nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50295,0.50825,0.57061,0.83575,0.86000,0.37269,0.24220,0.23017,0.23223
0.49912,0.50684,0.56623,0.82968,0.83487,0.27045,0.12776,0.11544,0.11605
0.50072,0.50964,0.56632,0.82521,0.82575,0.23121,0.08723,0.07527,0.07243
0.50064,0.50724,0.56494,0.82614,0.82436,0.21345,0.07201,0.05944,0.05904
0.50144,0.50805,0.56402,0.82218,0.82021,0.20665,0.06599,0.05333,0.05295
