nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.28988,0.28556,0.24347,0.06798,0.00338,0.00941,0.01370,0.01458,0.01452
0.10102,0.09874,0.08330,0.02141,0.00083,0.00153,0.00229,0.00253,0.00232
0.02468,0.02478,0.02178,0.00531,0.00011,0.00020,0.00018,0.00021,0.00018
0.00598,0.00552,0.00486,0.00109,0.00002,0.00002,0.00004,0.00000,0.00004
0.00159,0.00170,0.00124,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000
