nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.03330,0.03185,0.02819,0.00675,0.00000,0.00000,0.00000,0.00000,0.00000
0.00253,0.00284,0.00239,0.00061,0.00000,0.00000,0.00000,0.00000,0.00000
0.00012,0.00016,0.00010,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
