nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.11645,0.11633,0.11499,0.10763,0.02436,0.00217,0.00162,0.00149,0.00146
0.05657,0.05562,0.05419,0.04488,0.00525,0.00005,0.00005,0.00007,0.00007
0.02458,0.02476,0.02399,0.01972,0.00173,0.00001,0.00000,0.00000,0.00001
