nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50030,0.50574,0.55316,0.74398,0.44441,0.00576,0.00026,0.00016,0.00013
0.49787,0.50533,0.55192,0.74518,0.44241,0.00563,0.00020,0.00009,0.00014
0.50316,0.50408,0.55201,0.74467,0.44533,0.00550,0.00018,0.00008,0.00017
