nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.18424,0.18156,0.16782,0.10491,0.06839,0.06675,0.06266,0.06460,0.06340
0.05344,0.05232,0.04709,0.02585,0.01404,0.01191,0.01134,0.01149,0.01069
0.01107,0.01049,0.00958,0.00467,0.00142,0.00103,0.00114,0.00132,0.00119
0.00222,0.00255,0.00227,0.00081,0.00020,0.00010,0.00011,0.00007,0.00007
0.00057,0.00050,0.00053,0.00016,0.00005,0.00001,0.00001,0.00000,0.00004
