nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.10874,0.10760,0.11147,0.12556,0.13156,0.12946,0.12982,0.12754,0.12815
0.03190,0.03181,0.03232,0.03617,0.03501,0.03199,0.03106,0.03186,0.03178
0.00983,0.00918,0.00965,0.01106,0.01075,0.00900,0.00902,0.00860,0.00865
0.00262,0.00286,0.00316,0.00406,0.00342,0.00284,0.00246,0.00277,0.00268
0.00101,0.00084,0.00096,0.00137,0.00134,0.00116,0.00138,0.00132,0.00143
