nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.13664,0.13728,0.14027,0.14887,0.14066,0.13257,0.13222,0.12986,0.13035
0.06226,0.06146,0.06264,0.05980,0.04379,0.03485,0.03359,0.03421,0.03428
0.03864,0.03851,0.03771,0.03271,0.01936,0.01195,0.01152,0.01108,0.01077
0.02956,0.03000,0.02918,0.02519,0.01193,0.00550,0.00442,0.00499,0.00477
0.02624,0.02650,0.02623,0.02243,0.00920,0.00389,0.00356,0.00344,0.00354
