nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.53126,0.53969,0.60023,0.88161,0.98980,0.97730,0.97115,0.97148,0.97094
