nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00940,0.01037,0.00991,0.00982,0.02903,0.09873,0.07879,0.07330,0.07502
0.00685,0.00709,0.00728,0.00506,0.01029,0.04094,0.03811,0.03625,0.03669
0.00638,0.00692,0.00580,0.00362,0.00430,0.02054,0.02319,0.02384,0.02364
