resource, consumer1, toxin, environment
49, 78, 24, 1
70, 0, 110, -1
203, 0, 128, 1
24, 98, 18, 1
16, 113, 20, 1
55, 0, 121, -1
49, 39, 55, 1
189, 0, 135, 1
51, 53, 56, 1
62, 0, 114, -1
41, 0, 133, -1
36, 89, 50, 1
33, 88, 32, 1
186, 0, 125, 1
43, 81, 16, 1
50, 0, 109, -1
38, 76, 46, 1
37, 0, 106, -1
29, 71, 44, 1
25, 124, 25, 1
47, 78, 32, 1
48, 0, 127, -1
42, 0, 113, -1
206, 0, 131, 1
186, 0, 129, 1
31, 80, 40, 1
26, 99, 19, 1
48, 0, 107, -1
46, 42, 49, 1
56, 0, 128, -1
16, 89, 29, 1
58, 0, 135, -1
37, 0, 131, -1
57, 0, 118, -1
53, 0, 120, -1
38, 96, 27, 1
40, 72, 31, 1
50, 66, 55, 1
21, 118, 23, 1
188, 0, 127, 1
36, 0, 137, -1
43, 56, 33, 1
47, 0, 126, -1
42, 0, 139, -1
23, 92, 31, 1
53, 0, 127, -1
47, 0, 118, -1
39, 68, 38, 1
43, 0, 135, -1
53, 0, 141, -1
53, 0, 114, -1
205, 0, 106, 1
38, 0, 126, -1
50, 0, 127, -1
22, 74, 23, 1
179, 0, 127, 1
30, 79, 49, 1
199, 0, 120, 1
41, 0, 127, -1
62, 0, 112, -1
26, 79, 30, 1
21, 94, 21, 1
40, 0, 117, -1
198, 0, 128, 1
203, 0, 132, 1
20, 78, 32, 1
27, 81, 31, 1
61, 0, 108, -1
48, 0, 143, -1
30, 93, 35, 1
24, 66, 52, 1
27, 90, 29, 1
22, 68, 39, 1
42, 0, 120, -1
52, 0, 121, -1
35, 55, 41, 1
38, 0, 137, -1
23, 106, 29, 1
45, 0, 131, -1
49, 0, 128, -1
23, 66, 29, 1
45, 0, 111, -1
27, 72, 30, 1
189, 0, 97, 1
22, 66, 39, 1
26, 6, 88, -1
209, 0, 137, 1
39, 0, 130, -1
29, 91, 28, 1
146, 0, 132, 1
32, 0, 100, -1
49, 0, 120, -1
19, 19, 69, -1
22, 89, 20, 1
57, 0, 117, -1
56, 0, 105, -1
46, 0, 142, -1
21, 70, 48, 1
50, 0, 134, -1
56, 0, 137, -1
17, 84, 26, 1
39, 0, 123, -1
48, 0, 115, -1
49, 0, 124, -1
23, 67, 27, 1
51, 0, 119, -1
27, 86, 26, 1
45, 0, 143, -1
23, 108, 20, 1
24, 99, 32, 1
45, 0, 120, -1
48, 0, 110, -1
60, 0, 117, -1
47, 0, 112, -1
43, 69, 48, 1
24, 95, 25, -1
50, 0, 134, -1
28, 102, 23, 1
37, 0, 134, -1
194, 0, 127, 1
55, 0, 125, -1
47, 0, 131, -1
43, 0, 121, -1
42, 69, 40, 1
220, 0, 137, 1
58, 0, 110, -1
216, 0, 153, 1
24, 82, 23, 1
37, 0, 133, -1
25, 89, 28, 1
60, 0, 130, -1
26, 73, 39, 1
54, 0, 135, -1
37, 83, 30, 1
34, 80, 47, 1
31, 50, 35, 1
44, 0, 111, -1
59, 0, 120, -1
23, 77, 40, 1
212, 0, 145, 1
21, 83, 33, 1
46, 0, 124, -1
40, 0, 128, -1
47, 0, 122, -1
41, 0, 120, -1
67, 0, 120, -1
52, 0, 123, -1
27, 64, 39, 1
195, 0, 115, 1
29, 52, 39, 1
44, 0, 108, -1
209, 0, 116, 1
198, 0, 128, 1
56, 0, 107, -1
48, 0, 99, -1
55, 0, 146, -1
58, 0, 125, -1
43, 0, 114, -1
20, 83, 27, 1
30, 64, 36, 1
35, 90, 24, 1
45, 1, 112, -1
34, 68, 31, 1
51, 0, 127, -1
53, 0, 117, -1
22, 75, 34, 1
30, 64, 38, 1
58, 0, 135, -1
20, 83, 24, 1
52, 0, 96, -1
28, 71, 37, 1
33, 93, 30, 1
52, 0, 130, -1
30, 84, 32, 1
47, 0, 122, -1
26, 76, 30, 1
34, 82, 31, 1
35, 0, 134, -1
28, 77, 25, 1
28, 44, 48, 1
28, 98, 17, 1
42, 72, 43, 1
49, 0, 134, -1
24, 92, 24, 1
57, 0, 130, -1
49, 54, 50, 1
39, 0, 131, -1
49, 0, 116, -1
42, 0, 108, -1
36, 62, 43, 1
59, 0, 124, -1
60, 0, 117, -1
44, 0, 125, -1
14, 74, 26, -1
195, 0, 124, 1
54, 0, 103, -1
62, 0, 111, -1
56, 0, 159, -1
45, 0, 105, -1
19, 76, 34, 1
51, 0, 128, -1
56, 0, 135, -1
53, 0, 132, -1
28, 64, 38, 1
54, 0, 128, -1
43, 0, 121, -1
56, 47, 48, 1
50, 0, 146, -1
139, 0, 136, 1
215, 0, 120, 1
52, 0, 123, -1
40, 0, 136, -1
42, 60, 51, 1
28, 3, 89, -1
52, 0, 116, -1
20, 88, 28, 1
49, 0, 125, -1
59, 0, 112, -1
25, 81, 32, 1
25, 100, 24, 1
60, 0, 145, -1
55, 0, 130, -1
57, 0, 112, -1
50, 0, 141, -1
61, 0, 117, -1
24, 105, 32, 1
57, 0, 130, -1
20, 93, 28, 1
47, 0, 109, -1
49, 0, 114, -1
31, 1, 89, -1
20, 80, 37, 1
44, 65, 40, 1
23, 81, 31, 1
51, 0, 125, -1
31, 109, 33, 1
29, 53, 39, 1
50, 0, 145, -1
31, 69, 42, 1
57, 0, 141, -1
22, 92, 26, 1
60, 0, 122, -1
44, 60, 44, 1
31, 60, 39, 1
24, 62, 36, 1
44, 44, 54, 1
33, 78, 38, 1
192, 0, 116, 1
40, 0, 116, -1
179, 0, 99, 1
18, 84, 27, 1
39, 0, 120, -1
50, 0, 131, -1
193, 0, 127, 1
43, 0, 114, -1
24, 104, 17, 1
47, 0, 125, -1
50, 0, 116, -1
47, 0, 111, -1
36, 53, 36, 1
32, 78, 28, 1
49, 0, 144, -1
57, 0, 122, -1
24, 83, 24, 1
33, 81, 30, 1
31, 90, 23, 1
215, 0, 117, 1
61, 0, 144, -1
51, 0, 122, -1
49, 0, 133, -1
34, 65, 43, 1
36, 62, 26, 1
48, 0, 111, -1
35, 69, 34, 1
29, 61, 40, 1
41, 0, 120, -1
21, 98, 25, 1
206, 0, 115, 1
57, 0, 119, -1
50, 0, 123, -1
30, 64, 25, 1
29, 71, 35, 1
57, 0, 121, -1
34, 78, 26, 1
54, 0, 119, -1
52, 0, 127, -1
202, 0, 106, 1
52, 0, 117, -1
13, 88, 25, 1
20, 86, 30, 1
27, 100, 29, 1
57, 0, 135, -1
208, 0, 140, 1
19, 105, 30, 1
25, 87, 24, 1
30, 81, 35, 1
30, 72, 36, 1
24, 112, 22, 1
28, 71, 32, 1
32, 78, 24, 1
53, 0, 144, -1
46, 0, 112, -1
59, 0, 124, -1
22, 82, 29, 1
24, 75, 29, 1
26, 75, 30, 1
47, 0, 135, -1
18, 69, 43, 1
44, 0, 121, -1
68, 0, 114, -1
48, 0, 124, -1
25, 93, 29, 1
29, 76, 51, 1
31, 58, 31, 1
20, 87, 27, 1
29, 90, 32, 1
203, 0, 135, 1
25, 98, 27, 1
21, 82, 26, 1
17, 69, 32, 1
48, 0, 118, -1
47, 0, 130, -1
180, 0, 136, 1
44, 0, 124, -1
28, 73, 27, 1
50, 0, 126, -1
30, 82, 34, 1
55, 0, 104, -1
24, 120, 18, 1
24, 104, 23, 1
49, 0, 137, -1
46, 0, 107, -1
31, 69, 44, 1
190, 0, 124, 1
43, 0, 126, -1
52, 0, 125, -1
48, 0, 139, -1
26, 94, 30, 1
49, 0, 125, -1
24, 88, 29, 1
31, 85, 31, 1
54, 0, 137, -1
26, 84, 28, 1
19, 41, 45, -1
191, 0, 111, 1
44, 0, 136, -1
54, 0, 128, -1
30, 60, 39, 1
24, 78, 31, 1
56, 0, 106, -1
48, 0, 121, -1
15, 97, 22, 1
52, 0, 120, -1
39, 0, 138, -1
60, 0, 151, -1
175, 0, 129, 1
44, 0, 128, -1
39, 0, 138, -1
61, 0, 127, -1
22, 85, 35, 1
39, 0, 130, -1
49, 0, 116, -1
59, 0, 127, -1
50, 0, 124, -1
39, 0, 120, -1
24, 91, 20, 1
55, 0, 117, -1
52, 0, 117, -1
49, 0, 148, -1
52, 0, 127, -1
41, 51, 61, 1
193, 0, 109, 1
27, 86, 25, 1
39, 4, 101, -1
38, 57, 38, 1
27, 84, 29, 1
205, 0, 114, 1
32, 75, 41, 1
38, 0, 109, -1
48, 0, 120, -1
52, 0, 147, -1
51, 0, 124, -1
29, 60, 39, 1
40, 0, 147, -1
32, 76, 27, 1
52, 0, 139, -1
206, 0, 138, 1
53, 0, 130, -1
59, 0, 100, -1
42, 0, 132, -1
27, 86, 32, 1
190, 0, 113, 1
21, 99, 29, 1
54, 56, 42, 1
16, 94, 28, 1
202, 0, 124, 1
47, 0, 124, -1
26, 101, 34, 1
31, 60, 34, 1
34, 0, 125, -1
38, 65, 28, 1
39, 0, 121, -1
56, 0, 148, -1
19, 82, 26, 1
51, 0, 115, -1
58, 0, 137, -1
46, 0, 128, -1
52, 0, 121, -1
38, 0, 131, -1
40, 104, 31, 1
43, 0, 139, -1
196, 0, 125, 1
50, 0, 119, -1
33, 79, 39, 1
35, 44, 51, 1
28, 80, 39, 1
49, 0, 106, -1
64, 0, 132, -1
45, 75, 38, 1
53, 0, 117, -1
39, 0, 113, -1
180, 0, 132, 1
23, 94, 26, 1
42, 69, 34, 1
15, 97, 17, 1
32, 71, 29, 1
168, 0, 142, 1
36, 78, 27, 1
34, 56, 40, 1
19, 132, 16, 1
21, 105, 33, 1
43, 0, 111, -1
58, 0, 127, -1
54, 0, 144, -1
200, 0, 129, 1
55, 0, 130, -1
50, 47, 37, 1
20, 86, 24, 1
60, 0, 117, -1
35, 72, 32, 1
46, 85, 38, 1
58, 0, 120, -1
19, 116, 22, 1
32, 54, 53, 1
61, 0, 115, -1
53, 0, 139, -1
20, 93, 30, 1
34, 71, 40, 1
12, 88, 22, 1
47, 88, 32, 1
37, 53, 38, 1
17, 95, 22, 1
47, 0, 139, -1
41, 71, 39, 1
41, 64, 33, 1
25, 102, 26, 1
21, 99, 10, 1
54, 0, 141, -1
189, 0, 121, 1
48, 0, 146, -1
25, 95, 32, 1
46, 0, 129, -1
25, 65, 26, 1
33, 73, 34, 1
37, 94, 33, 1
52, 0, 128, -1
212, 0, 124, 1
207, 0, 107, 1
46, 55, 38, 1
46, 0, 106, -1
24, 95, 17, 1
56, 0, 119, -1
52, 0, 123, -1
205, 0, 105, 1
46, 0, 129, -1
15, 100, 22, 1
37, 0, 115, -1
15, 106, 19, 1
38, 50, 38, 1
44, 0, 126, -1
15, 101, 21, 1
16, 45, 43, -1
40, 0, 121, -1
45, 0, 129, -1
54, 0, 139, -1
33, 67, 42, 1
32, 69, 27, 1
23, 68, 36, 1
19, 90, 33, 1
58, 0, 120, -1
28, 65, 37, 1
53, 0, 124, -1
47, 0, 111, -1
24, 81, 31, 1
36, 73, 46, 1
18, 87, 40, 1
39, 0, 109, -1
56, 0, 131, -1
50, 0, 112, -1
23, 136, 15, 1
37, 68, 37, 1
50, 0, 125, -1
27, 91, 27, 1
43, 0, 121, -1
56, 0, 113, -1
181, 0, 107, 1
63, 0, 117, -1
202, 0, 134, 1
23, 66, 30, 1
19, 86, 29, 1
48, 71, 38, 1
51, 0, 120, -1
48, 0, 143, -1
186, 0, 140, 1
22, 111, 21, 1
59, 0, 120, -1
54, 0, 119, -1
28, 69, 40, 1
29, 63, 44, 1
18, 64, 33, 1
47, 0, 125, -1
61, 0, 100, -1
19, 106, 17, 1
176, 0, 116, 1
28, 104, 29, 1
53, 0, 124, -1
16, 92, 28, 1
58, 0, 128, -1
19, 105, 26, 1
14, 87, 25, 1
52, 0, 103, -1
52, 0, 133, -1
38, 72, 47, 1
185, 0, 126, 1
25, 104, 21, 1
31, 83, 35, 1
165, 0, 143, 1
44, 0, 128, -1
41, 75, 41, 1
33, 65, 30, 1
46, 0, 130, -1
39, 58, 48, 1
28, 86, 30, 1
51, 0, 141, -1
36, 69, 36, 1
234, 0, 107, 1
42, 0, 127, -1
187, 0, 118, 1
49, 0, 104, -1
14, 93, 26, 1
38, 0, 109, -1
30, 95, 21, 1
9, 33, 49, -1
31, 83, 35, 1
49, 0, 124, -1
215, 0, 107, 1
59, 0, 133, -1
44, 0, 126, -1
47, 0, 110, -1
56, 0, 102, -1
21, 117, 31, 1
52, 0, 131, -1
29, 88, 22, 1
54, 0, 117, -1
19, 105, 16, 1
46, 0, 127, -1
29, 63, 46, 1
53, 0, 109, -1
25, 78, 37, 1
31, 69, 40, 1
47, 0, 125, -1
25, 84, 34, 1
50, 0, 145, -1
62, 0, 135, -1
14, 129, 18, 1
50, 0, 126, -1
51, 0, 147, -1
48, 0, 119, -1
50, 0, 108, -1
52, 21, 52, 1
49, 0, 137, -1
55, 0, 129, -1
137, 0, 103, 1
48, 0, 114, -1
21, 72, 29, 1
20, 123, 19, 1
37, 55, 37, 1
33, 86, 33, 1
46, 0, 129, -1
58, 0, 121, -1
46, 0, 126, -1
48, 0, 120, -1
22, 70, 39, 1
42, 0, 117, -1
36, 66, 32, 1
36, 81, 47, 1
31, 70, 36, 1
59, 0, 98, -1
50, 0, 120, -1
22, 57, 35, 1
51, 0, 139, -1
198, 0, 107, 1
58, 0, 104, -1
30, 76, 27, 1
22, 92, 27, 1
48, 0, 109, -1
27, 60, 48, 1
62, 0, 123, -1
48, 0, 135, -1
54, 0, 128, -1
18, 94, 22, 1
48, 0, 137, -1
7, 85, 23, -1
31, 82, 24, 1
60, 0, 123, -1
50, 0, 127, -1
56, 0, 107, -1
24, 57, 34, 1
26, 96, 22, 1
50, 0, 116, -1
43, 0, 124, -1
28, 75, 36, 1
52, 0, 110, -1
50, 52, 63, 1
21, 94, 18, 1
47, 67, 46, 1
49, 0, 134, -1
49, 0, 130, -1
49, 0, 138, -1
33, 0, 139, -1
53, 0, 119, -1
29, 79, 28, 1
24, 112, 20, 1
31, 70, 38, 1
20, 126, 11, 1
190, 0, 117, 1
55, 0, 121, -1
19, 94, 25, 1
59, 49, 45, 1
52, 0, 123, -1
52, 0, 135, -1
32, 63, 40, 1
206, 0, 119, 1
52, 0, 131, -1
31, 83, 32, 1
19, 89, 29, 1
40, 52, 44, 1
39, 59, 35, 1
50, 0, 139, -1
31, 90, 30, 1
34, 77, 34, 1
49, 0, 137, -1
42, 0, 135, -1
24, 84, 31, 1
30, 0, 139, -1
44, 0, 108, -1
27, 67, 39, 1
50, 0, 113, -1
49, 0, 129, -1
197, 0, 120, 1
50, 0, 132, -1
27, 68, 51, 1
36, 0, 130, -1
58, 0, 117, -1
27, 67, 38, 1
44, 0, 114, -1
43, 51, 36, 1
52, 0, 137, -1
32, 57, 49, 1
50, 0, 101, -1
47, 51, 44, 1
46, 0, 131, -1
46, 0, 140, -1
62, 0, 130, -1
42, 0, 141, -1
36, 63, 39, 1
22, 77, 23, 1
56, 0, 126, -1
19, 91, 26, 1
56, 0, 126, -1
254, 0, 120, 1
210, 0, 126, 1
191, 0, 124, 1
48, 0, 126, -1
56, 0, 129, -1
49, 60, 46, 1
49, 0, 149, -1
24, 74, 33, 1
19, 78, 43, 1
117, 0, 131, 1
46, 0, 132, -1
19, 77, 36, 1
63, 0, 126, -1
40, 87, 29, 1
31, 95, 34, 1
67, 0, 125, -1
29, 65, 34, 1
23, 77, 25, 1
57, 0, 131, -1
73, 0, 96, -1
38, 65, 58, 1
44, 0, 120, -1
38, 60, 43, 1
50, 0, 119, -1
46, 0, 117, -1
28, 82, 31, 1
43, 0, 133, -1
204, 0, 116, 1
22, 65, 48, 1
14, 103, 19, 1
65, 0, 129, -1
21, 8, 69, -1
35, 69, 29, 1
42, 0, 124, -1
48, 0, 135, -1
54, 0, 107, -1
24, 85, 16, 1
45, 0, 129, -1
49, 0, 108, -1
32, 84, 42, 1
41, 73, 29, 1
31, 54, 38, 1
59, 0, 106, -1
42, 0, 124, -1
52, 0, 128, -1
50, 0, 117, -1
47, 0, 120, -1
211, 0, 136, 1
50, 0, 126, -1
54, 0, 115, -1
50, 0, 138, -1
21, 107, 30, 1
18, 136, 23, 1
42, 0, 116, -1
27, 88, 31, 1
62, 0, 119, -1
57, 0, 118, -1
21, 107, 21, 1
224, 0, 110, 1
51, 0, 130, -1
52, 0, 146, -1
54, 0, 115, -1
44, 0, 125, -1
196, 0, 124, 1
27, 74, 30, 1
18, 121, 19, 1
59, 0, 126, -1
19, 97, 27, 1
17, 65, 37, 1
16, 93, 21, 1
35, 53, 60, 1
58, 0, 139, -1
23, 79, 22, 1
53, 0, 138, -1
17, 131, 18, 1
211, 0, 127, 1
48, 83, 33, 1
25, 111, 31, 1
53, 0, 125, -1
36, 93, 31, 1
45, 0, 126, -1
33, 91, 42, 1
53, 0, 125, -1
57, 0, 119, -1
27, 74, 41, 1
34, 54, 29, 1
188, 0, 123, 1
22, 102, 30, 1
39, 41, 50, 1
30, 75, 28, 1
44, 0, 116, -1
45, 46, 51, 1
34, 74, 43, 1
47, 0, 137, -1
24, 95, 21, 1
187, 0, 119, 1
27, 94, 28, 1
57, 0, 117, -1
51, 0, 116, -1
15, 117, 13, 1
42, 0, 126, -1
39, 0, 109, -1
35, 66, 40, 1
191, 0, 125, 1
54, 0, 133, -1
56, 0, 123, -1
59, 0, 142, -1
45, 0, 127, -1
182, 0, 124, 1
51, 0, 123, -1
45, 0, 127, -1
54, 0, 135, -1
55, 0, 130, -1
43, 0, 116, -1
66, 0, 125, -1
49, 0, 119, -1
57, 0, 140, -1
40, 0, 136, -1
32, 58, 43, 1
26, 103, 29, 1
53, 0, 125, -1
43, 45, 56, 1
32, 85, 33, 1
47, 0, 132, -1
44, 60, 45, 1
30, 71, 30, 1
20, 90, 31, 1
41, 74, 36, 1
54, 0, 141, -1
39, 57, 40, 1
30, 92, 30, 1
58, 0, 108, -1
185, 0, 106, 1
50, 0, 120, -1
33, 56, 41, 1
24, 80, 35, 1
62, 0, 136, -1
49, 0, 133, -1
46, 0, 94, -1
50, 0, 120, -1
56, 0, 135, -1
45, 0, 125, -1
29, 86, 28, 1
36, 53, 40, 1
36, 0, 133, -1
23, 104, 20, 1
17, 103, 20, 1
51, 0, 119, -1
38, 0, 129, -1
30, 72, 53, 1
28, 100, 30, 1
23, 105, 29, 1
51, 0, 120, -1
48, 0, 129, -1
61, 49, 57, 1
28, 81, 33, 1
42, 60, 32, 1
49, 0, 120, -1
25, 80, 20, 1
48, 0, 131, -1
26, 89, 19, 1
48, 0, 128, -1
28, 95, 23, 1
34, 82, 40, 1
42, 0, 114, -1
53, 0, 128, -1
31, 67, 33, 1
31, 63, 40, 1
53, 0, 128, -1
38, 60, 32, 1
223, 0, 115, 1
50, 64, 42, 1
24, 67, 34, 1
52, 0, 128, -1
33, 81, 30, 1
211, 0, 130, 1
47, 0, 127, -1
43, 0, 125, -1
32, 1, 106, -1
42, 73, 35, 1
50, 36, 35, 1
24, 73, 30, 1
41, 0, 111, -1
205, 0, 135, 1
22, 73, 35, 1
59, 0, 121, -1
46, 0, 111, -1
26, 82, 33, 1
20, 121, 24, 1
25, 68, 35, 1
48, 0, 142, -1
37, 68, 40, 1
40, 63, 32, 1
57, 0, 125, -1
58, 0, 125, -1
53, 0, 108, -1
57, 0, 128, -1
23, 82, 30, 1
39, 45, 29, 1
38, 0, 130, -1
33, 75, 34, 1
49, 0, 114, -1
40, 0, 111, -1
44, 0, 108, -1
25, 94, 26, 1
45, 0, 129, -1
46, 0, 121, -1
33, 0, 104, -1
22, 82, 27, 1
41, 65, 41, 1
40, 0, 113, -1
53, 0, 103, -1
56, 0, 129, -1
39, 83, 32, 1
43, 0, 133, -1
50, 0, 136, -1
55, 0, 124, -1
48, 0, 136, -1
42, 0, 126, -1
44, 0, 129, -1
26, 81, 28, 1
55, 0, 115, -1
46, 0, 116, -1
50, 0, 114, -1
54, 0, 126, -1
52, 0, 132, -1
39, 0, 144, -1
61, 0, 117, -1
25, 73, 31, 1
23, 100, 23, 1
15, 138, 25, 1
60, 0, 124, -1
44, 0, 107, -1
39, 0, 120, -1
23, 94, 35, 1
45, 0, 125, -1
36, 61, 48, 1
38, 0, 112, -1
91, 0, 127, -1
33, 64, 44, 1
51, 0, 115, -1
48, 0, 125, -1
44, 0, 116, -1
11, 130, 15, 1
23, 100, 26, 1
35, 84, 37, 1
50, 0, 125, -1
22, 88, 24, 1
43, 0, 124, -1
129, 0, 131, 1
52, 0, 131, -1
47, 0, 123, -1
46, 0, 125, -1
47, 0, 122, -1
39, 52, 40, 1
43, 0, 146, -1
68, 0, 120, -1
39, 43, 61, 1
26, 90, 31, 1
29, 61, 31, 1
31, 62, 38, 1
28, 87, 27, 1
26, 96, 27, 1
54, 0, 101, -1
44, 0, 118, -1
65, 0, 113, -1
17, 114, 19, 1
64, 0, 127, -1
51, 0, 125, -1
58, 0, 105, -1
32, 60, 48, 1
58, 0, 112, -1
169, 0, 134, 1
53, 0, 136, -1
26, 96, 26, 1
36, 62, 32, 1
20, 78, 34, 1
28, 89, 29, 1
59, 0, 129, -1
24, 91, 25, 1
37, 0, 128, -1
37, 0, 136, -1
54, 0, 149, -1
18, 86, 31, 1
20, 85, 29, 1
54, 0, 117, -1
60, 0, 137, -1
31, 75, 31, 1
50, 0, 115, -1
15, 129, 22, 1
30, 0, 130, -1
42, 0, 122, -1
18, 99, 17, 1
20, 108, 21, 1
57, 0, 121, -1
40, 0, 138, -1
49, 0, 129, -1
49, 33, 60, 1
56, 0, 129, -1
25, 93, 29, 1
21, 77, 39, 1
33, 88, 35, 1
19, 74, 33, 1
37, 72, 24, 1
25, 78, 29, 1
52, 0, 126, -1
29, 94, 29, 1
45, 0, 113, -1
33, 0, 118, -1
46, 0, 131, -1
48, 0, 146, -1
45, 0, 121, -1
53, 63, 51, 1
35, 61, 52, 1
51, 0, 133, -1
50, 0, 125, -1
36, 39, 41, 1
28, 87, 27, 1
38, 0, 139, -1
39, 75, 33, 1
60, 0, 130, -1
13, 105, 27, 1
34, 51, 35, 1
46, 0, 113, -1
22, 68, 39, 1
24, 73, 30, 1
40, 0, 144, -1
26, 78, 34, 1
24, 73, 33, 1
53, 0, 116, -1
27, 54, 38, 1
47, 0, 134, -1
43, 0, 123, -1
44, 0, 122, -1
14, 21, 78, -1
47, 0, 133, -1
38, 0, 110, -1
56, 0, 129, -1
44, 0, 118, -1
44, 0, 139, -1
56, 0, 124, -1
30, 70, 39, 1
46, 59, 40, 1
31, 95, 21, 1
31, 71, 38, 1
20, 97, 33, 1
57, 0, 115, -1
41, 0, 122, -1
29, 69, 38, 1
19, 106, 25, 1
60, 0, 128, -1
52, 0, 125, -1
34, 79, 39, 1
61, 0, 123, -1
44, 54, 51, 1
52, 0, 129, -1
39, 70, 41, 1
42, 0, 104, -1
44, 0, 147, -1
63, 0, 150, -1
55, 0, 130, -1
207, 0, 136, 1
194, 0, 133, 1
22, 85, 19, 1
22, 79, 20, 1
49, 53, 64, 1
24, 87, 25, 1
50, 0, 139, -1
18, 99, 24, 1
26, 81, 36, 1
32, 86, 23, 1
47, 0, 133, -1
24, 61, 35, 1
13, 135, 17, 1
47, 0, 147, -1
32, 56, 36, 1
38, 74, 44, 1
54, 0, 131, -1
23, 81, 31, 1
22, 94, 23, 1
27, 67, 43, 1
45, 0, 122, -1
28, 83, 40, 1
61, 0, 131, -1
31, 86, 38, 1
35, 0, 127, -1
22, 89, 25, 1
99, 4, 117, 1
53, 0, 141, -1
50, 0, 120, -1
48, 0, 121, -1
32, 66, 34, 1
29, 0, 113, -1
34, 67, 43, 1
37, 79, 23, 1
49, 0, 132, -1
55, 0, 117, -1
51, 0, 105, -1
53, 0, 111, -1
188, 0, 125, 1
43, 0, 133, -1
45, 53, 44, 1
60, 0, 127, -1
48, 0, 109, -1
24, 83, 30, 1
58, 0, 112, -1
53, 0, 131, -1
58, 0, 121, -1
65, 33, 63, 1
162, 0, 132, 1
38, 69, 34, 1
59, 0, 121, -1
26, 116, 26, 1
26, 111, 21, 1
48, 0, 116, -1
15, 71, 30, 1
46, 57, 35, 1
48, 78, 46, 1
202, 0, 128, 1
47, 0, 112, -1
35, 71, 37, 1
18, 89, 32, 1
51, 0, 98, -1
58, 0, 102, -1
54, 0, 128, -1
49, 0, 117, -1
54, 0, 108, -1
204, 0, 109, 1
24, 75, 32, 1
40, 73, 28, 1
23, 72, 31, 1
44, 0, 126, -1
17, 95, 23, 1
23, 63, 29, 1
45, 0, 122, -1
35, 0, 118, -1
43, 0, 110, -1
27, 75, 28, 1
205, 0, 136, 1
46, 0, 85, -1
35, 0, 101, -1
49, 0, 138, -1
48, 0, 129, -1
209, 0, 119, 1
71, 0, 113, -1
57, 0, 115, -1
63, 0, 113, -1
44, 0, 110, -1
40, 0, 132, -1
31, 68, 36, 1
12, 109, 17, 1
45, 0, 129, -1
34, 67, 37, 1
16, 105, 23, 1
40, 0, 142, -1
42, 67, 37, 1
28, 56, 36, 1
25, 112, 23, 1
50, 0, 104, -1
52, 0, 123, -1
29, 100, 19, 1
50, 0, 124, -1
47, 0, 127, -1
50, 0, 128, -1
33, 65, 40, 1
34, 114, 17, 1
30, 74, 33, 1
30, 89, 28, 1
49, 0, 125, -1
40, 0, 109, -1
46, 71, 39, 1
58, 0, 113, -1
27, 60, 31, 1
52, 0, 118, -1
29, 73, 31, 1
208, 0, 129, 1
70, 0, 115, -1
47, 0, 115, -1
42, 59, 43, 1
25, 67, 34, 1
12, 98, 30, 1
48, 0, 110, -1
39, 43, 38, 1
24, 93, 33, 1
46, 0, 113, -1
55, 0, 128, -1
55, 0, 130, -1
31, 7, 91, -1
43, 0, 121, -1
36, 79, 37, 1
44, 0, 134, -1
63, 0, 133, -1
22, 98, 32, 1
26, 91, 29, 1
20, 77, 17, -1
35, 64, 34, 1
62, 0, 129, -1
47, 0, 113, -1
186, 0, 120, 1
27, 94, 24, 1
225, 0, 144, 1
48, 0, 137, -1
26, 92, 24, 1
22, 86, 26, 1
46, 0, 138, -1
29, 83, 26, 1
53, 0, 139, -1
51, 0, 125, -1
20, 91, 19, 1
25, 74, 30, 1
38, 84, 36, 1
29, 108, 29, 1
47, 0, 125, -1
53, 58, 50, 1
52, 43, 63, 1
33, 49, 48, 1
48, 0, 133, -1
35, 61, 32, 1
24, 139, 25, 1
49, 0, 126, -1
45, 0, 115, -1
193, 0, 120, 1
46, 0, 108, -1
46, 0, 135, -1
41, 0, 124, -1
178, 0, 120, 1
54, 0, 119, -1
21, 90, 26, 1
30, 73, 38, 1
196, 0, 125, 1
38, 0, 154, -1
58, 0, 129, -1
16, 96, 22, 1
25, 86, 27, 1
43, 0, 140, -1
20, 102, 26, 1
48, 0, 124, -1
54, 0, 121, -1
19, 82, 29, 1
40, 56, 37, 1
20, 79, 34, 1
21, 75, 39, 1
41, 0, 107, -1
29, 66, 42, 1
47, 0, 135, -1
16, 102, 30, 1
46, 0, 130, -1
57, 35, 60, 1
29, 80, 34, 1
57, 0, 140, -1
55, 59, 49, 1
192, 0, 131, 1
48, 0, 134, -1
19, 83, 28, 1
47, 0, 121, -1
56, 0, 111, -1
29, 72, 42, 1
204, 0, 104, 1
26, 82, 34, 1
11, 94, 20, 1
191, 0, 119, 1
29, 92, 27, 1
21, 92, 40, 1
47, 0, 128, -1
159, 0, 126, 1
16, 106, 25, 1
26, 59, 45, 1
12, 119, 23, 1
159, 0, 143, 1
55, 0, 119, -1
22, 84, 27, 1
22, 84, 26, 1
34, 66, 33, 1
15, 94, 28, 1
15, 98, 26, 1
60, 0, 147, -1
51, 0, 128, -1
51, 0, 125, -1
46, 0, 130, -1
29, 97, 19, 1
29, 1, 90, -1
62, 0, 139, -1
48, 0, 138, -1
23, 1, 103, -1
55, 0, 105, -1
43, 0, 108, -1
59, 0, 103, -1
29, 76, 31, 1
30, 70, 36, 1
27, 88, 40, 1
61, 0, 135, -1
