resource, consumer1, toxin, environment
38, 39, 55, 1
52, 0, 135, -1
54, 0, 136, -1
37, 68, 46, 1
28, 77, 25, 1
30, 69, 45, 1
44, 0, 149, -1
26, 108, 28, 1
41, 67, 46, 1
43, 58, 38, 1
30, 91, 34, 1
26, 73, 25, 1
27, 76, 33, 1
31, 79, 36, 1
61, 0, 107, -1
48, 0, 111, -1
49, 0, 135, -1
32, 71, 35, 1
38, 59, 34, 1
25, 64, 43, 1
45, 0, 130, -1
56, 0, 112, -1
48, 0, 118, -1
51, 55, 52, 1
56, 47, 44, 1
38, 0, 135, -1
55, 0, 120, -1
28, 73, 30, 1
33, 63, 27, 1
48, 0, 136, -1
52, 0, 137, -1
52, 0, 140, -1
39, 82, 33, 1
56, 0, 109, -1
36, 73, 29, 1
52, 0, 123, -1
40, 0, 117, -1
57, 0, 124, -1
49, 0, 127, -1
51, 0, 96, -1
63, 0, 99, -1
19, 95, 17, 1
36, 80, 34, 1
14, 74, 34, 1
27, 95, 25, 1
56, 0, 118, -1
18, 72, 21, 1
31, 85, 27, 1
53, 0, 119, -1
49, 0, 125, -1
30, 73, 25, 1
50, 0, 122, -1
40, 54, 51, 1
30, 74, 29, 1
58, 47, 54, 1
48, 0, 139, -1
60, 0, 96, -1
61, 0, 120, -1
24, 88, 27, 1
27, 124, 20, 1
23, 81, 22, 1
26, 90, 23, 1
25, 63, 47, 1
55, 0, 120, -1
24, 85, 30, 1
32, 69, 40, 1
34, 73, 45, 1
49, 44, 49, 1
50, 0, 126, -1
52, 0, 131, -1
29, 72, 43, 1
20, 91, 24, 1
62, 0, 130, -1
44, 0, 124, -1
48, 0, 110, -1
55, 0, 131, -1
51, 0, 127, -1
19, 106, 28, 1
36, 60, 47, 1
15, 81, 21, 1
44, 0, 126, -1
35, 117, 33, 1
54, 0, 133, -1
59, 0, 126, -1
23, 94, 21, 1
61, 0, 131, -1
54, 0, 152, -1
23, 64, 50, 1
42, 79, 36, 1
41, 0, 134, -1
30, 98, 22, 1
36, 87, 19, 1
22, 109, 30, 1
32, 91, 25, 1
39, 0, 138, -1
47, 0, 128, -1
45, 0, 129, -1
52, 0, 111, -1
50, 0, 125, -1
53, 0, 118, -1
27, 72, 28, 1
30, 73, 35, 1
59, 0, 133, -1
30, 106, 33, 1
49, 0, 115, -1
64, 0, 120, -1
32, 79, 31, 1
19, 144, 19, 1
45, 0, 116, -1
32, 103, 19, 1
17, 103, 27, 1
36, 99, 23, 1
28, 88, 25, 1
20, 94, 33, 1
64, 0, 130, -1
32, 90, 36, 1
42, 0, 117, -1
51, 0, 133, -1
38, 67, 29, 1
34, 65, 32, 1
33, 53, 47, 1
60, 0, 116, -1
44, 0, 133, -1
22, 114, 22, 1
23, 102, 27, 1
21, 63, 42, 1
42, 0, 104, -1
40, 0, 126, -1
39, 72, 37, 1
58, 0, 132, -1
52, 0, 136, -1
185, 0, 131, 1
42, 0, 135, -1
55, 0, 107, -1
51, 0, 126, -1
20, 7, 85, -1
36, 74, 37, 1
32, 74, 28, 1
50, 0, 118, -1
49, 0, 115, -1
48, 72, 30, 1
56, 0, 139, -1
49, 0, 151, -1
33, 98, 42, 1
16, 135, 16, 1
23, 80, 32, 1
38, 0, 129, -1
44, 50, 39, 1
53, 0, 111, -1
25, 64, 33, 1
55, 0, 112, -1
53, 0, 121, -1
33, 64, 28, 1
52, 0, 118, -1
59, 0, 128, -1
56, 0, 140, -1
23, 79, 27, 1
44, 0, 127, -1
38, 64, 27, 1
61, 0, 122, -1
49, 0, 114, -1
37, 79, 32, 1
57, 0, 139, -1
52, 0, 113, -1
53, 0, 130, -1
32, 98, 27, 1
24, 77, 42, 1
25, 88, 21, 1
58, 0, 125, -1
16, 80, 29, 1
48, 0, 135, -1
44, 0, 130, -1
50, 0, 123, -1
39, 0, 125, -1
37, 0, 129, -1
30, 62, 30, 1
47, 0, 123, -1
51, 0, 126, -1
47, 0, 114, -1
61, 0, 114, -1
29, 68, 33, 1
62, 0, 128, -1
38, 0, 137, -1
55, 0, 137, -1
49, 0, 114, -1
46, 27, 60, 1
63, 0, 141, -1
21, 102, 23, 1
53, 0, 133, -1
53, 56, 33, 1
28, 110, 20, 1
54, 0, 128, -1
41, 0, 129, -1
19, 107, 24, 1
62, 0, 131, -1
59, 0, 140, -1
26, 69, 31, 1
15, 88, 39, 1
21, 100, 26, 1
61, 50, 53, 1
47, 0, 128, -1
24, 90, 33, 1
27, 69, 34, 1
48, 0, 124, -1
32, 86, 42, 1
51, 0, 122, -1
32, 85, 38, 1
34, 67, 30, 1
52, 0, 142, -1
25, 86, 36, 1
36, 85, 40, 1
55, 0, 141, -1
52, 0, 98, -1
41, 67, 46, 1
57, 0, 142, -1
51, 0, 132, -1
42, 0, 119, -1
40, 0, 136, -1
52, 0, 115, -1
39, 0, 125, -1
25, 84, 26, 1
52, 35, 70, 1
49, 0, 123, -1
182, 0, 135, 1
30, 100, 26, 1
63, 57, 46, 1
21, 80, 36, 1
34, 50, 46, 1
50, 0, 106, -1
55, 0, 113, -1
29, 88, 28, 1
24, 70, 39, 1
53, 0, 129, -1
40, 74, 36, 1
55, 0, 108, -1
23, 81, 30, 1
40, 0, 146, -1
53, 0, 120, -1
25, 82, 26, 1
45, 0, 122, -1
38, 50, 37, 1
40, 0, 126, -1
34, 69, 38, 1
40, 0, 144, -1
17, 77, 32, 1
12, 108, 15, 1
42, 0, 114, -1
30, 76, 31, 1
54, 0, 114, -1
44, 69, 38, 1
12, 129, 17, 1
32, 94, 25, 1
19, 103, 27, 1
35, 68, 54, 1
32, 62, 44, 1
44, 0, 125, -1
26, 80, 34, 1
33, 63, 39, 1
55, 72, 39, 1
34, 78, 38, 1
21, 91, 19, 1
52, 0, 116, -1
24, 115, 23, 1
63, 0, 98, -1
61, 0, 145, -1
27, 60, 35, 1
44, 0, 117, -1
40, 60, 47, 1
48, 0, 127, -1
26, 56, 23, 1
27, 86, 28, 1
45, 0, 118, -1
31, 90, 37, 1
53, 0, 127, -1
31, 68, 32, 1
49, 0, 133, -1
42, 0, 115, -1
16, 111, 15, 1
50, 0, 137, -1
55, 0, 127, -1
43, 0, 127, -1
27, 103, 18, 1
28, 97, 27, 1
39, 75, 23, 1
48, 0, 143, -1
37, 0, 114, -1
45, 0, 118, -1
56, 0, 108, -1
65, 0, 108, -1
55, 0, 147, -1
56, 0, 122, -1
56, 0, 119, -1
22, 93, 25, 1
52, 0, 110, -1
32, 57, 29, 1
28, 78, 26, 1
50, 0, 113, -1
49, 0, 132, -1
42, 0, 149, -1
17, 86, 39, 1
25, 102, 27, 1
35, 68, 34, 1
52, 0, 121, -1
55, 0, 127, -1
38, 67, 41, 1
28, 93, 30, 1
47, 0, 115, -1
28, 85, 31, 1
22, 113, 14, 1
36, 61, 49, 1
46, 0, 118, -1
57, 0, 134, -1
32, 64, 34, 1
25, 88, 25, 1
55, 0, 135, -1
44, 0, 121, -1
37, 61, 51, 1
51, 0, 104, -1
19, 61, 37, 1
33, 61, 29, 1
47, 0, 127, -1
23, 88, 20, 1
62, 0, 139, -1
34, 0, 119, -1
60, 0, 110, -1
44, 0, 117, -1
56, 0, 124, -1
27, 89, 23, 1
38, 62, 37, 1
50, 0, 134, -1
20, 98, 36, 1
50, 0, 110, -1
26, 89, 28, 1
53, 0, 125, -1
52, 0, 145, -1
32, 84, 17, 1
45, 0, 135, -1
23, 78, 31, 1
27, 76, 31, 1
49, 0, 118, -1
24, 82, 38, 1
28, 66, 46, 1
29, 73, 24, 1
56, 0, 124, -1
38, 68, 26, 1
22, 97, 19, 1
53, 0, 133, -1
26, 99, 27, 1
24, 91, 24, 1
40, 0, 124, -1
23, 66, 29, 1
49, 0, 117, -1
44, 0, 103, -1
61, 0, 142, -1
41, 0, 112, -1
43, 48, 46, 1
50, 0, 123, -1
26, 102, 36, 1
44, 52, 52, 1
29, 99, 23, 1
25, 117, 18, 1
18, 116, 19, 1
35, 68, 37, 1
62, 0, 145, -1
63, 0, 153, -1
30, 77, 33, 1
40, 58, 34, 1
59, 0, 126, -1
49, 0, 145, -1
17, 103, 24, 1
37, 56, 44, 1
34, 79, 30, 1
21, 84, 27, 1
48, 0, 133, -1
64, 0, 120, -1
29, 60, 39, 1
60, 41, 37, 1
15, 136, 15, 1
32, 101, 25, 1
35, 86, 24, 1
59, 41, 51, 1
47, 0, 125, -1
47, 0, 137, -1
50, 0, 119, -1
23, 104, 21, 1
35, 93, 23, 1
47, 0, 127, -1
18, 92, 30, 1
18, 72, 28, 1
26, 97, 26, 1
31, 97, 19, 1
24, 119, 23, 1
40, 65, 41, 1
37, 79, 29, 1
22, 102, 23, 1
62, 74, 47, 1
40, 51, 45, 1
39, 58, 41, 1
34, 101, 37, 1
30, 59, 32, 1
53, 42, 38, 1
56, 0, 140, -1
51, 0, 138, -1
30, 80, 27, 1
31, 80, 27, 1
50, 0, 119, -1
33, 80, 40, 1
41, 51, 43, 1
26, 75, 34, 1
44, 0, 118, -1
40, 0, 135, -1
30, 62, 38, 1
51, 0, 139, -1
23, 98, 36, 1
23, 66, 30, 1
63, 0, 130, -1
58, 0, 123, -1
28, 58, 30, 1
26, 82, 21, 1
55, 0, 111, -1
54, 0, 133, -1
57, 0, 125, -1
55, 0, 114, -1
34, 78, 31, 1
22, 118, 23, 1
52, 0, 119, -1
26, 56, 37, 1
34, 56, 36, 1
18, 77, 28, 1
51, 0, 109, -1
33, 78, 42, 1
17, 80, 28, 1
21, 67, 39, 1
28, 81, 19, 1
56, 0, 127, -1
33, 58, 37, 1
30, 74, 33, 1
51, 0, 115, -1
45, 0, 136, -1
19, 68, 34, 1
41, 0, 129, -1
56, 0, 128, -1
42, 53, 37, 1
41, 59, 40, 1
36, 85, 30, 1
35, 67, 43, 1
47, 0, 127, -1
48, 0, 121, -1
43, 0, 123, -1
32, 76, 38, 1
196, 0, 132, 1
52, 0, 141, -1
28, 76, 38, 1
42, 0, 141, -1
56, 0, 146, -1
16, 94, 22, 1
45, 0, 132, -1
24, 78, 19, 1
41, 0, 119, -1
62, 0, 137, -1
35, 84, 28, 1
48, 0, 149, -1
53, 0, 121, -1
56, 0, 119, -1
61, 0, 117, -1
56, 0, 134, -1
50, 0, 131, -1
59, 0, 103, -1
30, 72, 33, 1
36, 0, 118, -1
41, 107, 27, 1
27, 72, 36, 1
32, 62, 36, 1
47, 0, 122, -1
44, 0, 131, -1
28, 64, 38, 1
40, 0, 119, -1
54, 0, 114, -1
34, 43, 52, 1
53, 0, 136, -1
11, 69, 25, 1
61, 0, 135, -1
45, 0, 130, -1
44, 62, 46, 1
52, 0, 123, -1
51, 0, 143, -1
29, 67, 33, 1
25, 87, 34, 1
50, 0, 122, -1
44, 0, 117, -1
51, 57, 66, 1
47, 0, 106, -1
42, 69, 41, 1
37, 0, 146, -1
39, 0, 123, -1
46, 0, 119, -1
50, 0, 108, -1
19, 75, 24, 1
48, 0, 127, -1
39, 57, 32, 1
60, 0, 108, -1
54, 0, 121, -1
50, 0, 131, -1
23, 106, 23, 1
44, 0, 112, -1
40, 0, 127, -1
56, 0, 127, -1
15, 79, 28, 1
22, 88, 31, 1
54, 0, 119, -1
19, 66, 46, 1
37, 60, 38, 1
30, 76, 25, 1
32, 66, 24, 1
31, 82, 28, 1
40, 0, 109, -1
32, 0, 143, -1
45, 0, 126, -1
26, 102, 22, 1
21, 115, 20, 1
31, 83, 43, 1
36, 97, 31, 1
29, 69, 43, 1
59, 0, 120, -1
31, 65, 32, 1
25, 96, 29, 1
50, 0, 98, -1
32, 85, 40, 1
41, 0, 129, -1
26, 64, 37, 1
24, 70, 29, 1
47, 0, 106, -1
40, 0, 140, -1
33, 0, 111, -1
27, 92, 39, 1
27, 87, 26, 1
62, 0, 139, -1
47, 0, 127, -1
25, 89, 30, 1
37, 45, 52, 1
49, 0, 152, -1
58, 0, 117, -1
48, 0, 114, -1
33, 70, 33, 1
41, 0, 114, -1
30, 76, 24, 1
54, 0, 136, -1
27, 99, 18, 1
51, 0, 134, -1
25, 84, 34, 1
52, 0, 105, -1
15, 100, 25, 1
22, 97, 17, 1
37, 50, 34, 1
41, 0, 118, -1
48, 64, 43, 1
16, 110, 24, 1
39, 55, 44, 1
57, 0, 120, -1
54, 0, 123, -1
53, 70, 42, 1
64, 0, 119, -1
43, 0, 116, -1
40, 0, 131, -1
57, 0, 115, -1
68, 0, 148, -1
38, 0, 129, -1
47, 0, 133, -1
37, 75, 29, 1
28, 80, 25, 1
47, 0, 117, -1
33, 60, 36, 1
39, 47, 52, 1
58, 0, 122, -1
30, 87, 33, 1
41, 0, 113, -1
34, 100, 25, 1
27, 58, 43, 1
42, 66, 43, 1
52, 0, 131, -1
47, 0, 133, -1
54, 0, 143, -1
44, 0, 128, -1
29, 70, 36, 1
57, 0, 139, -1
61, 0, 117, -1
26, 112, 27, 1
39, 62, 33, 1
44, 0, 135, -1
29, 91, 32, 1
27, 117, 19, 1
56, 0, 117, -1
36, 80, 33, 1
44, 0, 139, -1
24, 82, 30, 1
46, 56, 38, 1
34, 68, 52, 1
30, 68, 40, 1
32, 104, 18, 1
37, 93, 30, 1
31, 88, 35, 1
27, 90, 21, 1
32, 88, 33, 1
57, 0, 134, -1
48, 0, 131, -1
54, 0, 106, -1
58, 0, 129, -1
33, 55, 34, 1
29, 87, 30, 1
31, 94, 21, 1
23, 71, 32, 1
49, 0, 133, -1
49, 0, 115, -1
42, 65, 45, 1
48, 0, 129, -1
44, 0, 112, -1
57, 0, 118, -1
23, 83, 36, 1
46, 0, 121, -1
35, 74, 38, 1
16, 93, 28, 1
26, 74, 25, 1
45, 0, 142, -1
55, 0, 122, -1
24, 88, 26, 1
39, 66, 50, 1
53, 0, 129, -1
13, 108, 25, 1
39, 100, 23, 1
33, 74, 18, 1
49, 0, 133, -1
20, 111, 17, 1
15, 86, 28, 1
38, 0, 142, -1
50, 0, 138, -1
46, 0, 120, -1
40, 0, 121, -1
55, 0, 123, -1
44, 0, 135, -1
53, 0, 119, -1
23, 74, 32, 1
44, 0, 129, -1
39, 0, 126, -1
32, 112, 22, 1
47, 0, 117, -1
50, 0, 117, -1
47, 0, 124, -1
55, 0, 127, -1
43, 0, 120, -1
32, 59, 47, 1
32, 0, 131, -1
42, 0, 137, -1
18, 97, 23, 1
56, 0, 124, -1
24, 82, 25, 1
37, 93, 32, 1
19, 81, 24, 1
25, 92, 28, 1
51, 0, 137, -1
21, 64, 40, 1
46, 0, 120, -1
38, 0, 118, -1
45, 0, 120, -1
27, 86, 40, 1
36, 0, 123, -1
36, 0, 120, -1
32, 73, 34, 1
48, 0, 130, -1
41, 0, 133, -1
36, 49, 42, 1
24, 96, 25, 1
35, 90, 34, 1
23, 76, 44, 1
25, 60, 40, 1
26, 68, 34, 1
47, 0, 116, -1
49, 0, 111, -1
48, 0, 141, -1
66, 0, 114, -1
47, 0, 148, -1
20, 91, 27, 1
51, 0, 138, -1
22, 75, 36, 1
40, 80, 34, 1
28, 63, 41, 1
57, 0, 143, -1
55, 0, 128, -1
40, 0, 130, -1
39, 69, 36, 1
56, 0, 126, -1
44, 0, 138, -1
27, 59, 40, 1
23, 95, 35, 1
48, 0, 115, -1
43, 0, 129, -1
36, 0, 110, -1
29, 63, 39, 1
42, 0, 110, -1
27, 85, 29, 1
61, 0, 125, -1
44, 0, 122, -1
43, 49, 55, 1
43, 0, 117, -1
29, 88, 32, 1
49, 0, 117, -1
33, 95, 37, 1
48, 0, 117, -1
35, 0, 131, -1
53, 0, 131, -1
45, 0, 122, -1
27, 61, 30, 1
44, 55, 42, 1
33, 0, 119, -1
41, 0, 135, -1
54, 0, 130, -1
50, 0, 116, -1
15, 78, 35, 1
41, 65, 43, 1
34, 0, 123, -1
15, 78, 27, 1
38, 67, 38, 1
19, 76, 29, 1
52, 0, 113, -1
18, 74, 28, 1
30, 87, 41, 1
62, 0, 142, -1
60, 0, 138, -1
52, 0, 105, -1
32, 100, 32, 1
21, 76, 39, 1
70, 0, 115, -1
20, 102, 18, 1
16, 111, 23, 1
55, 0, 132, -1
44, 0, 142, -1
53, 0, 116, -1
23, 89, 27, 1
46, 0, 115, -1
52, 0, 132, -1
44, 0, 116, -1
20, 65, 25, 1
59, 0, 129, -1
46, 0, 121, -1
46, 0, 123, -1
47, 0, 139, -1
58, 0, 114, -1
27, 82, 42, 1
55, 0, 122, -1
46, 53, 33, 1
46, 0, 120, -1
27, 98, 20, 1
48, 0, 129, -1
56, 0, 118, -1
30, 95, 32, 1
62, 0, 118, -1
51, 0, 142, -1
40, 81, 29, 1
58, 0, 108, -1
30, 78, 36, 1
54, 0, 136, -1
50, 0, 118, -1
57, 0, 110, -1
57, 0, 111, -1
37, 66, 45, 1
32, 69, 37, 1
41, 0, 136, -1
45, 0, 131, -1
43, 0, 119, -1
48, 39, 43, 1
48, 0, 137, -1
48, 0, 133, -1
50, 0, 112, -1
38, 0, 122, -1
60, 0, 129, -1
61, 0, 147, -1
31, 95, 27, 1
21, 85, 29, 1
53, 43, 51, 1
52, 0, 129, -1
54, 0, 116, -1
64, 0, 98, -1
31, 67, 43, 1
19, 93, 18, 1
34, 76, 29, 1
47, 0, 114, -1
65, 0, 137, -1
32, 85, 26, 1
41, 53, 37, 1
53, 0, 119, -1
40, 53, 47, 1
21, 100, 20, 1
58, 0, 131, -1
26, 81, 27, 1
35, 96, 30, 1
44, 0, 125, -1
51, 0, 132, -1
48, 0, 149, -1
26, 71, 38, 1
28, 106, 23, 1
33, 81, 36, 1
48, 0, 127, -1
55, 0, 127, -1
36, 63, 27, 1
53, 0, 142, -1
24, 65, 47, 1
47, 44, 50, 1
22, 104, 29, 1
43, 0, 122, -1
47, 0, 113, -1
26, 92, 32, 1
35, 101, 39, 1
25, 81, 27, 1
24, 65, 37, 1
57, 0, 116, -1
28, 89, 31, 1
54, 0, 104, -1
59, 0, 130, -1
65, 36, 64, 1
30, 54, 44, 1
45, 0, 127, -1
66, 0, 116, -1
32, 87, 20, 1
50, 0, 134, -1
51, 0, 124, -1
59, 0, 137, -1
34, 86, 30, 1
16, 152, 10, 1
31, 69, 37, 1
20, 79, 33, 1
56, 0, 140, -1
36, 0, 119, -1
42, 0, 124, -1
19, 105, 26, 1
33, 78, 31, 1
19, 96, 24, 1
45, 0, 135, -1
54, 0, 115, -1
29, 63, 33, 1
51, 0, 109, -1
51, 57, 35, 1
25, 46, 36, 1
17, 85, 26, 1
27, 82, 27, 1
59, 0, 131, -1
43, 0, 125, -1
52, 0, 134, -1
60, 0, 137, -1
44, 0, 119, -1
53, 0, 121, -1
42, 38, 51, 1
28, 85, 29, 1
51, 0, 142, -1
33, 61, 30, 1
22, 81, 21, 1
44, 0, 137, -1
20, 77, 26, 1
53, 0, 134, -1
30, 88, 26, 1
29, 64, 36, 1
45, 0, 110, -1
25, 91, 36, 1
49, 0, 140, -1
52, 79, 41, 1
51, 0, 107, -1
39, 65, 44, 1
43, 52, 44, 1
46, 0, 133, -1
35, 60, 30, 1
37, 70, 29, 1
20, 109, 23, 1
45, 0, 140, -1
22, 97, 25, 1
46, 0, 116, -1
23, 96, 24, 1
43, 76, 34, 1
60, 0, 127, -1
47, 0, 126, -1
17, 84, 25, 1
45, 0, 127, -1
27, 99, 28, 1
56, 40, 57, 1
34, 67, 39, 1
47, 0, 130, -1
45, 0, 132, -1
66, 0, 112, -1
36, 77, 43, 1
55, 0, 137, -1
44, 0, 139, -1
55, 0, 126, -1
48, 0, 122, -1
52, 0, 119, -1
16, 98, 19, 1
59, 0, 138, -1
21, 78, 36, 1
53, 0, 145, -1
56, 0, 115, -1
22, 70, 40, 1
26, 62, 37, 1
26, 70, 30, 1
27, 70, 43, 1
35, 117, 25, 1
26, 58, 48, 1
49, 0, 152, -1
56, 0, 119, -1
26, 0, 141, -1
34, 0, 127, -1
33, 62, 33, 1
20, 84, 24, 1
16, 87, 31, 1
24, 93, 19, 1
41, 55, 53, 1
52, 0, 130, -1
45, 0, 128, -1
47, 0, 112, -1
51, 0, 118, -1
44, 43, 45, 1
53, 0, 130, -1
11, 102, 25, 1
18, 73, 35, 1
34, 108, 18, 1
18, 106, 18, 1
37, 85, 26, 1
61, 0, 116, -1
47, 0, 153, -1
53, 0, 118, -1
50, 0, 126, -1
48, 0, 126, -1
49, 0, 139, -1
62, 0, 129, -1
55, 0, 110, -1
57, 0, 110, -1
59, 0, 111, -1
50, 0, 107, -1
52, 0, 139, -1
29, 91, 33, 1
30, 77, 33, 1
39, 0, 146, -1
31, 80, 40, 1
49, 0, 103, -1
38, 59, 43, 1
45, 47, 49, 1
28, 84, 27, 1
47, 0, 137, -1
24, 66, 44, 1
40, 0, 138, -1
32, 48, 36, 1
42, 0, 137, -1
44, 0, 106, -1
64, 0, 117, -1
54, 0, 120, -1
13, 79, 25, 1
20, 119, 24, 1
53, 0, 122, -1
18, 102, 38, 1
45, 0, 116, -1
58, 0, 118, -1
64, 0, 117, -1
33, 70, 28, 1
31, 90, 16, 1
34, 54, 35, 1
57, 0, 132, -1
55, 0, 126, -1
58, 0, 110, -1
37, 0, 118, -1
40, 71, 29, 1
25, 86, 34, 1
24, 90, 29, 1
48, 0, 119, -1
56, 0, 99, -1
54, 0, 144, -1
35, 56, 28, 1
45, 0, 116, -1
41, 0, 104, -1
15, 114, 27, 1
43, 56, 40, 1
22, 61, 37, 1
31, 53, 40, 1
28, 83, 37, 1
30, 75, 34, 1
39, 57, 40, 1
38, 0, 123, -1
18, 83, 24, 1
54, 0, 120, -1
49, 0, 133, -1
53, 0, 139, -1
57, 0, 136, -1
48, 0, 127, -1
23, 90, 18, 1
50, 0, 138, -1
49, 52, 46, 1
29, 66, 30, 1
44, 0, 125, -1
45, 0, 135, -1
29, 108, 28, 1
51, 0, 130, -1
59, 0, 128, -1
25, 102, 33, 1
18, 91, 20, 1
23, 76, 36, 1
33, 125, 17, 1
19, 114, 28, 1
37, 67, 42, 1
48, 0, 139, -1
55, 0, 140, -1
57, 0, 143, -1
28, 103, 21, 1
36, 84, 41, 1
70, 0, 133, -1
55, 0, 130, -1
38, 53, 54, 1
25, 87, 38, 1
33, 73, 35, 1
52, 0, 123, -1
58, 0, 124, -1
62, 0, 146, -1
46, 0, 142, -1
36, 57, 46, 1
20, 80, 38, 1
47, 0, 145, -1
49, 0, 134, -1
46, 0, 115, -1
55, 0, 114, -1
28, 76, 26, 1
52, 0, 119, -1
38, 65, 43, 1
60, 0, 117, -1
31, 0, 130, -1
47, 0, 103, -1
44, 0, 134, -1
39, 79, 39, 1
32, 94, 32, 1
69, 0, 124, -1
47, 0, 127, -1
53, 0, 99, -1
32, 98, 23, 1
37, 0, 119, -1
39, 0, 117, -1
60, 0, 123, -1
47, 63, 46, 1
55, 35, 61, 1
49, 0, 122, -1
49, 53, 30, 1
27, 86, 39, 1
47, 0, 143, -1
47, 0, 145, -1
35, 0, 121, -1
23, 92, 31, 1
42, 0, 130, -1
35, 84, 44, 1
20, 80, 31, 1
47, 0, 122, -1
27, 96, 38, 1
45, 0, 129, -1
37, 0, 119, -1
27, 89, 19, 1
36, 65, 23, 1
37, 53, 47, 1
38, 73, 28, 1
45, 0, 116, -1
58, 0, 134, -1
44, 0, 119, -1
44, 0, 121, -1
37, 56, 36, 1
28, 80, 34, 1
25, 75, 36, 1
26, 69, 24, 1
21, 85, 30, 1
50, 0, 123, -1
41, 0, 135, -1
27, 58, 30, 1
41, 0, 127, -1
35, 64, 40, 1
57, 0, 129, -1
42, 0, 135, -1
51, 0, 127, -1
51, 0, 136, -1
42, 72, 55, 1
55, 0, 129, -1
44, 0, 132, -1
19, 86, 18, 1
40, 0, 136, -1
23, 71, 26, 1
36, 83, 24, 1
53, 0, 109, -1
59, 0, 141, -1
29, 72, 38, 1
52, 0, 120, -1
38, 81, 42, 1
52, 0, 127, -1
24, 86, 36, 1
31, 86, 28, 1
45, 0, 143, -1
60, 0, 125, -1
23, 88, 31, 1
29, 95, 36, 1
38, 70, 39, 1
59, 0, 113, -1
48, 58, 46, 1
42, 0, 125, -1
38, 60, 59, 1
36, 66, 41, 1
53, 0, 108, -1
52, 0, 131, -1
44, 47, 51, 1
47, 0, 125, -1
48, 0, 132, -1
36, 0, 129, -1
16, 94, 30, 1
52, 0, 126, -1
13, 80, 27, 1
20, 81, 34, 1
44, 0, 117, -1
17, 83, 23, 1
35, 90, 32, 1
31, 47, 48, 1
45, 0, 118, -1
36, 67, 33, 1
49, 0, 133, -1
41, 0, 135, -1
26, 98, 23, 1
44, 0, 122, -1
45, 0, 116, -1
26, 89, 28, 1
32, 82, 31, 1
40, 0, 132, -1
29, 59, 40, 1
37, 60, 39, 1
51, 0, 132, -1
29, 78, 17, 1
46, 63, 35, 1
54, 0, 125, -1
28, 82, 38, 1
41, 0, 145, -1
49, 51, 57, 1
64, 0, 119, -1
36, 63, 42, 1
34, 72, 29, 1
26, 83, 31, 1
26, 79, 30, 1
42, 0, 137, -1
25, 100, 24, 1
43, 0, 130, -1
43, 0, 125, -1
51, 0, 121, -1
19, 90, 30, 1
16, 106, 29, 1
38, 69, 40, 1
24, 104, 23, 1
42, 0, 121, -1
18, 81, 24, 1
20, 78, 21, 1
39, 95, 43, 1
44, 0, 126, -1
54, 0, 114, -1
59, 0, 102, -1
