nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.78277,0.78750,0.81664,0.95439,0.99978,0.99997,0.99999,0.99997,0.99999
