nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.03309,0.03359,0.03738,0.06112,0.12209,0.15085,0.15127,0.15170,0.15176
0.00717,0.00735,0.00931,0.01703,0.03561,0.04409,0.04241,0.04292,0.04348
0.00345,0.00390,0.00390,0.00643,0.01039,0.01216,0.01260,0.01240,0.01251
