nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.26750,0.26479,0.26619,0.25610,0.13880,0.06813,0.05777,0.05878,0.05843
0.26593,0.26536,0.26612,0.25149,0.13810,0.07145,0.06083,0.06056,0.05883
0.25816,0.25568,0.25675,0.24153,0.13531,0.06723,0.05867,0.05633,0.05721
0.24492,0.24603,0.24902,0.23841,0.12941,0.06146,0.05533,0.05423,0.05399
0.24315,0.24076,0.24531,0.23228,0.12467,0.06139,0.05211,0.05224,0.04974
