nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.32829,0.32916,0.33696,0.36511,0.29574,0.23789,0.22896,0.23138,0.23068
0.27947,0.27866,0.28166,0.28264,0.18432,0.12398,0.11243,0.11364,0.11182
0.26108,0.25858,0.26105,0.25022,0.14968,0.08224,0.07396,0.07141,0.07284
0.24591,0.24697,0.25051,0.24157,0.13344,0.06601,0.05941,0.05832,0.05774
0.24374,0.24135,0.24590,0.23336,0.12615,0.06257,0.05334,0.05330,0.05075
