nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.06079,0.06437,0.07077,0.10901,0.15694,0.16976,0.17119,0.17260,0.17225
0.01354,0.01330,0.01554,0.03115,0.04622,0.05253,0.05160,0.05308,0.05299
0.00292,0.00290,0.00430,0.00869,0.01437,0.01501,0.01529,0.01508,0.01563
0.00099,0.00094,0.00149,0.00316,0.00403,0.00455,0.00408,0.00409,0.00375
0.00059,0.00059,0.00059,0.00108,0.00148,0.00118,0.00123,0.00106,0.00101
