nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.15504,0.15274,0.13522,0.05447,0.01671,0.01471,0.01470,0.01468,0.01390
0.04225,0.04251,0.03846,0.01441,0.00303,0.00251,0.00234,0.00227,0.00237
0.00866,0.00797,0.00719,0.00239,0.00029,0.00013,0.00020,0.00023,0.00016
0.00157,0.00147,0.00130,0.00056,0.00000,0.00004,0.00000,0.00002,0.00001
0.00036,0.00059,0.00022,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000
