trial, S1, S2, R, T, xi
269,0,0,175,123,1 
270,0,0,70,129,-1 
271,0,86,19,43,-1 
272,0,0,93,134,-1 
273,0,48,38,53,1 
274,0,0,72,143,-1 
275,0,41,48,81,1 
276,0,0,108,141,-1 
277,0,0,178,119,1 
278,0,0,129,123,1 
279,0,0,122,109,-1 
280,5,12,15,91,-1 
281,0,19,123,108,1 
282,0,10,50,100,1 
283,4,0,27,95,-1 
284,0,0,57,125,1 
285,14,0,115,111,1 
286,28,0,11,68,-1 
287,20,0,60,78,1 
288,0,12,60,98,1 
289,0,9,11,102,1 
290,16,0,25,95,-1 
291,0,0,189,141,1 
292,84,0,24,44,1 
293,59,0,13,56,1 
294,33,13,6,58,-1 
295,0,28,13,90,-1 
296,0,0,90,122,1 
297,0,0,152,128,-1 
298,0,0,136,119,-1 
299,18,33,14,49,-1 
300,0,48,49,76,-1 
301,82,0,7,40,-1 
302,0,70,21,50,-1 
303,0,69,46,67,1 
304,0,9,31,98,1 
305,0,0,147,134,-1 
306,0,2,34,111,-1 
307,11,0,28,70,-1 
308,41,0,62,99,1 
309,0,71,36,73,1 
310,0,0,75,138,-1 
311,0,10,23,85,-1 
312,0,57,47,81,-1 
313,20,0,13,69,-1 
314,89,0,25,58,1 
315,0,27,20,90,-1 
316,0,13,24,89,-1 
317,0,0,145,165,1 
318,0,7,22,112,-1 
319,0,0,144,118,-1 
320,0,0,97,130,-1 
321,0,0,195,127,1 
322,0,0,119,136,1 
323,0,53,47,70,1 
324,85,0,28,41,1 
325,0,11,26,108,-1 
326,0,0,149,105,1 
327,0,0,185,135,1 
328,0,0,54,116,-1 
329,0,0,185,104,1 
330,44,0,6,59,1 
331,0,16,27,92,-1 
332,0,0,116,107,1 
333,0,0,46,127,1 
334,0,0,73,114,-1 
335,0,0,206,123,1 
336,0,79,21,50,1 
337,0,0,109,118,1 
338,0,0,51,133,-1 
339,0,30,38,63,1 
340,0,10,33,106,-1 
341,0,0,199,129,1 
342,0,0,65,144,-1 
343,0,30,14,83,-1 
344,19,0,73,87,1 
345,0,0,162,129,1 
346,56,0,19,88,-1 
347,0,32,14,55,-1 
348,0,87,30,54,1 
349,0,0,159,123,1 
350,0,29,20,78,-1 
351,0,18,26,92,-1 
352,0,71,33,61,1 
353,0,15,21,83,-1 
354,0,0,97,132,-1 
355,0,0,104,125,1 
356,0,56,18,49,-1 
357,0,18,49,73,1 
358,58,0,32,48,1 
359,0,63,42,72,1 
360,0,38,74,106,1 
361,0,47,51,76,1 
362,51,0,33,63,1 
363,0,51,11,55,1 
364,17,0,22,93,-1 
365,0,56,5,52,-1 
366,0,58,27,71,1 
367,0,0,193,118,1 
368,0,14,21,82,-1 
369,0,86,24,57,1 
370,0,11,23,100,-1 
371,0,0,75,120,-1 
372,0,0,178,131,1 
373,0,22,14,75,-1 
374,0,0,64,119,1 
375,50,0,41,57,1 
376,26,0,43,77,1 
377,0,0,91,109,1 
378,27,0,56,80,1 
379,0,0,116,107,-1 
380,0,66,31,48,1 
381,81,0,50,59,1 
382,0,0,146,122,1 
383,93,0,28,44,1 
384,0,31,17,66,1 
385,0,104,29,52,1 
386,0,34,41,61,1 
387,0,13,22,72,-1 
388,5,102,12,40,-1 
389,78,0,18,46,-1 
390,0,0,167,110,1 
391,0,0,153,123,-1 
392,0,0,125,127,-1 
393,32,0,12,67,-1 
394,0,33,12,82,-1 
395,0,0,91,126,-1 
396,0,16,36,89,1 
397,77,0,32,70,1 
398,2,0,27,122,-1 
399,0,1,37,128,-1 
400,13,0,26,111,-1 
401,0,26,14,92,-1 
402,0,22,19,88,-1 
403,0,19,9,72,-1 
404,0,71,52,65,1 
405,0,53,21,61,1 
406,0,22,55,97,1 
407,0,50,65,122,1 
408,0,0,81,118,-1 
409,0,0,212,140,-1 
410,22,0,18,90,1 
411,26,0,15,79,-1 
412,8,0,39,91,1 
413,0,0,87,131,-1 
414,0,151,9,46,1 
415,0,0,66,130,-1 
416,0,0,99,123,1 
417,0,23,20,63,-1 
418,46,0,16,85,-1 
419,0,0,151,133,1 
420,41,82,18,45,1 
421,0,57,47,84,1 
422,0,19,21,89,-1 
423,0,0,106,136,1 
424,21,0,12,82,-1 
425,0,1,21,106,-1 
426,47,0,53,63,-1 
427,0,17,23,89,-1 
428,61,0,43,86,-1 
429,27,0,48,90,1 
430,0,26,68,75,1 
431,0,7,26,96,-1 
432,0,0,157,129,1 
433,23,0,35,103,1 
434,0,0,101,113,1 
435,0,28,83,97,1 
436,0,58,48,90,1 
437,0,84,33,53,1 
438,49,0,6,54,-1 
439,0,7,41,111,-1 
440,10,0,13,87,-1 
441,97,0,44,71,1 
442,0,14,99,123,-1 
443,0,24,27,87,-1 
444,0,0,177,125,-1 
445,0,0,115,116,1 
446,73,0,44,66,1 
447,25,0,54,87,1 
448,9,0,32,105,1 
449,0,3,60,97,1 
450,0,0,103,119,1 
451,0,36,53,90,1 
452,0,9,81,113,-1 
453,0,0,87,137,-1 
454,0,0,134,133,1 
455,0,12,101,107,1 
456,0,14,34,99,-1 
457,0,88,25,40,1 
458,49,0,14,64,-1 
459,0,0,61,131,-1 
460,0,22,21,65,1 
461,0,0,129,128,-1 
462,0,0,76,114,-1 
463,38,0,48,91,-1 
464,68,0,28,57,1 
465,0,6,20,125,-1 
466,76,0,13,43,-1 
467,0,0,122,109,1 
468,12,0,64,90,1 
469,0,1,35,121,-1 
470,0,20,44,59,1 
471,0,0,163,126,1 
472,46,0,5,44,-1 
473,0,88,39,48,1 
474,0,0,129,128,1 
475,0,23,22,68,-1 
476,0,37,23,52,1 
477,0,7,73,82,1 
478,0,0,193,132,-1 
479,0,0,211,128,1 
480,34,0,41,79,-1 
481,0,24,15,66,-1 
482,13,2,16,72,-1 
483,0,0,107,131,1 
484,23,0,19,63,1 
485,0,0,113,101,1 
486,0,0,143,145,-1 
487,0,0,156,115,-1 
488,70,0,12,45,-1 
489,77,0,37,61,1 
490,8,0,20,108,-1 
491,68,0,22,48,-1 
492,87,0,46,90,1 
493,0,38,5,51,-1 
494,29,41,7,45,-1 
495,0,0,203,123,1 
496,91,0,29,44,1 
497,0,38,13,57,-1 
498,0,31,8,74,-1 
499,0,43,26,69,-1 
500,62,0,9,43,-1 
501,7,0,31,111,1 
502,0,100,23,42,1 
503,0,7,25,99,-1 
504,0,0,147,130,1 
505,13,0,17,94,-1 
506,92,0,34,54,1 
507,28,0,14,58,-1 
508,0,0,55,110,-1 
509,67,0,37,77,1 
510,0,0,148,110,1 
511,0,0,152,112,1 
512,0,0,145,105,1 
513,0,94,28,51,1 
514,0,0,132,120,-1 
515,0,63,36,77,1 
516,0,10,39,112,-1 
517,0,40,49,92,-1 
518,0,87,8,43,-1 
519,0,0,65,111,-1 
520,0,0,118,119,1 
521,0,0,66,127,-1 
522,2,0,76,113,1 
523,0,63,9,48,-1 
524,92,0,22,47,1 
525,0,0,210,149,1 
526,0,0,61,126,-1 
527,0,0,115,129,1 
528,0,40,12,59,-1 
529,46,11,46,69,1 
530,36,0,86,96,1 
531,0,47,14,71,-1 
532,0,0,195,126,1 
533,0,53,5,71,-1 
534,0,24,63,90,1 
535,0,0,77,127,-1 
536,0,76,26,47,1 
537,83,0,21,44,1 
538,35,0,14,52,-1 
539,0,3,31,113,-1 
540,0,0,188,135,1 
541,0,0,184,125,1 
542,0,0,151,132,-1 
543,0,0,62,127,-1 
544,0,80,22,52,1 
545,0,0,85,123,-1 
546,32,0,15,77,-1 
547,0,48,43,83,1 
548,0,0,151,96,1 
549,0,0,32,118,-1 
550,0,42,9,60,-1 
551,0,62,7,40,-1 
552,29,0,38,68,1 
553,48,0,14,78,-1 
554,0,0,150,128,-1 
555,0,0,190,139,-1 
556,6,0,23,110,-1 
557,0,0,57,119,-1 
558,30,0,9,58,1 
559,0,5,31,113,-1 
560,0,0,87,116,-1 
561,0,0,141,104,-1 
562,0,54,40,58,1 
563,0,0,61,147,-1 
564,0,0,100,137,-1 
565,0,10,25,106,-1 
566,35,0,34,62,1 
567,0,17,88,97,1 
568,0,0,74,135,-1 
569,0,0,149,124,1 
570,10,33,41,76,1 
571,0,12,15,81,-1 
572,0,0,113,124,-1 
573,0,14,51,87,1 
574,29,0,9,63,-1 
575,0,0,172,123,1 
576,0,33,52,70,1 
577,30,0,13,94,-1 
578,11,0,24,74,-1 
579,0,0,168,117,-1 
580,0,10,89,87,-1 
581,0,0,82,101,-1 
582,0,0,163,118,1 
583,25,0,25,102,-1 
584,0,85,23,53,1 
585,84,0,66,79,1 
586,9,8,78,99,-1 
587,0,19,98,122,1 
588,0,100,23,41,1 
589,49,0,16,64,-1 
590,0,0,171,109,1 
591,0,0,55,122,-1 
592,0,0,110,130,1 
593,0,53,50,68,1 
594,0,62,36,67,1 
595,0,34,21,77,-1 
596,0,0,151,112,1 
597,0,0,178,119,1 
598,0,38,18,101,-1 
599,92,0,25,52,1 
600,0,24,56,84,1 
601,0,4,29,85,-1 
602,0,0,178,129,1 
603,0,0,164,115,-1 
604,0,44,40,88,-1 
605,0,11,31,80,-1 
606,0,0,115,133,-1 
607,42,0,51,57,1 
608,0,76,21,51,1 
609,0,0,133,119,-1 
610,0,79,23,55,1 
611,0,24,11,60,-1 
612,0,0,117,127,-1 
613,8,0,33,94,-1 
614,0,0,65,136,-1 
615,0,11,83,103,1 
616,61,1,13,51,-1 
617,42,0,12,68,-1 
618,0,0,165,136,1 
619,104,0,16,42,1 
620,0,52,22,50,-1 
621,0,0,122,125,1 
622,0,98,43,86,1 
623,0,0,97,131,-1 
624,6,0,77,130,1 
625,19,3,8,74,-1 
626,0,0,155,125,1 
627,0,78,32,54,1 
628,0,0,124,135,1 
629,0,0,112,135,-1 
630,36,0,15,57,-1 
631,106,0,28,54,1 
632,0,15,21,98,-1 
633,54,0,10,56,-1 
634,0,122,27,41,1 
635,0,0,110,133,1 
636,100,12,22,26,1 
637,0,36,41,82,-1 
638,95,0,21,58,1 
639,0,7,44,88,1 
640,34,0,62,86,1 
641,0,49,39,58,1 
642,0,0,108,109,1 
643,11,0,31,105,-1 
644,0,13,29,72,-1 
645,10,0,104,119,1 
646,0,0,99,120,1 
647,0,0,171,120,1 
648,0,0,204,125,1 
649,0,0,64,112,-1 
650,11,0,69,90,1 
651,0,33,72,85,1 
652,58,0,35,55,1 
653,0,8,25,76,-1 
654,0,0,162,110,1 
655,0,9,43,103,-1 
656,11,0,103,111,1 
657,29,30,13,48,-1 
658,0,83,22,45,1 
659,11,0,16,107,-1 
660,0,0,99,135,-1 
661,0,17,26,96,-1 
662,90,0,32,40,1 
663,0,0,50,114,-1 
664,0,0,85,119,-1 
665,0,0,125,128,-1 
666,0,0,196,125,1 
667,0,63,37,60,1 
668,106,0,5,28,-1 
669,0,8,105,108,1 
670,80,0,25,49,1 
671,0,70,4,49,-1 
672,0,0,161,126,1 
673,0,23,13,61,-1 
674,31,2,11,58,-1 
675,4,0,36,110,-1 
676,75,0,26,56,1 
677,0,4,27,117,-1 
678,0,39,28,57,1 
679,0,77,17,45,1 
680,0,8,24,119,-1 
681,15,0,26,75,-1 
682,58,0,32,61,1 
683,30,0,6,58,-1 
684,21,0,9,79,-1 
685,0,87,24,50,1 
686,0,86,27,53,1 
687,0,0,48,118,-1 
688,0,0,150,126,1 
689,0,0,72,112,-1 
690,0,0,193,141,1 
691,4,0,27,117,-1 
692,0,26,53,71,1 
693,18,0,11,72,-1 
694,0,0,58,103,-1 
695,0,2,85,121,1 
696,6,0,106,90,1 
697,0,95,39,84,-1 
698,25,0,53,73,1 
699,7,0,34,115,-1 
700,0,19,20,98,-1 
701,0,0,151,111,1 
702,0,0,126,127,-1 
703,16,0,16,99,-1 
704,9,0,71,103,1 
705,0,0,89,134,1 
706,0,0,180,130,1 
707,4,0,26,109,-1 
708,0,21,20,76,-1 
709,0,0,159,119,1 
710,106,0,24,52,1 
711,0,46,27,46,1 
712,0,49,47,81,1 
713,0,40,7,58,-1 
714,14,0,30,109,-1 
715,0,38,5,55,-1 
716,0,0,80,109,-1 
717,19,0,65,100,-1 
718,43,0,47,89,1 
719,0,0,93,113,1 
720,0,0,201,128,1 
721,0,14,17,97,-1 
722,0,0,48,134,-1 
723,0,55,72,105,1 
724,62,0,40,57,1 
725,90,0,15,56,1 
726,0,0,56,152,-1 
727,25,0,14,66,-1 
728,0,0,68,127,-1 
729,0,6,90,112,1 
730,24,0,18,85,-1 
731,18,0,22,76,-1 
732,14,0,27,114,-1 
733,0,67,29,49,-1 
734,15,0,16,98,-1 
735,0,12,150,122,1 
736,7,0,29,103,-1 
737,0,52,15,76,-1 
738,0,0,57,105,-1 
739,0,38,13,62,-1 
740,0,99,21,50,1 
741,0,0,49,109,-1 
742,0,0,120,138,1 
743,0,6,61,116,-1 
744,5,0,30,88,-1 
745,0,0,119,123,-1 
746,0,0,63,136,-1 
747,0,0,84,123,-1 
748,0,0,182,129,-1 
749,0,34,10,72,-1 
750,3,0,32,95,-1 
751,58,0,47,82,-1 
752,0,40,9,59,-1 
753,0,0,178,130,1 
754,0,0,73,132,-1 
755,6,0,67,101,1 
756,90,0,27,41,-1 
757,0,73,3,55,-1 
758,0,14,26,103,-1 
759,73,0,27,65,1 
760,0,0,150,144,1 
761,0,0,123,130,-1 
762,91,0,36,75,1 
763,0,5,37,112,1 
764,0,0,155,147,1 
765,3,0,61,102,1 
766,39,0,46,81,1 
767,2,0,103,125,-1 
768,0,65,28,64,1 
769,0,0,25,102,-1 
770,0,18,42,95,1 
771,78,0,23,40,1 
772,0,0,108,136,1 
773,0,13,31,75,1 
774,33,0,54,81,1 
775,0,28,49,67,-1 
776,8,0,40,109,-1 
777,0,0,78,124,-1 
778,0,97,18,33,1 
779,0,24,94,88,1 
780,0,0,129,120,-1 
781,0,0,105,136,1 
782,11,0,46,119,-1 
783,0,69,27,55,1 
784,18,32,43,63,1 
785,0,0,185,93,-1 
786,0,29,64,82,-1 
787,14,0,27,86,-1 
788,0,0,134,132,1 
789,0,0,202,123,1 
790,0,91,45,77,1 
791,0,0,106,123,-1 
792,41,0,9,65,-1 
793,66,0,30,53,1 
794,0,65,31,76,1 
795,0,0,145,116,1 
796,0,0,187,115,-1 
797,0,0,149,131,1 
798,0,12,119,100,1 
799,0,0,101,138,-1 
800,0,29,88,92,1 
801,69,0,36,63,1 
802,0,108,15,60,-1 
803,0,0,93,105,-1 
804,12,0,74,105,1 
805,0,46,98,93,1 
806,0,48,6,59,-1 
807,11,0,62,120,1 
808,0,0,123,110,-1 
809,0,0,177,120,-1 
810,0,0,170,128,1 
811,67,0,29,55,1 
812,0,0,149,128,-1 
813,0,36,64,90,-1 
814,0,0,145,120,1 
815,0,0,166,105,1 
816,0,86,24,45,1 
817,0,0,57,127,1 
818,28,0,7,54,-1 
819,0,9,20,96,-1 
820,41,0,16,74,-1 
821,0,0,134,127,1 
822,0,40,10,63,-1 
823,0,0,119,130,1 
824,0,0,96,135,1 
825,56,0,29,64,1 
826,12,0,107,103,1 
827,0,44,28,69,-1 
828,0,0,82,121,-1 
829,0,0,121,115,-1 
830,0,0,93,118,1 
831,39,0,19,85,-1 
832,0,34,6,59,-1 
833,0,98,38,46,1 
834,0,59,26,75,-1 
835,3,13,49,85,1 
836,0,83,37,53,1 
837,0,0,170,116,1 
838,0,65,38,64,1 
839,0,25,28,83,1 
840,0,63,17,69,1 
841,82,0,26,48,-1 
842,16,0,101,92,1 
843,0,55,17,84,-1 
844,0,0,132,118,1 
845,49,0,37,89,1 
846,1,0,53,121,-1 
847,95,0,31,38,1 
848,0,29,83,80,1 
849,0,0,99,146,-1 
850,11,0,72,92,1 
851,0,94,26,44,1 
852,0,0,175,106,1 
853,51,0,12,60,-1 
854,0,10,54,118,1 
855,42,0,56,93,1 
856,47,0,43,70,1 
857,7,0,23,93,-1 
858,25,0,50,99,-1 
859,0,23,14,81,-1 
860,0,0,136,133,1 
861,0,15,35,101,1 
862,0,0,109,116,-1 
863,0,71,32,55,1 
864,6,0,59,100,1 
865,64,6,32,51,1 
866,0,20,32,97,1 
867,0,74,41,61,1 
868,103,0,39,56,1 
869,17,0,12,73,-1 
870,0,0,159,117,1 
871,20,0,89,115,1 
872,0,0,64,101,-1 
873,0,0,104,118,1 
874,16,0,14,85,-1 
875,89,0,20,56,1 
876,0,0,129,120,1 
877,0,7,34,103,1 
878,0,38,11,78,-1 
879,0,82,7,53,-1 
880,11,0,59,97,-1 
881,0,0,176,122,1 
882,0,4,21,110,-1 
883,0,7,26,94,-1 
884,0,36,10,67,-1 
885,0,53,5,43,-1 
886,42,0,43,90,-1 
887,0,59,22,57,1 
888,0,0,127,118,-1 
889,0,70,25,64,1 
890,21,0,22,83,-1 
891,0,33,68,86,1 
892,0,4,64,109,1 
893,87,0,29,56,1 
894,56,0,65,81,1 
895,88,0,12,40,-1 
896,0,0,112,123,-1 
897,14,0,54,92,1 
898,0,44,36,64,1 
899,0,0,45,115,-1 
900,0,76,30,43,1 
901,64,0,51,72,1 
902,55,0,4,49,-1 
903,0,0,170,124,-1 
904,0,40,32,78,1 
905,0,0,156,139,1 
906,3,0,30,106,-1 
907,0,0,191,122,1 
908,0,0,125,128,1 
909,0,21,8,68,-1 
910,0,73,7,39,-1 
911,31,0,14,79,-1 
912,0,0,86,136,1 
913,38,0,27,50,1 
914,37,0,89,91,1 
915,0,10,131,113,1 
916,0,19,19,76,-1 
917,0,0,189,136,1 
918,0,0,69,125,-1 
919,0,78,32,44,1 
920,2,0,89,93,1 
921,0,0,93,131,-1 
922,34,0,52,117,-1 
923,0,0,164,107,1 
924,0,0,168,139,1 
925,26,0,11,63,-1 
926,0,79,14,33,-1 
927,0,81,29,29,1 
928,0,0,61,113,-1 
929,0,39,14,57,-1 
930,0,0,132,133,-1 
931,0,0,114,115,-1 
932,0,99,23,58,1 
933,0,0,144,130,1 
934,0,64,48,84,1 
935,8,76,18,36,1 
936,0,0,113,97,-1 
937,0,68,33,55,1 
938,27,0,27,104,-1 
939,0,0,46,99,-1 
940,0,50,9,64,-1 
941,0,0,81,134,1 
942,104,0,25,31,1 
943,0,0,73,139,1 
944,0,0,197,115,1 
945,0,28,21,63,-1 
946,0,18,11,66,-1 
947,0,84,19,46,1 
948,0,0,123,145,-1 
949,0,46,34,60,1 
950,0,31,6,84,-1 
951,0,0,95,132,1 
952,56,0,32,71,1 
953,0,20,10,67,-1 
954,57,0,15,49,-1 
955,0,0,90,138,-1 
956,0,8,30,86,-1 
957,0,47,35,95,1 
958,0,70,39,64,-1 
959,0,18,93,90,1 
960,57,0,11,46,-1 
961,0,17,48,121,1 
962,0,17,86,93,1 
963,0,90,26,39,1 
964,0,0,143,122,1 
965,10,0,25,93,-1 
966,31,0,14,83,-1 
967,0,68,49,75,1 
968,0,0,67,113,-1 
969,76,0,30,68,1 
970,0,53,38,76,1 
971,0,0,81,124,1 
972,21,0,18,58,-1 
973,0,18,18,92,-1 
974,0,0,72,133,1 
975,0,0,194,110,1 
976,11,0,40,118,1 
977,0,21,46,81,1 
978,0,67,20,42,1 
979,0,16,93,104,1 
980,0,0,26,132,-1 
981,0,46,9,58,-1 
982,47,0,5,43,-1 
983,13,0,15,92,-1 
984,0,0,52,147,-1 
985,0,0,166,123,1 
986,0,0,52,140,-1 
987,0,0,87,127,1 
988,0,49,47,64,1 
989,0,0,105,111,-1 
990,15,0,107,112,1 
991,0,90,17,38,1 
992,0,82,40,67,1 
993,0,0,217,108,1 
994,0,45,45,50,1 
995,27,0,14,65,-1 
996,42,0,18,73,-1 
997,0,0,168,120,-1 
998,0,0,189,131,1 
999,76,0,34,50,1 
1000,0,32,9,70,-1 
1001,0,32,28,91,1 
1002,108,0,24,30,1 
1003,53,0,54,77,1 
1004,0,0,193,142,1 
1005,0,0,110,137,-1 
1006,41,24,46,93,1 
1007,0,30,19,66,-1 
1008,0,0,56,123,-1 
1009,0,0,143,140,1 
1010,0,3,38,109,-1 
1011,88,0,30,60,1 
1012,83,0,24,36,-1 
1013,0,0,187,112,1 
1014,0,3,28,120,1 
1015,76,0,22,55,1 
1016,0,13,28,108,-1 
1017,28,28,56,55,1 
1018,0,21,13,94,-1 
1019,0,0,115,131,1 
1020,5,0,30,105,1 
1021,8,0,30,97,1 
1022,0,122,24,43,1 
1023,0,101,21,42,-1 
1024,0,0,83,125,-1 
1025,0,18,67,97,1 
1026,0,0,192,121,1 
1027,0,49,14,75,-1 
1028,0,0,133,143,-1 
1029,0,23,40,80,1 
1030,0,17,25,113,-1 
1031,0,0,70,119,-1 
1032,0,0,137,115,1 
1033,0,43,5,67,-1 
