nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.10800,0.10827,0.10928,0.12678,0.31027,0.43788,0.43524,0.42952,0.43192
