nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.28780,0.28448,0.24981,0.09141,0.03628,0.11240,0.13251,0.13514,0.13586
