nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.08876,0.08776,0.08478,0.06418,0.00568,0.00001,0.00000,0.00000,0.00000
