nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.51716,0.52419,0.58361,0.85884,0.92538,0.52068,0.37422,0.36006,0.35705
0.50029,0.50939,0.57284,0.85058,0.91595,0.43807,0.26715,0.25010,0.24918
0.50107,0.51231,0.57220,0.84909,0.90843,0.40146,0.22420,0.20403,0.20211
