nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.09500,0.09305,0.08019,0.02148,0.00055,0.00200,0.00346,0.00362,0.00322
0.01182,0.01135,0.00984,0.00258,0.00011,0.00039,0.00064,0.00068,0.00067
0.00092,0.00113,0.00073,0.00020,0.00001,0.00008,0.00004,0.00005,0.00006
