nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.49996,0.50786,0.56770,0.84731,0.90541,0.39776,0.21417,0.19621,0.19323
0.49769,0.50657,0.56964,0.84597,0.90829,0.39915,0.21831,0.20053,0.19841
0.50002,0.51106,0.57049,0.84622,0.90569,0.39113,0.21112,0.19077,0.18950
