nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.61293,0.61759,0.66406,0.87871,0.96385,0.93641,0.92956,0.92793,0.92973
0.58632,0.59355,0.64282,0.86682,0.95873,0.92971,0.92033,0.92166,0.92114
0.58209,0.58811,0.63634,0.86381,0.95744,0.92734,0.91852,0.91788,0.91584
