nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.06284,0.06102,0.05508,0.02108,0.00361,0.00363,0.00374,0.00391,0.00417
0.01907,0.01832,0.01663,0.00563,0.00024,0.00013,0.00009,0.00017,0.00012
0.00373,0.00385,0.00301,0.00083,0.00002,0.00000,0.00000,0.00000,0.00000
