# switching rate: 10^-5, -4, -3, -2, -1, 0, 1, 2, 3
1.575152,1.642477,1.620279,1.528741,1.515821,1.800873,1.628334,1.449594,1.831254
1.434264,1.508522,1.519475,1.479673,1.727305,1.516342,1.461736,1.618502,1.339281
1.396179,1.427756,1.442510,1.393573,1.416949,1.069471,1.000000,1.000000,1.000000
1.406513,1.430729,1.439199,1.402044,1.429206,1.146008,1.000000,1.029901,1.015742
1.675582,1.688234,1.729042,1.485847,1.650209,1.955619,1.956050,1.916051,1.915692
1.393573,1.435576,1.493263,1.355203,1.375531,1.680124,1.609102,1.442209,1.479327
1.579234,1.604967,1.602815,1.498469,1.748613,1.921046,1.820216,1.767369,1.689369
1.470631,1.626312,1.699503,1.500127,1.613165,2.072552,2.010854,1.961811,2.048161
1.695729,1.829349,1.677113,1.417207,1.511349,2.030783,2.054255,2.000620,2.019858
1.721735,1.748910,1.667253,1.341226,1.610959,1.861549,2.010173,1.941775,1.957321
1.428246,1.528865,1.504901,1.319431,1.435086,1.576412,1.391283,1.325066,1.254002
1.657899,1.533662,1.621057,1.396323,1.487699,1.856763,1.844417,1.719311,1.882333
1.441753,1.345428,1.436311,1.352473,1.391075,1.127019,1.088104,1.094541,1.095759
1.637945,1.563748,1.538909,1.280391,1.646415,1.707519,1.464110,1.472698,1.626743
1.563621,1.457153,1.494641,1.451288,1.667825,1.524421,1.624749,1.604072,1.459157
1.434047,1.537881,1.563536,1.268909,1.413145,1.485838,1.441891,1.469580,1.422711
1.425742,1.438766,1.439639,1.396447,1.539061,1.262383,1.043451,1.163842,1.338615
1.414305,1.407710,1.442723,1.372150,1.501644,1.228303,1.193732,1.105885,1.065040
1.397705,1.497454,1.444105,1.453150,1.535556,1.259461,1.279795,1.189542,1.261463
1.479921,1.549010,1.590664,1.493098,1.475990,1.791045,1.727772,1.592816,1.647328
1.425505,1.443471,1.528970,1.364783,1.554564,1.256375,1.216013,1.275213,1.284691
1.592785,1.512330,1.647376,1.420142,1.473831,1.908716,1.751060,1.770897,1.758269
1.850167,1.831040,1.759570,1.352216,1.191415,1.558100,1.812110,1.790650,1.819570
1.591091,1.726153,1.640078,1.572711,1.675784,1.844789,1.880878,1.772667,1.697868
1.760749,1.773902,1.644149,1.620149,1.908875,1.905186,1.850936,1.865875,1.853670
1.533995,1.691319,1.592617,1.354508,1.314703,1.790870,1.617703,1.660982,1.897665
1.594763,1.624957,1.610688,1.501341,1.653370,1.885667,1.597873,1.601078,1.694780
1.699236,1.717546,1.669088,1.564670,1.884623,1.863873,1.886773,1.884283,1.879502
1.680837,1.675072,1.573162,1.539779,1.791091,1.842352,1.816934,1.975666,1.814831
1.403885,1.351545,1.437085,1.435904,1.300263,1.017185,1.000000,1.000000,1.000000
1.376710,1.395962,1.404465,1.441992,1.313796,1.028751,1.000000,1.000000,1.000000
1.436235,1.532562,1.509053,1.378306,1.491097,1.307791,1.255120,1.268834,1.308974
1.487583,1.496322,1.444984,1.386157,1.405102,1.605974,1.492066,1.563562,1.552363
1.554784,1.566107,1.489209,1.357034,1.589230,1.789393,1.612569,1.733815,1.606444
1.693021,1.450168,1.612683,1.491361,1.622209,1.495079,1.535447,1.577258,1.486581
1.439969,1.389669,1.513809,1.312956,1.545420,1.215464,1.376495,1.156726,1.352734
1.628522,1.603435,1.449118,1.379913,1.530799,1.694146,1.625677,1.584730,1.641636
1.388943,1.425019,1.479547,1.318730,1.413590,1.271914,1.169707,1.088589,1.282561
1.444088,1.443827,1.444652,1.314919,1.493808,1.362753,1.332433,1.530384,1.271994
1.435989,1.410132,1.441653,1.385397,1.444469,1.266555,1.034072,1.086428,1.095742
1.433746,1.430176,1.443257,1.287590,1.443740,1.137778,1.019022,1.032891,1.049034
1.494695,1.599991,1.626946,1.378373,1.534548,1.825421,1.700248,1.570568,1.954733
1.761082,1.781354,1.722030,1.405691,1.454349,1.865805,2.042518,2.046550,1.998725
1.616574,1.633672,1.616570,1.546543,1.845540,1.610423,1.489104,1.643090,1.646161
1.479752,1.461611,1.452695,1.582863,1.761006,1.410955,1.311364,1.248900,1.219744
1.436804,1.499971,1.436849,1.358620,1.441670,1.118745,1.049909,1.048540,1.027257
1.411251,1.502345,1.495005,1.418767,1.519829,1.174264,1.144016,1.058558,1.185672
1.395100,1.412845,1.446580,1.423482,1.500116,1.109281,1.098828,1.057146,1.070837
1.682757,1.679003,1.702682,1.422890,1.640294,1.782127,1.894758,1.673679,1.754981
1.375156,1.408381,1.443640,1.474858,1.482808,1.110111,1.187450,1.244135,1.083288
1.708317,1.620014,1.646349,1.537726,1.807363,1.648650,1.735164,1.839288,1.791478
