nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00210,0.00213,0.00393,0.01208,0.06329,0.05008,0.03239,0.03095,0.03099
0.00104,0.00131,0.00209,0.00532,0.02338,0.01407,0.00908,0.00870,0.00840
0.00097,0.00094,0.00150,0.00345,0.01022,0.00674,0.00521,0.00491,0.00520
