nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.65473,0.65771,0.70724,0.92679,0.99968,0.99996,0.99999,0.99998,1.00000
0.67867,0.67642,0.72562,0.93249,0.99968,0.99996,0.99998,0.99999,0.99999
0.67650,0.68559,0.72810,0.93244,0.99965,0.99998,0.99999,0.99998,0.99999
0.67990,0.68711,0.72789,0.93199,0.99972,0.99998,0.99999,1.00000,1.00000
0.68003,0.68559,0.72908,0.93327,0.99974,0.99999,0.99998,0.99999,1.00000
