nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00883,0.00829,0.00686,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000
0.00041,0.00046,0.00044,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00001,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
