nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.27923,0.27985,0.26721,0.21547,0.27872,0.35378,0.35747,0.36134,0.36157
0.08379,0.08428,0.08167,0.07072,0.08799,0.09965,0.10132,0.10245,0.10072
0.01884,0.01864,0.01965,0.01789,0.02137,0.02103,0.02134,0.02131,0.02102
0.00466,0.00460,0.00474,0.00485,0.00489,0.00478,0.00437,0.00422,0.00470
0.00116,0.00125,0.00123,0.00112,0.00121,0.00119,0.00118,0.00100,0.00116
