nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05005,0.04879,0.04662,0.03325,0.00265,0.00001,0.00000,0.00000,0.00000
0.05302,0.05222,0.04993,0.03516,0.00225,0.00000,0.00000,0.00000,0.00001
0.05146,0.05152,0.04850,0.03507,0.00250,0.00000,0.00000,0.00000,0.00000
0.04992,0.04964,0.04768,0.03345,0.00221,0.00000,0.00000,0.00000,0.00000
0.04887,0.04849,0.04649,0.03263,0.00243,0.00000,0.00000,0.00000,0.00000
