nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.11796,0.11741,0.11751,0.11970,0.06474,0.02848,0.02453,0.02466,0.02397
0.05436,0.05370,0.05337,0.04750,0.01584,0.00254,0.00234,0.00216,0.00222
0.02454,0.02446,0.02489,0.02151,0.00470,0.00042,0.00015,0.00022,0.00020
0.01098,0.01099,0.01092,0.00993,0.00177,0.00004,0.00004,0.00002,0.00005
0.00519,0.00444,0.00499,0.00471,0.00097,0.00004,0.00002,0.00000,0.00001
