nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.51229,0.51442,0.57527,0.82763,0.80180,0.26038,0.18491,0.18137,0.18115
0.50425,0.50854,0.56380,0.82183,0.77126,0.14476,0.07126,0.06526,0.06537
0.50394,0.50840,0.56248,0.81863,0.75884,0.10476,0.03472,0.02992,0.03001
