nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50281,0.50630,0.57468,0.87950,0.99176,0.98199,0.97798,0.97679,0.97738
0.50035,0.51007,0.57821,0.88151,0.99245,0.98140,0.97597,0.97549,0.97555
0.50580,0.51053,0.57655,0.88116,0.99209,0.97992,0.97302,0.97409,0.97371
0.50066,0.50797,0.57964,0.87879,0.99168,0.97912,0.97364,0.97214,0.97311
0.50231,0.51028,0.57800,0.87992,0.99110,0.97873,0.97220,0.97216,0.97182
