trial, S1, S2, R, T, xi
1,0,44,62,43,1 
2,0,73,29,23,1 
3,0,0,211,132,1 
4,0,0,45,126,-1 
5,0,66,42,23,1 
6,0,110,21,13,1 
7,0,0,53,119,-1 
8,0,0,44,138,-1 
9,0,90,30,15,1 
10,0,0,49,108,-1 
11,75,0,19,21,1 
12,63,0,38,27,1 
13,0,0,62,141,-1 
14,0,0,53,124,-1 
15,0,0,42,152,-1 
16,0,0,46,121,-1 
17,0,0,48,106,-1 
18,0,0,55,130,-1 
19,0,0,46,112,-1 
20,0,0,51,130,-1 
21,0,0,38,138,-1 
22,35,42,20,24,1 
23,0,0,69,138,-1 
24,0,0,50,124,-1 
25,0,0,55,122,-1 
26,0,60,31,25,1 
27,48,0,48,43,1 
28,61,0,25,26,1 
29,0,38,44,40,1 
30,0,71,33,19,1 
31,0,0,60,125,-1 
32,55,0,35,30,1 
33,0,0,50,127,-1 
34,0,0,50,125,-1 
35,51,0,43,33,1 
36,0,84,22,21,1 
37,0,0,46,123,-1 
38,86,0,21,14,1 
39,0,27,84,50,1 
40,69,0,25,25,1 
41,0,0,38,151,-1 
42,0,0,44,131,-1 
43,0,0,46,93,-1 
44,0,0,53,128,-1 
45,0,0,43,127,-1 
46,0,0,55,128,-1 
47,74,4,23,32,1 
48,0,0,52,120,-1 
49,0,0,59,117,-1 
50,0,0,228,119,1 
51,36,0,79,58,1 
52,43,44,9,20,1 
53,0,0,44,141,-1 
54,40,62,24,21,1 
55,0,0,49,116,-1 
56,0,0,44,129,-1 
57,62,0,39,39,1 
58,0,0,42,127,-1 
59,0,0,46,137,-1 
60,0,0,46,136,-1 
61,0,81,26,16,1 
62,74,0,46,24,1 
63,0,0,44,138,-1 
64,0,71,26,16,1 
65,56,0,32,27,1 
66,50,19,36,19,1 
67,0,0,43,150,-1 
68,0,0,33,115,-1 
69,59,10,29,34,1 
70,0,0,49,123,-1 
71,0,0,42,131,-1 
72,0,0,57,111,-1 
73,0,65,25,29,1 
74,0,70,26,18,1 
75,24,48,30,22,1 
76,0,0,45,130,-1 
77,0,41,33,35,1 
78,0,0,59,118,-1 
79,0,0,44,133,-1 
80,0,0,52,105,-1 
81,0,0,52,114,-1 
82,0,0,55,155,-1 
83,0,0,50,119,-1 
84,78,0,22,27,1 
85,0,54,34,35,1 
86,0,0,205,148,1 
87,0,0,54,134,-1 
88,0,0,46,130,-1 
89,0,0,52,135,-1 
90,0,116,21,15,1 
91,89,0,37,23,1 
92,0,0,46,133,-1 
93,0,0,49,101,-1 
94,0,0,57,120,-1 
95,0,0,58,122,-1 
96,0,84,30,22,1 
97,0,0,54,138,-1 
98,0,0,189,141,1 
99,93,4,24,13,1 
100,0,0,52,127,-1 
101,85,0,22,22,1 
102,75,0,34,27,1 
103,0,0,45,125,-1 
104,61,36,38,12,1 
105,0,0,49,138,-1 
