nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50057,0.50233,0.53419,0.66902,0.36347,0.01503,0.00286,0.00237,0.00226
0.49570,0.50018,0.53642,0.66811,0.36363,0.01563,0.00284,0.00238,0.00270
0.49676,0.49886,0.53329,0.66628,0.35999,0.01497,0.00293,0.00241,0.00217
0.49559,0.50212,0.53198,0.66491,0.35819,0.01477,0.00267,0.00209,0.00214
0.49711,0.49982,0.53567,0.66252,0.35085,0.01404,0.00258,0.00234,0.00218
