trial, S1, S2, R, T, xi
94,0,0,56,129,-1 
95,0,0,53,129,-1 
96,0,0,41,143,-1 
97,68,0,28,16,1 
98,0,0,216,115,1 
99,0,0,53,138,-1 
100,53,0,47,34,1 
101,0,0,210,143,1 
102,0,0,43,133,-1 
103,0,0,57,130,-1 
104,81,0,37,24,1 
105,60,0,47,26,1 
106,0,0,46,125,-1 
107,0,44,46,35,1 
108,0,0,50,132,-1 
109,0,34,69,39,1 
110,0,0,46,104,-1 
111,0,33,76,41,1 
112,0,7,137,88,1 
113,38,0,60,33,1 
114,0,0,58,119,-1 
115,0,0,51,145,-1 
116,0,0,55,135,-1 
117,0,0,54,113,-1 
118,0,62,61,20,1 
119,0,0,163,146,1 
120,0,0,186,114,1 
121,0,60,36,18,1 
122,0,50,61,28,1 
123,0,0,54,125,-1 
124,35,0,44,30,1 
125,0,0,197,109,1 
126,0,20,117,66,1 
127,0,0,39,127,-1 
128,0,0,55,116,-1 
129,0,0,53,107,-1 
130,0,0,44,105,-1 
131,0,38,56,38,1 
132,0,0,49,115,-1 
133,0,0,189,111,1 
134,0,0,51,132,-1 
135,0,0,218,122,1 
136,0,0,53,128,-1 
137,0,0,194,129,1 
138,0,72,26,27,1 
139,0,0,45,147,-1 
140,27,0,90,60,1 
141,0,0,47,136,-1 
142,0,32,72,47,1 
143,0,0,59,133,-1 
144,0,0,52,140,-1 
145,0,0,48,124,-1 
146,0,0,47,126,-1 
147,0,74,40,27,1 
148,0,0,47,117,-1 
149,0,56,41,18,1 
150,44,0,44,28,1 
151,0,0,36,121,-1 
152,0,51,33,36,1 
153,0,0,55,115,-1 
154,0,80,48,18,1 
155,0,0,44,132,-1 
156,0,0,50,148,-1 
157,0,0,63,134,-1 
158,0,0,63,109,-1 
159,68,0,32,18,1 
160,0,0,155,135,1 
161,58,0,56,19,1 
162,0,58,37,24,1 
163,0,0,203,132,1 
164,0,0,63,147,-1 
165,0,0,45,107,-1 
166,0,59,47,20,1 
167,54,0,32,30,1 
168,0,0,53,119,-1 
169,0,0,39,109,-1 
170,0,0,49,158,-1 
171,0,0,54,143,-1 
172,0,0,50,113,-1 
173,0,0,52,126,-1 
174,50,20,38,19,1 
175,74,0,33,13,1 
176,0,0,40,117,-1 
177,0,0,41,120,-1 
178,0,0,65,148,-1 
179,0,0,46,118,-1 
180,0,0,44,126,-1 
181,0,0,46,115,-1 
182,0,0,206,120,1 
183,0,0,43,131,-1 
184,0,0,49,153,-1 
185,0,0,56,123,-1 
186,0,0,55,139,-1 
187,0,0,195,120,1 
188,0,0,52,114,-1 
189,71,0,30,20,1 
190,0,0,209,114,1 
191,0,74,25,19,1 
192,0,0,33,120,-1 
193,0,95,24,16,1 
194,0,0,44,122,-1 
195,0,0,49,127,-1 
196,0,0,56,125,-1 
197,50,0,45,17,1 
198,0,99,24,13,1 
199,0,0,56,114,-1 
200,53,0,30,32,1 
201,0,0,225,153,1 
202,0,0,51,131,-1 
203,0,0,58,111,-1 
204,0,0,219,126,1 
205,53,5,48,23,1 
206,0,0,43,121,-1 
207,0,85,30,18,1 
208,0,0,43,117,-1 
209,73,0,33,22,1 
210,0,49,35,23,1 
211,0,44,37,19,1 
212,89,0,38,14,1 
213,0,0,47,133,-1 
214,0,0,212,151,1 
215,0,0,221,135,1 
216,94,0,26,15,1 
217,0,77,31,18,1 
218,0,0,200,121,1 
219,0,0,51,144,-1 
220,114,0,18,15,1 
221,0,0,42,122,-1 
222,0,61,48,19,1 
223,0,89,24,17,1 
224,0,0,191,129,1 
225,27,0,60,46,1 
226,72,0,31,18,1 
227,50,0,71,33,1 
228,0,0,46,125,-1 
229,0,0,43,127,-1 
230,0,0,56,131,-1 
231,0,0,59,144,-1 
232,44,0,40,28,1 
233,0,0,57,134,-1 
234,0,0,204,143,1 
235,75,0,31,16,1 
236,0,32,70,34,1 
237,0,0,210,139,1 
238,0,0,34,119,-1 
239,0,80,30,13,1 
240,0,0,50,143,-1 
241,0,0,189,112,1 
242,24,0,51,45,1 
243,0,117,17,14,1 
244,0,68,41,25,1 
245,0,0,55,125,-1 
246,0,0,48,134,-1 
247,71,0,14,22,1 
248,56,0,34,17,1 
249,0,42,55,33,1 
250,0,0,52,114,-1 
251,0,0,46,120,-1 
252,38,0,58,39,1 
253,0,0,199,129,1 
254,106,0,23,10,1 
255,0,0,44,111,-1 
256,0,35,65,35,1 
257,0,0,54,121,-1 
258,69,0,18,18,1 
259,0,0,60,121,-1 
260,0,0,61,118,-1 
261,0,51,47,19,1 
262,0,0,39,133,-1 
263,0,0,43,137,-1 
264,81,0,47,21,1 
265,0,0,53,118,-1 
266,0,54,39,20,1 
267,0,64,36,17,1 
268,0,0,56,130,-1 
269,0,0,61,123,-1 
270,0,0,182,145,1 
271,0,0,40,95,-1 
272,0,0,45,105,-1 
273,0,51,32,16,1 
274,0,0,189,132,1 
275,0,0,51,122,-1 
276,0,42,54,32,1 
277,0,0,45,109,-1 
278,0,92,29,11,1 
279,0,72,47,18,1 
280,0,0,34,112,-1 
281,0,0,50,120,-1 
282,96,0,31,7,1 
283,0,0,44,129,-1 
284,0,0,62,132,-1 
285,0,51,34,31,1 
286,0,0,50,122,-1 
287,68,0,31,19,1 
288,0,0,50,131,-1 
289,0,0,208,135,1 
290,0,0,45,130,-1 
291,0,0,42,117,-1 
292,90,0,18,16,1 
293,0,40,43,38,1 
294,0,0,34,106,-1 
295,0,0,206,119,1 
296,39,0,50,30,1 
297,0,0,194,134,1 
298,0,0,47,118,-1 
299,0,0,57,142,-1 
300,0,0,48,130,-1 
301,0,0,48,124,-1 
302,0,0,40,130,-1 
303,0,40,73,36,1 
304,0,69,36,21,1 
305,94,0,24,14,1 
306,0,128,22,14,1 
307,0,0,43,108,-1 
308,0,0,44,113,-1 
309,0,0,54,113,-1 
310,0,0,53,119,-1 
311,0,0,179,125,1 
312,0,0,206,131,1 
313,83,0,17,11,1 
314,0,0,47,118,-1 
315,0,0,172,106,1 
316,47,0,32,38,1 
317,0,0,40,106,-1 
318,0,74,46,17,1 
319,0,84,23,12,1 
320,0,92,36,17,1 
321,0,0,57,97,-1 
322,0,15,60,53,1 
323,0,66,74,30,1 
324,47,0,44,29,1 
325,0,65,35,21,1 
326,0,0,47,108,-1 
327,0,0,62,135,-1 
328,0,0,34,117,-1 
329,0,0,49,107,-1 
330,0,61,52,24,1 
331,0,47,38,29,1 
332,0,0,54,118,-1 
333,0,0,57,137,-1 
334,0,0,43,136,-1 
335,0,0,51,128,-1 
336,0,0,56,132,-1 
337,0,74,28,18,1 
338,0,0,44,112,-1 
339,53,0,36,20,1 
340,1,38,40,33,1 
341,0,32,52,39,1 
342,0,64,53,20,1 
343,0,0,54,139,-1 
344,54,0,50,29,1 
345,0,0,53,116,-1 
346,0,0,59,138,-1 
347,67,0,25,20,1 
348,0,0,49,128,-1 
349,0,0,55,115,-1 
350,0,0,57,124,-1 
351,0,0,187,121,1 
352,0,0,47,129,-1 
353,0,34,44,39,1 
354,33,0,72,41,1 
355,0,0,215,124,1 
356,0,0,200,148,1 
357,0,0,204,111,1 
358,0,0,56,127,-1 
359,94,0,25,14,1 
360,103,0,36,16,1 
361,0,0,46,148,-1 
362,0,46,65,39,1 
363,0,82,30,22,1 
364,0,20,85,57,1 
365,0,0,201,120,1 
366,0,0,205,148,1 
367,0,0,39,134,-1 
368,0,0,168,160,1 
369,0,0,49,124,-1 
370,0,0,45,144,-1 
371,0,0,175,116,1 
372,112,0,21,15,1 
373,70,0,32,19,1 
374,0,0,193,112,1 
375,0,0,206,130,1 
376,0,65,43,24,1 
377,0,62,38,26,1 
378,82,0,38,11,1 
379,0,37,53,34,1 
380,0,51,30,22,1 
381,0,23,81,35,1 
382,0,0,45,145,-1 
383,0,0,52,132,-1 
384,0,0,190,145,1 
385,0,0,48,133,-1 
386,0,0,63,124,-1 
387,0,0,58,106,-1 
388,0,0,48,125,-1 
389,0,0,41,113,-1 
390,64,0,30,20,1 
391,0,116,22,7,1 
392,0,0,51,119,-1 
393,0,0,198,112,1 
394,0,0,45,125,-1 
395,26,4,49,38,1 
396,0,5,128,66,1 
397,0,0,40,126,-1 
398,0,0,44,109,-1 
399,75,0,41,26,1 
400,0,0,52,126,-1 
401,0,0,60,133,-1 
402,0,0,47,125,-1 
403,73,0,30,25,1 
404,0,100,22,8,1 
405,0,0,45,123,-1 
406,67,0,40,31,1 
407,0,43,56,35,1 
408,34,0,75,44,1 
409,0,0,65,142,-1 
410,0,0,208,116,1 
411,0,0,193,127,1 
412,0,60,48,31,1 
413,0,69,45,32,1 
414,0,0,195,106,1 
415,0,36,58,37,1 
416,0,0,47,114,-1 
417,0,0,50,126,-1 
418,90,0,20,24,1 
419,0,88,29,13,1 
420,47,0,51,26,1 
421,4,44,56,37,1 
422,0,61,39,22,1 
423,0,0,32,125,-1 
424,0,0,192,123,1 
425,42,0,45,21,1 
426,0,0,218,107,1 
427,0,0,45,144,-1 
428,0,0,46,135,-1 
429,0,0,204,115,1 
430,0,0,43,107,-1 
431,0,55,39,19,1 
432,76,0,25,13,1 
433,0,0,60,125,-1 
434,0,0,58,130,-1 
435,0,0,37,108,-1 
436,0,0,51,125,-1 
437,79,0,36,23,1 
438,0,0,52,122,-1 
439,33,9,53,30,1 
440,0,0,46,111,-1 
441,0,0,43,121,-1 
442,0,0,47,117,-1 
443,23,0,46,47,1 
444,0,0,52,126,-1 
445,0,0,62,126,-1 
446,0,0,43,157,-1 
447,0,0,50,129,-1 
448,0,0,41,116,-1 
449,0,42,55,31,1 
450,0,0,53,135,-1 
451,0,0,197,125,1 
452,0,0,51,114,-1 
453,0,54,39,28,1 
454,0,0,42,132,-1 
455,0,0,60,118,-1 
456,0,1,137,95,1 
457,0,0,43,132,-1 
458,79,0,18,19,1 
459,0,0,41,143,-1 
460,0,0,45,126,-1 
461,0,0,49,144,-1 
462,0,0,32,135,-1 
463,90,0,39,18,1 
464,30,0,51,35,1 
465,26,0,65,48,1 
466,0,0,47,116,-1 
467,60,0,40,23,1 
468,59,0,43,17,1 
469,0,0,58,127,-1 
470,0,0,49,118,-1 
471,0,0,40,109,-1 
472,0,0,51,117,-1 
473,0,0,51,125,-1 
474,0,0,43,117,-1 
475,0,0,43,127,-1 
476,0,58,39,25,1 
477,0,0,195,142,1 
478,52,0,46,27,1 
479,0,0,40,121,-1 
480,0,0,39,116,-1 
481,0,0,50,125,-1 
482,0,0,240,120,1 
483,0,65,35,17,1 
484,0,0,73,130,-1 
485,0,71,36,25,1 
486,0,43,47,23,1 
487,0,76,41,24,1 
488,0,0,40,103,-1 
489,0,0,49,139,-1 
490,0,0,50,133,-1 
491,0,0,55,131,-1 
492,0,0,45,135,-1 
493,0,20,91,63,1 
494,110,0,39,13,1 
495,30,43,36,25,1 
496,0,0,34,116,-1 
497,0,0,45,154,-1 
498,0,0,41,125,-1 
499,0,0,49,141,-1 
500,0,0,57,111,-1 
501,0,0,51,120,-1 
502,0,0,179,118,1 
503,40,0,38,40,1 
504,0,0,219,121,1 
505,0,44,34,31,1 
506,0,0,45,105,-1 
507,0,0,45,127,-1 
508,0,65,24,16,1 
509,0,0,193,132,1 
510,0,53,41,22,1 
511,79,0,26,18,1 
512,3,90,37,15,1 
513,0,75,24,16,1 
514,0,0,44,115,-1 
515,0,0,50,137,-1 
516,0,0,48,117,-1 
517,0,0,44,113,-1 
518,0,0,48,128,-1 
519,0,99,18,17,1 
520,0,0,42,134,-1 
521,0,0,50,115,-1 
522,0,0,44,125,-1 
523,0,100,29,9,1 
524,0,0,55,126,-1 
525,0,0,51,131,-1 
526,86,0,42,15,1 
527,0,0,38,127,-1 
528,0,0,48,123,-1 
529,100,0,34,13,1 
530,0,0,193,125,1 
531,0,24,80,57,1 
532,0,0,49,120,-1 
533,78,0,38,20,1 
534,7,0,129,107,1 
535,52,0,39,27,1 
536,0,0,212,110,1 
537,0,0,197,121,1 
538,0,0,52,136,-1 
539,104,0,23,13,1 
540,0,0,48,139,-1 
541,0,0,48,124,-1 
542,0,0,48,137,-1 
543,0,0,47,146,-1 
544,0,0,48,116,-1 
545,0,0,60,114,-1 
546,0,70,31,13,1 
547,25,38,35,27,1 
548,0,0,51,135,-1 
549,0,0,56,127,-1 
550,0,0,59,108,-1 
551,0,0,202,114,1 
552,0,0,182,110,1 
553,0,0,195,126,1 
554,0,0,52,143,-1 
555,0,0,238,132,1 
556,0,0,190,139,1 
557,0,66,30,31,1 
558,31,8,37,43,1 
559,0,38,44,42,1 
560,0,32,47,35,1 
561,0,0,49,110,-1 
562,55,0,51,26,1 
563,27,0,95,55,1 
564,86,0,27,22,1 
565,0,65,35,15,1 
566,0,74,44,16,1 
567,0,0,50,128,-1 
568,0,0,52,139,-1 
569,0,0,42,140,-1 
570,31,0,66,36,1 
571,0,0,59,110,-1 
572,0,0,193,117,1 
573,0,0,194,123,1 
574,50,0,45,31,1 
575,0,0,57,121,-1 
576,0,0,58,133,-1 
577,0,0,50,125,-1 
578,78,0,34,22,1 
579,0,0,182,125,1 
580,0,42,57,51,1 
581,0,0,52,124,-1 
582,0,0,47,142,-1 
583,0,0,36,118,-1 
584,0,0,48,139,-1 
585,75,0,33,22,1 
586,0,64,17,19,1 
587,0,0,51,142,-1 
588,0,0,42,134,-1 
589,0,0,180,129,1 
590,0,0,54,136,-1 
591,50,0,32,24,1 
592,70,0,41,25,1 
593,18,0,50,39,1 
594,0,0,43,144,-1 
595,0,45,54,35,1 
596,0,0,35,132,-1 
597,0,39,48,32,1 
598,49,0,51,34,1 
599,0,0,44,141,-1 
600,19,0,87,49,1 
601,0,0,53,131,-1 
602,0,87,24,25,1 
603,0,0,63,100,-1 
604,0,0,58,128,-1 
605,11,0,148,100,1 
606,0,0,67,132,-1 
607,0,0,45,99,-1 
608,0,0,213,144,1 
609,65,0,29,29,1 
610,0,0,48,117,-1 
611,0,0,59,136,-1 
612,0,0,58,131,-1 
613,91,0,41,14,1 
614,96,15,21,15,1 
615,0,0,51,111,-1 
616,0,0,39,134,-1 
617,46,0,43,34,1 
618,43,0,65,36,1 
619,12,29,39,37,1 
620,0,0,47,112,-1 
621,0,0,203,114,1 
622,0,0,180,119,1 
623,0,0,52,120,-1 
624,17,56,27,23,1 
625,0,0,45,139,-1 
626,0,79,37,19,1 
627,93,0,27,23,1 
628,26,0,55,35,1 
629,0,0,213,118,1 
630,0,0,40,131,-1 
631,0,0,51,133,-1 
632,0,38,53,27,1 
633,0,0,46,127,-1 
634,0,0,44,116,-1 
635,0,41,56,21,1 
636,0,0,46,116,-1 
637,0,0,60,117,-1 
638,1,47,45,27,1 
639,0,0,48,115,-1 
640,56,0,34,16,1 
641,0,0,45,123,-1 
642,25,0,111,64,1 
643,0,0,56,139,-1 
644,0,0,44,118,-1 
645,0,0,51,113,-1 
646,0,30,67,43,1 
647,0,0,49,135,-1 
648,0,0,55,106,-1 
649,0,0,40,128,-1 
650,0,0,47,112,-1 
651,0,9,138,77,1 
652,0,0,51,146,-1 
653,0,0,54,115,-1 
654,0,0,176,120,1 
655,43,0,62,31,1 
656,0,50,54,38,1 
657,0,0,57,125,-1 
658,81,0,27,14,1 
659,81,0,25,15,1 
660,0,0,47,159,-1 
661,0,0,59,109,-1 
662,72,0,34,16,1 
663,0,0,55,118,-1 
664,0,0,48,115,-1 
665,0,0,59,125,-1 
666,0,0,52,124,-1 
667,0,0,47,123,-1 
668,0,90,28,16,1 
669,0,0,42,137,-1 
670,0,0,47,118,-1 
671,0,0,38,127,-1 
672,0,0,55,129,-1 
673,21,0,63,41,1 
674,0,0,203,139,1 
675,0,99,34,14,1 
676,81,0,28,18,1 
677,0,103,33,13,1 
678,84,0,35,16,1 
679,37,75,18,14,1 
680,0,49,45,28,1 
681,0,82,26,16,1 
682,0,0,45,126,-1 
683,0,84,29,19,1 
684,0,96,22,13,1 
685,0,0,43,130,-1 
686,0,116,26,14,1 
687,0,0,55,132,-1 
688,0,0,52,130,-1 
689,61,0,86,42,1 
690,30,31,46,24,1 
691,20,15,66,43,1 
692,0,40,65,32,1 
693,52,0,36,34,1 
694,0,0,53,118,-1 
695,0,0,57,121,-1 
696,0,0,46,126,-1 
697,0,0,50,123,-1 
698,0,0,59,147,-1 
699,0,0,62,116,-1 
700,0,0,202,119,1 
701,0,49,73,41,1 
702,0,0,52,126,-1 
703,0,0,206,144,1 
704,0,0,60,129,-1 
705,0,27,69,40,1 
706,0,0,41,133,-1 
707,0,0,42,130,-1 
708,0,0,186,130,1 
709,0,0,44,140,-1 
710,0,0,57,129,-1 
711,0,0,215,118,1 
712,88,0,27,14,1 
713,0,0,217,134,1 
714,0,0,42,124,-1 
715,0,0,56,116,-1 
716,50,0,46,34,1 
717,16,43,36,35,1 
718,45,0,67,58,1 
719,0,0,59,117,-1 
720,0,0,34,128,-1 
721,66,0,29,29,1 
722,0,12,94,58,1 
723,0,0,49,126,-1 
724,20,0,114,62,1 
725,49,0,50,25,1 
726,0,0,50,127,-1 
727,0,0,70,131,-1 
728,0,0,47,139,-1 
729,0,0,45,125,-1 
730,0,0,52,145,-1 
731,0,0,43,120,-1 
732,24,48,30,18,1 
733,0,0,49,140,-1 
734,0,0,51,149,-1 
735,0,0,179,143,1 
736,0,34,61,33,1 
737,19,0,79,46,1 
738,95,0,32,15,1 
739,0,0,196,124,1 
740,76,0,21,20,1 
741,55,0,42,34,1 
742,0,35,77,47,1 
743,10,0,110,71,1 
744,0,62,28,18,1 
745,65,0,34,20,1 
746,0,55,27,22,1 
747,48,0,39,26,1 
748,0,74,22,19,1 
749,38,0,41,24,1 
750,0,0,59,117,-1 
751,0,62,33,19,1 
752,0,0,53,131,-1 
753,0,0,217,124,1 
754,0,0,46,115,-1 
755,0,0,42,152,-1 
756,0,76,53,28,1 
757,0,0,41,125,-1 
758,24,0,69,51,1 
759,0,0,214,125,1 
760,0,0,37,115,-1 
761,0,0,55,126,-1 
762,0,102,34,24,1 
763,0,0,48,133,-1 
764,0,63,33,23,1 
765,0,58,59,42,1 
766,0,0,52,125,-1 
767,57,0,49,23,1 
768,0,40,60,38,1 
769,0,103,27,17,1 
770,0,0,46,132,-1 
771,0,0,39,117,-1 
772,0,0,49,102,-1 
773,0,0,43,119,-1 
774,46,0,46,30,1 
775,41,40,25,17,1 
776,0,0,64,117,-1 
777,0,0,45,149,-1 
778,0,46,40,23,1 
779,0,0,57,125,-1 
780,0,0,212,126,1 
781,0,77,22,28,1 
782,76,0,33,26,1 
783,0,0,48,134,-1 
784,0,66,35,22,1 
785,0,0,206,119,1 
786,0,0,50,114,-1 
787,0,0,58,116,-1 
788,0,0,215,146,1 
789,69,0,34,20,1 
790,0,0,46,137,-1 
791,72,0,39,22,1 
792,0,0,61,126,-1 
793,0,0,51,119,-1 
794,0,0,36,115,-1 
795,0,51,42,19,1 
796,0,0,47,106,-1 
797,0,0,55,118,-1 
798,22,0,65,48,1 
799,0,45,47,31,1 
800,0,0,50,117,-1 
801,53,0,45,20,1 
802,72,0,30,11,1 
803,0,0,41,114,-1 
804,66,0,33,28,1 
805,0,0,187,113,1 
806,0,0,39,128,-1 
807,0,0,37,130,-1 
808,0,0,45,126,-1 
809,0,0,222,116,1 
810,39,0,51,30,1 
811,0,67,35,18,1 
812,0,57,35,24,1 
813,0,0,49,132,-1 
814,45,14,36,23,1 
815,0,0,43,115,-1 
816,0,52,37,28,1 
817,0,0,46,101,-1 
818,0,0,202,133,1 
819,0,0,204,135,1 
820,0,0,65,137,-1 
821,0,0,41,124,-1 
822,0,0,41,122,-1 
823,0,0,52,117,-1 
824,0,0,220,146,1 
825,49,0,26,22,1 
826,0,0,46,134,-1 
827,0,0,46,128,-1 
828,62,3,44,22,1 
829,66,0,30,20,1 
830,0,69,28,16,1 
831,0,55,32,28,1 
832,0,0,46,118,-1 
833,0,46,58,27,1 
834,0,0,45,133,-1 
835,0,0,46,120,-1 
836,3,18,49,40,1 
837,0,40,39,27,1 
838,0,0,48,130,-1 
839,0,0,50,124,-1 
840,56,0,47,25,1 
841,81,0,23,14,1 
842,0,0,53,125,-1 
843,0,54,31,14,1 
844,0,87,25,17,1 
845,69,0,44,24,1 
846,0,0,49,118,-1 
847,61,0,50,25,1 
848,0,73,35,15,1 
849,0,54,37,36,1 
850,0,0,47,119,-1 
851,0,0,203,120,1 
852,0,0,57,125,-1 
853,0,0,55,126,-1 
854,31,0,65,53,1 
855,64,0,35,20,1 
856,0,60,37,18,1 
857,62,0,47,16,1 
858,0,0,52,118,-1 
859,66,0,40,23,1 
860,0,0,57,104,-1 
861,0,75,32,14,1 
862,0,41,61,29,1 
863,0,0,54,125,-1 
864,0,0,55,109,-1 
865,30,76,20,16,1 
866,0,0,40,143,-1 
867,73,0,33,17,1 
868,0,0,181,110,1 
869,0,0,47,118,-1 
870,0,0,50,125,-1 
871,0,67,37,23,1 
872,0,13,133,89,1 
873,0,0,60,134,-1 
874,0,0,194,104,1 
875,0,68,46,27,1 
876,0,51,36,23,1 
877,0,0,41,133,-1 
878,0,0,46,123,-1 
879,0,0,39,106,-1 
880,49,0,56,27,1 
881,0,68,28,22,1 
882,0,0,49,125,-1 
883,77,0,22,11,1 
884,0,0,202,120,1 
885,0,0,58,119,-1 
886,0,0,62,121,-1 
887,84,0,36,15,1 
888,0,0,51,106,-1 
889,0,0,64,118,-1 
890,0,49,34,18,1 
891,0,0,226,130,1 
892,0,0,199,123,1 
893,0,0,44,129,-1 
894,64,0,27,14,1 
895,0,0,36,137,-1 
896,0,0,192,107,1 
897,0,0,38,139,-1 
898,12,0,90,64,1 
899,16,0,96,60,1 
900,0,25,60,47,1 
901,0,36,64,38,1 
902,0,0,52,139,-1 
903,67,0,33,22,1 
904,0,0,41,148,-1 
905,75,20,31,13,1 
906,0,0,56,124,-1 
907,0,45,40,42,1 
908,0,0,57,124,-1 
909,0,0,40,136,-1 
910,0,0,43,130,-1 
911,70,0,37,19,1 
912,0,0,27,138,-1 
913,74,0,29,18,1 
914,0,0,58,120,-1 
915,0,0,57,144,-1 
916,0,0,46,141,-1 
917,0,0,57,127,-1 
918,0,88,37,26,1 
919,79,0,35,16,1 
920,0,0,68,121,-1 
921,0,0,54,125,-1 
922,14,0,106,63,1 
923,0,0,187,122,1 
924,0,0,42,113,-1 
925,0,0,182,111,1 
926,0,0,59,126,-1 
927,0,0,167,144,1 
928,0,0,58,131,-1 
929,0,0,46,137,-1 
930,0,32,83,46,1 
931,0,93,48,29,1 
932,0,0,45,108,-1 
933,55,0,45,19,1 
934,0,0,49,120,-1 
935,0,0,44,128,-1 
936,0,22,79,46,1 
937,0,0,56,123,-1 
938,0,0,51,119,-1 
939,0,80,30,16,1 
940,0,0,55,108,-1 
941,0,0,46,127,-1 
942,0,79,28,12,1 
943,0,0,54,125,-1 
944,49,0,67,44,1 
945,105,0,15,20,1 
946,20,28,48,19,1 
947,0,0,63,126,-1 
948,0,0,59,130,-1 
949,0,0,48,137,-1 
950,0,0,46,123,-1 
951,0,0,48,152,-1 
952,13,0,158,71,1 
953,0,65,25,27,1 
954,0,0,57,115,-1 
955,0,0,46,135,-1 
956,0,33,65,48,1 
957,56,0,73,31,1 
958,0,8,84,72,1 
959,0,0,40,131,-1 
960,0,0,54,110,-1 
961,3,0,146,112,1 
962,0,0,186,126,1 
963,0,0,46,117,-1 
964,0,0,51,126,-1 
965,45,0,52,37,1 
966,0,0,188,132,1 
967,0,0,51,119,-1 
968,0,0,54,129,-1 
969,0,106,33,8,1 
970,27,0,67,61,1 
971,0,0,37,127,-1 
972,0,0,54,119,-1 
973,0,0,45,125,-1 
974,0,70,38,21,1 
975,0,0,44,118,-1 
976,31,22,38,28,1 
977,0,0,49,126,-1 
978,9,0,107,76,1 
979,0,0,221,118,1 
980,0,0,55,125,-1 
981,0,0,42,115,-1 
982,0,93,22,11,1 
983,0,0,46,143,-1 
984,0,0,197,131,1 
985,0,85,23,18,1 
986,0,72,28,12,1 
987,0,0,48,125,-1 
988,84,0,37,14,1 
989,0,0,52,126,-1 
990,47,0,31,22,1 
991,0,0,46,123,-1 
992,0,50,41,33,1 
993,0,0,53,130,-1 
994,0,60,30,17,1 
995,0,0,48,140,1 
996,0,0,45,131,-1 
997,0,0,56,130,-1 
998,0,0,42,109,-1 
999,0,0,195,115,1 
1000,0,57,43,22,1 
1001,18,39,34,29,1 
1002,0,0,51,141,-1 
1003,0,0,53,131,-1 
1004,0,0,52,98,-1 
1005,0,0,48,126,-1 
1006,0,0,52,140,-1 
1007,0,0,55,149,-1 
1008,0,0,191,122,1 
1009,0,116,22,8,1 
1010,0,0,47,119,-1 
1011,0,0,45,118,-1 
1012,0,0,39,138,-1 
1013,10,63,38,20,1 
1014,0,42,49,31,1 
1015,0,9,130,104,1 
1016,0,0,50,136,-1 
1017,0,0,52,129,-1 
1018,0,0,48,132,-1 
1019,9,45,25,29,1 
1020,0,116,17,11,1 
1021,0,0,42,111,-1 
1022,0,0,211,125,1 
1023,0,32,68,40,1 
1024,0,0,49,124,-1 
1025,0,0,47,135,-1 
1026,0,0,49,122,-1 
1027,0,0,39,137,-1 
1028,0,0,47,112,-1 
1029,0,83,28,15,1 
1030,90,0,24,13,1 
1031,0,0,204,132,1 
1032,74,0,48,29,1 
1033,0,0,56,143,-1 
