nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00490,0.00622,0.01374,0.05846,0.12291,0.04502,0.03681,0.03710,0.03617
0.00155,0.00215,0.00560,0.02752,0.04744,0.00603,0.00429,0.00374,0.00428
0.00055,0.00078,0.00308,0.01511,0.02215,0.00116,0.00038,0.00038,0.00052
