nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05915,0.05780,0.05027,0.01764,0.00057,0.00007,0.00001,0.00001,0.00001
0.02863,0.02787,0.02565,0.00773,0.00007,0.00000,0.00000,0.00000,0.00000
0.01873,0.01857,0.01630,0.00452,0.00000,0.00000,0.00000,0.00000,0.00000
0.01269,0.01249,0.01012,0.00274,0.00000,0.00000,0.00000,0.00000,0.00000
0.00726,0.00691,0.00646,0.00141,0.00000,0.00000,0.00000,0.00000,0.00000
