nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.56588,0.57166,0.63326,0.90316,0.99818,0.99831,0.99811,0.99784,0.99798
0.53771,0.54481,0.60936,0.89543,0.99777,0.99809,0.99772,0.99750,0.99779
0.52996,0.53879,0.59992,0.89523,0.99765,0.99773,0.99739,0.99737,0.99737
