nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.65143,0.65825,0.70561,0.93221,0.99989,1.00000,1.00000,1.00000,1.00000
0.67599,0.68085,0.72586,0.93535,0.99990,1.00000,1.00000,1.00000,1.00000
0.67810,0.68001,0.73133,0.93722,0.99989,1.00000,1.00000,1.00000,1.00000
