nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00882,0.00823,0.00674,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000
0.00050,0.00045,0.00036,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
