nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.69893,0.70514,0.74580,0.94159,0.99990,1.00000,1.00000,1.00000,1.00000
0.68408,0.68751,0.73204,0.93646,0.99990,1.00000,1.00000,1.00000,1.00000
0.67888,0.68061,0.73184,0.93735,0.99989,1.00000,1.00000,1.00000,1.00000
