nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50097,0.51215,0.57075,0.84653,0.96734,0.97438,0.97688,0.97747,0.97769
0.50214,0.50805,0.56741,0.84650,0.96673,0.97303,0.97497,0.97492,0.97583
0.50478,0.51130,0.56892,0.84347,0.96509,0.97100,0.97337,0.97403,0.97344
0.51083,0.51329,0.57229,0.84600,0.96324,0.97008,0.97185,0.97210,0.97231
0.50991,0.51595,0.57147,0.84695,0.96389,0.96842,0.97226,0.97272,0.97154
