nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.54939,0.55874,0.61274,0.86524,0.97103,0.97628,0.97790,0.97854,0.97877
0.52247,0.52838,0.58572,0.85369,0.96743,0.97309,0.97498,0.97493,0.97587
0.51708,0.52368,0.57999,0.84780,0.96521,0.97100,0.97337,0.97403,0.97344
0.51991,0.52261,0.58026,0.84858,0.96325,0.97008,0.97185,0.97210,0.97231
0.51637,0.52257,0.57714,0.84876,0.96389,0.96842,0.97226,0.97272,0.97154
