nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.04842,0.04659,0.04199,0.01871,0.00369,0.00190,0.00102,0.00107,0.00108
0.02033,0.02033,0.01831,0.00719,0.00070,0.00006,0.00001,0.00001,0.00004
0.01230,0.01238,0.01107,0.00433,0.00012,0.00000,0.00000,0.00000,0.00000
0.00908,0.00932,0.00797,0.00258,0.00001,0.00000,0.00000,0.00000,0.00000
0.00646,0.00662,0.00567,0.00181,0.00000,0.00000,0.00000,0.00000,0.00000
