resource, consumer1, toxin, environment
12, 115, 32, 1
17, 82, 71, 1
49, 0, 115, -1
53, 0, 139, -1
20, 97, 56, 1
38, 0, 126, -1
18, 71, 74, 1
175, 0, 153, 1
49, 0, 131, -1
35, 11, 108, -1
43, 0, 132, -1
47, 7, 145, -1
28, 101, 61, 1
13, 121, 45, 1
42, 0, 124, -1
25, 84, 67, 1
50, 0, 123, -1
22, 119, 44, 1
49, 0, 106, -1
56, 0, 137, -1
45, 0, 136, -1
36, 108, 52, 1
17, 125, 52, 1
17, 119, 38, 1
27, 98, 55, 1
17, 106, 59, 1
54, 0, 120, -1
26, 91, 54, 1
46, 0, 149, -1
28, 92, 52, 1
23, 82, 59, 1
157, 0, 127, 1
51, 0, 128, -1
24, 16, 97, -1
34, 4, 114, -1
16, 22, 84, -1
37, 0, 123, -1
53, 0, 133, -1
30, 2, 119, -1
21, 116, 53, 1
16, 134, 50, 1
48, 0, 128, -1
45, 0, 131, -1
43, 0, 135, -1
19, 106, 48, 1
20, 5, 120, -1
52, 0, 126, -1
15, 128, 50, 1
61, 0, 126, -1
18, 111, 35, 1
21, 94, 69, 1
26, 84, 81, 1
49, 0, 132, -1
54, 0, 128, -1
113, 0, 123, 1
52, 0, 139, -1
41, 0, 113, -1
11, 121, 58, 1
14, 104, 43, 1
19, 23, 110, -1
18, 104, 45, 1
40, 0, 134, -1
57, 0, 123, -1
56, 0, 125, -1
26, 86, 68, 1
45, 0, 109, -1
53, 0, 114, -1
52, 0, 123, -1
17, 13, 120, -1
45, 0, 132, -1
32, 93, 69, 1
50, 0, 118, -1
16, 124, 43, 1
33, 14, 116, -1
14, 96, 44, 1
18, 111, 70, 1
37, 7, 123, -1
23, 11, 114, -1
21, 124, 45, 1
38, 2, 121, -1
26, 95, 56, 1
49, 0, 117, -1
24, 98, 54, 1
14, 112, 67, 1
50, 0, 113, -1
32, 2, 129, -1
49, 2, 118, -1
20, 84, 40, 1
39, 106, 51, 1
56, 0, 107, -1
63, 0, 137, -1
20, 108, 44, 1
29, 67, 55, 1
53, 0, 146, -1
25, 87, 57, 1
87, 0, 126, 1
53, 0, 124, -1
18, 101, 42, 1
18, 104, 53, 1
12, 18, 79, -1
53, 0, 142, -1
17, 97, 53, 1
49, 0, 136, -1
61, 0, 127, -1
19, 12, 107, -1
28, 7, 111, -1
15, 95, 69, 1
16, 107, 52, 1
47, 0, 119, -1
54, 0, 119, -1
19, 89, 54, 1
23, 106, 62, 1
15, 103, 49, 1
18, 116, 52, 1
39, 0, 114, -1
28, 99, 61, 1
25, 13, 133, -1
32, 6, 131, -1
42, 0, 126, -1
9, 113, 56, 1
27, 128, 51, 1
179, 0, 126, 1
17, 109, 54, 1
43, 0, 128, -1
24, 10, 107, -1
17, 98, 58, 1
18, 16, 104, -1
49, 0, 119, -1
51, 0, 117, -1
49, 0, 121, -1
35, 64, 77, 1
24, 7, 124, -1
35, 19, 79, -1
189, 0, 126, 1
20, 111, 61, 1
193, 0, 117, 1
19, 94, 70, 1
26, 87, 61, 1
48, 0, 118, -1
28, 94, 74, 1
27, 105, 55, 1
21, 99, 50, 1
23, 109, 64, 1
56, 0, 121, -1
21, 116, 57, 1
24, 114, 39, 1
24, 87, 58, 1
13, 132, 34, 1
57, 0, 127, -1
38, 10, 106, -1
18, 105, 64, 1
20, 110, 45, 1
15, 135, 56, 1
24, 11, 106, -1
22, 106, 50, 1
22, 103, 64, 1
33, 45, 82, 1
18, 116, 59, 1
20, 115, 54, 1
24, 89, 65, 1
46, 0, 121, -1
56, 0, 126, -1
22, 102, 65, 1
27, 106, 58, 1
56, 0, 128, -1
11, 129, 45, 1
44, 0, 139, -1
16, 103, 58, 1
17, 129, 56, 1
19, 120, 43, 1
13, 109, 61, 1
31, 88, 70, 1
18, 104, 44, 1
51, 0, 118, -1
37, 1, 112, -1
56, 0, 153, -1
13, 146, 42, 1
52, 0, 129, -1
54, 0, 135, -1
15, 111, 70, 1
25, 144, 51, 1
24, 111, 50, 1
51, 0, 109, -1
25, 88, 69, 1
17, 97, 57, 1
63, 0, 108, -1
26, 105, 63, 1
14, 84, 60, 1
122, 0, 122, 1
12, 95, 75, 1
24, 137, 31, 1
41, 0, 112, -1
22, 16, 118, -1
211, 0, 116, 1
23, 95, 57, 1
19, 109, 54, 1
59, 0, 135, -1
19, 107, 51, 1
48, 0, 154, -1
19, 81, 58, 1
52, 0, 124, -1
148, 0, 128, 1
32, 103, 53, 1
29, 113, 62, 1
15, 14, 120, -1
23, 140, 49, 1
19, 102, 46, 1
20, 99, 67, 1
74, 67, 99, 1
7, 43, 72, -1
21, 136, 39, 1
17, 126, 50, 1
53, 0, 106, -1
62, 0, 135, -1
22, 121, 43, 1
27, 111, 44, 1
50, 0, 129, -1
21, 114, 70, 1
31, 5, 116, -1
30, 83, 52, 1
26, 11, 114, -1
62, 0, 129, -1
56, 0, 126, -1
6, 136, 38, 1
23, 86, 45, 1
19, 112, 41, 1
18, 18, 100, -1
46, 0, 114, -1
28, 7, 122, -1
50, 0, 124, -1
197, 0, 119, 1
40, 0, 129, -1
47, 0, 134, -1
55, 0, 137, -1
20, 97, 50, 1
19, 99, 63, 1
55, 0, 119, -1
61, 0, 120, -1
14, 98, 63, 1
35, 87, 56, 1
29, 105, 75, 1
12, 110, 54, 1
26, 146, 43, 1
13, 114, 46, 1
20, 100, 43, 1
30, 96, 52, 1
56, 0, 111, -1
60, 0, 103, -1
59, 0, 122, -1
18, 118, 32, 1
30, 0, 121, -1
12, 144, 36, 1
15, 117, 43, 1
40, 6, 108, -1
20, 117, 47, 1
52, 0, 131, -1
67, 0, 107, -1
51, 0, 148, -1
29, 97, 53, 1
17, 123, 51, 1
18, 118, 50, 1
57, 0, 122, -1
49, 0, 136, -1
50, 0, 116, -1
19, 121, 54, 1
204, 0, 120, 1
38, 9, 117, -1
13, 11, 109, -1
29, 13, 110, -1
28, 94, 31, 1
25, 9, 102, -1
17, 99, 45, 1
27, 113, 53, 1
43, 0, 131, -1
21, 101, 67, 1
52, 0, 130, -1
23, 120, 42, 1
20, 99, 49, 1
24, 93, 70, 1
41, 0, 127, -1
27, 12, 117, -1
23, 109, 59, 1
23, 87, 60, 1
16, 96, 55, 1
56, 0, 125, -1
15, 7, 107, -1
59, 0, 137, -1
14, 130, 41, 1
54, 0, 143, -1
11, 103, 62, 1
25, 92, 56, 1
24, 110, 62, 1
25, 24, 100, -1
26, 109, 40, 1
39, 0, 125, -1
45, 0, 124, -1
12, 116, 62, 1
68, 0, 106, -1
58, 0, 120, -1
36, 5, 113, -1
13, 109, 32, 1
52, 0, 119, -1
14, 93, 58, 1
22, 112, 47, 1
21, 85, 61, 1
18, 125, 49, 1
13, 154, 32, 1
196, 0, 122, 1
46, 0, 119, -1
52, 0, 119, -1
19, 9, 112, -1
8, 110, 52, 1
22, 106, 44, 1
33, 0, 126, -1
36, 5, 118, -1
165, 0, 115, 1
60, 0, 101, -1
49, 0, 121, -1
57, 0, 108, -1
55, 0, 129, -1
33, 141, 40, 1
51, 0, 116, -1
31, 85, 70, 1
8, 129, 37, 1
26, 113, 50, 1
18, 93, 60, 1
25, 96, 61, 1
16, 103, 54, 1
53, 0, 134, -1
194, 0, 112, 1
25, 102, 62, 1
26, 69, 75, 1
51, 0, 147, -1
30, 9, 102, -1
28, 108, 50, 1
25, 104, 57, 1
45, 0, 133, -1
16, 114, 50, 1
63, 0, 112, 1
63, 0, 124, -1
20, 90, 53, 1
16, 143, 37, 1
24, 9, 106, -1
47, 0, 127, -1
25, 24, 122, -1
47, 0, 131, -1
33, 6, 124, -1
26, 10, 108, -1
20, 108, 60, 1
15, 113, 61, 1
58, 0, 135, -1
41, 0, 146, -1
15, 136, 28, 1
25, 82, 58, 1
26, 93, 65, 1
56, 0, 118, -1
19, 133, 52, 1
202, 0, 117, 1
29, 68, 66, 1
56, 0, 112, -1
26, 107, 66, 1
47, 0, 120, -1
24, 100, 47, 1
27, 81, 51, 1
45, 0, 117, -1
21, 110, 57, 1
18, 15, 125, -1
15, 113, 57, 1
24, 101, 42, 1
53, 0, 124, -1
22, 124, 54, 1
21, 111, 47, 1
35, 8, 101, -1
24, 104, 63, 1
42, 0, 108, -1
24, 65, 70, 1
19, 127, 44, 1
17, 120, 43, 1
44, 0, 128, -1
12, 36, 52, -1
49, 0, 119, -1
26, 85, 57, 1
19, 93, 54, 1
23, 12, 107, -1
30, 4, 116, -1
20, 7, 119, -1
23, 82, 78, 1
52, 0, 121, -1
46, 0, 122, -1
54, 0, 106, -1
17, 117, 48, 1
55, 0, 120, -1
20, 13, 101, -1
51, 0, 116, -1
48, 0, 130, -1
21, 108, 59, 1
15, 126, 48, 1
22, 81, 59, 1
41, 0, 138, -1
55, 0, 117, -1
41, 0, 143, -1
23, 109, 58, 1
31, 6, 112, -1
8, 121, 50, 1
27, 14, 89, -1
49, 0, 134, -1
28, 81, 61, 1
42, 0, 119, -1
32, 74, 71, 1
48, 0, 129, -1
27, 98, 39, 1
19, 83, 41, 1
189, 0, 148, 1
38, 0, 118, -1
14, 116, 48, 1
21, 16, 104, -1
25, 82, 62, 1
198, 0, 116, 1
22, 103, 43, 1
15, 120, 38, 1
27, 81, 62, 1
44, 0, 114, -1
21, 106, 50, 1
40, 97, 67, 1
28, 86, 70, 1
47, 0, 133, -1
17, 23, 122, -1
17, 124, 50, 1
48, 0, 108, -1
51, 0, 118, -1
30, 84, 52, 1
19, 107, 52, 1
45, 0, 107, -1
37, 4, 130, -1
26, 99, 52, 1
42, 0, 140, -1
13, 116, 48, 1
28, 100, 52, 1
15, 133, 45, 1
32, 14, 129, -1
42, 0, 121, -1
19, 104, 56, 1
18, 96, 54, 1
18, 75, 59, 1
26, 102, 53, 1
42, 0, 137, -1
59, 0, 130, -1
35, 6, 130, -1
26, 110, 47, 1
19, 106, 46, 1
42, 0, 133, -1
42, 0, 142, -1
50, 0, 121, -1
25, 112, 50, 1
55, 0, 129, -1
184, 0, 113, 1
189, 0, 121, 1
15, 131, 40, 1
15, 111, 46, 1
22, 71, 50, 1
54, 0, 129, -1
30, 11, 110, -1
23, 106, 43, 1
52, 0, 119, -1
28, 111, 50, 1
38, 0, 118, -1
39, 0, 120, -1
54, 0, 123, -1
26, 11, 127, -1
19, 88, 54, 1
19, 108, 53, 1
47, 0, 123, -1
26, 15, 113, -1
40, 0, 119, -1
21, 71, 57, 1
22, 25, 99, -1
53, 0, 125, -1
22, 103, 59, 1
26, 80, 64, 1
45, 0, 89, -1
44, 0, 124, -1
25, 7, 126, -1
15, 19, 105, -1
46, 0, 123, -1
55, 0, 145, -1
15, 103, 46, 1
29, 122, 64, 1
40, 0, 142, -1
18, 10, 124, -1
17, 100, 49, 1
24, 116, 44, 1
58, 0, 146, -1
45, 0, 127, -1
203, 0, 136, 1
26, 104, 58, 1
25, 106, 63, 1
41, 0, 135, -1
57, 0, 130, -1
44, 4, 135, -1
55, 0, 118, -1
59, 0, 142, -1
18, 87, 55, 1
21, 89, 58, 1
57, 0, 123, -1
41, 0, 115, -1
38, 5, 125, -1
15, 21, 105, -1
19, 100, 50, 1
57, 0, 150, -1
217, 0, 130, 1
47, 0, 127, -1
47, 0, 146, -1
30, 71, 66, 1
24, 10, 98, -1
19, 115, 54, 1
39, 0, 111, -1
10, 105, 40, 1
18, 113, 46, 1
16, 117, 36, 1
20, 116, 48, 1
20, 106, 53, 1
27, 116, 56, 1
201, 0, 123, 1
42, 0, 131, -1
26, 106, 64, 1
60, 0, 120, -1
8, 125, 67, 1
42, 0, 115, -1
21, 118, 37, 1
24, 105, 56, 1
14, 24, 96, -1
40, 0, 125, -1
17, 149, 30, 1
14, 106, 48, 1
17, 105, 54, 1
32, 3, 116, -1
56, 0, 113, -1
45, 0, 106, -1
30, 105, 57, 1
13, 110, 39, 1
26, 7, 110, -1
21, 110, 44, 1
10, 139, 44, 1
52, 0, 113, -1
20, 24, 91, -1
48, 0, 120, -1
47, 0, 130, -1
22, 116, 48, 1
27, 7, 100, -1
18, 106, 43, 1
23, 85, 48, 1
56, 0, 132, -1
35, 89, 66, 1
14, 107, 49, 1
45, 1, 111, -1
16, 136, 50, 1
59, 0, 133, -1
40, 0, 122, -1
21, 117, 60, 1
45, 0, 135, -1
28, 104, 65, 1
184, 0, 132, 1
22, 109, 44, 1
18, 98, 52, 1
25, 14, 147, -1
34, 3, 153, -1
43, 0, 122, -1
29, 94, 60, 1
44, 0, 106, -1
19, 6, 112, -1
16, 107, 60, 1
13, 120, 45, 1
25, 124, 62, 1
27, 81, 88, 1
19, 21, 101, -1
19, 117, 46, 1
23, 100, 55, 1
55, 0, 112, -1
50, 0, 115, -1
39, 0, 134, -1
49, 0, 125, -1
57, 0, 100, -1
52, 0, 127, -1
27, 98, 50, 1
21, 80, 57, 1
41, 11, 118, -1
17, 34, 103, -1
7, 122, 52, 1
21, 109, 44, 1
16, 123, 52, 1
47, 0, 135, -1
51, 0, 124, -1
51, 0, 121, -1
20, 126, 43, 1
19, 16, 111, -1
46, 0, 112, -1
18, 104, 52, 1
13, 138, 39, 1
26, 118, 52, 1
142, 0, 123, 1
16, 111, 41, 1
22, 135, 39, 1
24, 110, 50, 1
25, 115, 46, 1
27, 3, 148, -1
19, 108, 50, 1
27, 7, 125, -1
19, 130, 41, 1
51, 0, 125, -1
16, 19, 102, -1
13, 111, 50, 1
17, 117, 46, 1
12, 105, 43, 1
45, 0, 119, -1
37, 0, 147, -1
15, 123, 37, 1
39, 8, 115, 1
32, 9, 96, -1
11, 86, 69, 1
22, 79, 62, 1
25, 127, 36, 1
39, 0, 114, -1
69, 46, 90, 1
24, 20, 111, -1
19, 108, 73, 1
51, 0, 147, -1
21, 23, 98, -1
17, 124, 46, 1
13, 138, 33, 1
54, 0, 138, -1
45, 0, 136, -1
62, 0, 108, -1
22, 133, 54, 1
12, 99, 41, 1
23, 94, 67, 1
20, 111, 55, 1
41, 14, 110, -1
47, 0, 135, -1
53, 0, 100, -1
54, 0, 117, -1
8, 99, 51, -1
19, 100, 46, 1
14, 100, 48, 1
24, 122, 64, 1
22, 117, 48, 1
56, 0, 121, -1
28, 13, 101, -1
19, 18, 107, -1
48, 0, 133, -1
27, 94, 62, 1
17, 114, 52, 1
24, 111, 49, 1
19, 87, 55, 1
54, 0, 123, -1
10, 83, 52, 1
33, 11, 117, -1
23, 99, 59, 1
191, 0, 125, 1
17, 110, 46, 1
23, 100, 56, 1
16, 147, 41, 1
46, 0, 118, -1
20, 4, 116, -1
13, 122, 40, 1
40, 0, 121, -1
28, 19, 95, -1
24, 27, 103, -1
14, 21, 93, -1
18, 112, 53, 1
50, 0, 139, -1
50, 0, 126, -1
26, 93, 48, 1
58, 0, 146, -1
19, 108, 54, 1
54, 0, 133, -1
31, 78, 51, 1
25, 114, 62, 1
20, 94, 65, 1
18, 19, 85, -1
17, 116, 41, 1
41, 0, 121, -1
198, 0, 118, 1
46, 0, 128, -1
23, 14, 125, -1
20, 131, 41, 1
20, 98, 40, 1
36, 8, 101, -1
22, 116, 49, 1
45, 0, 133, -1
56, 0, 113, -1
160, 0, 130, 1
51, 0, 139, -1
19, 131, 42, 1
40, 8, 151, -1
20, 103, 58, 1
24, 102, 54, 1
21, 124, 49, 1
16, 96, 53, 1
53, 0, 109, -1
46, 0, 131, -1
18, 130, 44, 1
19, 114, 47, 1
16, 101, 36, 1
18, 138, 39, 1
30, 91, 83, 1
21, 32, 100, -1
21, 112, 48, 1
45, 8, 124, -1
20, 112, 44, 1
20, 17, 103, -1
43, 0, 134, -1
47, 0, 132, -1
24, 116, 56, 1
18, 84, 64, 1
53, 0, 144, -1
51, 0, 117, -1
19, 108, 51, 1
50, 0, 113, -1
41, 0, 127, -1
43, 0, 122, -1
58, 0, 140, -1
20, 98, 40, 1
53, 0, 134, -1
13, 123, 49, 1
27, 80, 55, 1
17, 124, 50, 1
46, 0, 116, -1
20, 111, 46, 1
19, 119, 41, 1
26, 7, 122, -1
11, 113, 52, 1
23, 105, 57, 1
15, 109, 69, 1
22, 16, 108, -1
24, 14, 112, -1
52, 0, 133, -1
17, 95, 54, 1
18, 22, 86, -1
198, 0, 118, 1
198, 0, 127, 1
51, 0, 119, -1
25, 23, 99, -1
13, 149, 37, 1
66, 0, 128, -1
26, 117, 58, 1
28, 78, 63, 1
23, 27, 115, -1
24, 8, 130, -1
61, 0, 130, -1
22, 117, 54, 1
22, 103, 55, 1
39, 0, 130, -1
52, 0, 132, -1
14, 137, 28, 1
49, 0, 137, -1
15, 123, 57, 1
26, 11, 108, -1
17, 115, 40, 1
50, 0, 140, -1
31, 6, 119, -1
57, 0, 125, -1
27, 1, 124, -1
18, 16, 94, -1
31, 74, 70, 1
25, 14, 112, -1
14, 124, 37, 1
15, 104, 48, 1
217, 0, 143, 1
18, 142, 54, 1
47, 8, 110, -1
56, 0, 130, -1
17, 110, 36, 1
40, 0, 112, -1
36, 4, 107, -1
18, 13, 78, -1
28, 92, 44, 1
18, 126, 50, 1
40, 0, 129, -1
54, 0, 126, -1
52, 0, 110, -1
21, 123, 45, 1
16, 133, 36, 1
22, 108, 46, 1
19, 114, 40, 1
34, 7, 120, -1
38, 1, 97, -1
179, 0, 138, 1
19, 126, 48, 1
51, 0, 129, -1
27, 18, 113, -1
20, 7, 116, -1
51, 0, 109, -1
33, 4, 108, -1
18, 93, 42, 1
17, 124, 42, 1
50, 0, 132, -1
38, 0, 127, -1
59, 0, 128, -1
20, 98, 61, 1
47, 0, 124, -1
16, 108, 60, 1
23, 113, 46, 1
8, 133, 38, 1
50, 0, 124, -1
17, 100, 64, 1
17, 103, 57, 1
35, 0, 95, -1
46, 0, 105, -1
27, 14, 109, -1
44, 0, 125, -1
32, 111, 64, 1
52, 0, 130, -1
56, 0, 113, -1
26, 87, 63, 1
21, 89, 66, 1
15, 94, 57, 1
30, 119, 51, 1
28, 89, 51, 1
34, 0, 123, -1
22, 102, 48, 1
18, 17, 115, -1
27, 84, 56, 1
15, 95, 55, 1
48, 0, 125, -1
28, 109, 54, 1
22, 5, 102, -1
39, 0, 119, -1
5, 65, 55, -1
23, 109, 41, 1
64, 0, 137, -1
56, 0, 140, -1
28, 80, 71, 1
42, 4, 118, -1
21, 117, 50, 1
19, 5, 116, -1
35, 11, 97, -1
67, 0, 135, -1
45, 0, 128, -1
17, 83, 77, 1
21, 101, 48, 1
37, 0, 124, -1
47, 0, 105, -1
33, 9, 108, -1
14, 131, 42, 1
13, 119, 41, 1
15, 10, 135, -1
60, 0, 128, -1
17, 110, 39, 1
43, 0, 130, -1
28, 15, 114, -1
12, 106, 46, 1
36, 0, 137, -1
43, 0, 136, -1
20, 95, 62, 1
23, 101, 55, 1
17, 105, 60, 1
47, 0, 116, -1
17, 119, 50, 1
66, 0, 124, -1
57, 0, 130, -1
50, 0, 128, -1
47, 0, 107, -1
30, 10, 114, -1
16, 161, 40, 1
21, 93, 54, 1
48, 0, 109, -1
53, 0, 122, -1
65, 0, 120, -1
36, 86, 49, 1
57, 0, 124, -1
52, 0, 129, -1
28, 80, 75, 1
26, 116, 61, 1
197, 0, 133, 1
29, 6, 111, -1
37, 8, 122, -1
43, 0, 138, -1
46, 0, 102, -1
43, 0, 121, -1
61, 0, 124, -1
52, 0, 130, -1
17, 97, 49, 1
19, 123, 54, 1
62, 0, 120, -1
22, 23, 102, -1
32, 82, 68, 1
13, 81, 62, 1
25, 19, 115, -1
22, 101, 65, 1
30, 4, 120, -1
43, 0, 123, -1
27, 125, 66, 1
18, 125, 43, 1
25, 116, 52, 1
201, 0, 130, 1
50, 0, 124, -1
56, 0, 117, -1
18, 112, 55, 1
20, 125, 39, 1
54, 0, 114, -1
40, 3, 114, -1
42, 0, 141, -1
37, 0, 128, -1
23, 103, 49, 1
63, 0, 144, -1
27, 113, 49, 1
18, 135, 50, 1
27, 97, 50, 1
11, 119, 32, 1
52, 0, 123, -1
227, 0, 133, 1
47, 0, 116, -1
34, 0, 127, -1
13, 143, 36, 1
31, 11, 124, -1
23, 81, 49, 1
21, 16, 94, -1
27, 84, 59, 1
21, 131, 48, 1
36, 95, 54, 1
11, 139, 33, 1
42, 0, 134, -1
50, 0, 130, -1
24, 10, 108, -1
16, 102, 45, 1
32, 121, 51, 1
18, 98, 58, 1
19, 88, 56, 1
47, 0, 109, -1
25, 128, 43, 1
37, 0, 139, -1
44, 0, 123, -1
20, 81, 45, 1
32, 2, 131, -1
56, 0, 125, -1
33, 0, 127, -1
29, 3, 129, -1
49, 0, 155, -1
53, 0, 116, -1
11, 111, 53, 1
44, 0, 130, -1
18, 111, 54, 1
42, 0, 129, -1
48, 0, 115, -1
52, 0, 121, -1
26, 102, 63, 1
46, 0, 141, -1
48, 0, 125, -1
56, 0, 118, -1
20, 94, 63, 1
17, 125, 45, 1
47, 0, 137, -1
14, 110, 56, 1
52, 0, 117, -1
31, 97, 59, 1
22, 16, 115, -1
63, 0, 122, -1
15, 92, 58, 1
65, 0, 140, -1
108, 0, 131, 1
29, 106, 54, 1
34, 5, 129, -1
22, 10, 120, -1
49, 0, 124, -1
15, 24, 93, -1
50, 0, 124, -1
17, 85, 48, 1
21, 96, 62, 1
12, 129, 50, 1
17, 101, 55, 1
24, 109, 35, 1
25, 102, 48, 1
17, 110, 46, 1
56, 0, 130, -1
50, 0, 121, -1
14, 106, 52, 1
15, 81, 59, 1
25, 10, 105, -1
22, 106, 54, 1
16, 19, 102, -1
26, 85, 56, 1
24, 9, 92, -1
18, 97, 60, 1
43, 0, 114, -1
33, 82, 52, 1
38, 10, 130, -1
189, 0, 140, 1
46, 0, 116, -1
42, 7, 112, -1
20, 80, 46, 1
11, 21, 94, -1
27, 81, 59, 1
19, 107, 48, 1
44, 0, 130, -1
27, 113, 51, 1
54, 0, 134, -1
17, 116, 53, 1
26, 13, 99, -1
9, 120, 47, 1
45, 0, 142, -1
42, 0, 135, -1
23, 15, 105, -1
17, 89, 47, 1
204, 0, 108, 1
30, 17, 104, -1
27, 5, 114, -1
196, 0, 126, 1
54, 0, 159, -1
27, 86, 55, 1
12, 136, 48, 1
43, 0, 128, -1
11, 107, 56, 1
14, 103, 36, 1
45, 0, 110, -1
32, 17, 93, -1
21, 75, 56, 1
22, 28, 99, -1
15, 115, 50, 1
58, 0, 131, -1
22, 103, 48, 1
58, 0, 129, -1
180, 0, 123, 1
38, 0, 102, -1
35, 3, 124, -1
48, 0, 140, -1
18, 83, 60, 1
60, 0, 118, -1
21, 111, 54, 1
40, 0, 126, -1
31, 98, 58, 1
64, 0, 135, -1
55, 0, 121, -1
23, 75, 57, 1
23, 7, 116, -1
14, 103, 56, 1
22, 14, 105, -1
57, 0, 129, -1
21, 67, 58, 1
21, 146, 38, 1
22, 96, 55, 1
53, 0, 99, -1
53, 0, 135, -1
18, 90, 47, 1
45, 0, 107, -1
16, 90, 64, 1
14, 132, 43, 1
41, 0, 131, -1
57, 0, 116, -1
39, 0, 111, -1
186, 0, 118, 1
30, 13, 119, -1
24, 13, 109, -1
51, 0, 137, -1
24, 74, 54, 1
53, 0, 150, -1
44, 0, 130, -1
56, 0, 125, -1
29, 80, 59, 1
220, 0, 128, 1
27, 19, 119, -1
68, 0, 123, -1
57, 0, 128, -1
44, 0, 140, -1
15, 129, 50, 1
29, 15, 115, -1
50, 0, 128, -1
17, 94, 55, 1
57, 0, 149, -1
31, 3, 123, -1
17, 115, 46, 1
42, 0, 130, -1
9, 45, 69, -1
24, 108, 69, 1
219, 0, 126, 1
42, 0, 122, -1
20, 85, 62, 1
45, 0, 108, -1
40, 0, 114, -1
25, 93, 66, 1
46, 0, 135, -1
18, 148, 49, 1
49, 0, 139, -1
27, 77, 64, 1
16, 146, 57, 1
23, 115, 41, 1
23, 96, 58, 1
26, 121, 59, 1
52, 0, 125, -1
13, 105, 60, 1
25, 87, 51, 1
37, 1, 129, -1
50, 0, 116, -1
22, 96, 64, 1
12, 25, 126, -1
46, 0, 137, -1
15, 124, 60, 1
56, 0, 132, -1
38, 0, 141, -1
53, 0, 148, -1
21, 103, 63, 1
46, 0, 137, -1
23, 12, 101, -1
15, 115, 48, 1
21, 86, 43, 1
32, 8, 116, -1
53, 0, 104, -1
23, 114, 37, 1
46, 0, 145, -1
51, 0, 150, -1
17, 15, 110, -1
14, 121, 47, 1
52, 0, 137, -1
44, 0, 129, -1
23, 102, 63, 1
29, 6, 124, -1
37, 1, 139, -1
19, 119, 34, 1
16, 106, 45, 1
22, 88, 53, 1
34, 6, 108, -1
41, 1, 120, -1
186, 0, 115, 1
147, 0, 103, 1
49, 0, 115, -1
37, 5, 139, -1
48, 0, 125, -1
47, 0, 139, -1
44, 0, 119, -1
23, 114, 61, 1
16, 110, 49, 1
40, 0, 130, -1
20, 16, 98, -1
25, 105, 62, 1
20, 106, 59, 1
22, 87, 66, 1
30, 79, 59, 1
14, 97, 49, 1
21, 100, 46, 1
15, 104, 61, 1
19, 89, 59, 1
19, 12, 109, -1
22, 122, 50, 1
43, 0, 118, -1
33, 1, 117, -1
44, 0, 138, -1
45, 0, 129, -1
41, 0, 149, -1
47, 0, 131, -1
65, 0, 126, -1
208, 0, 126, 1
24, 95, 49, 1
77, 0, 138, -1
64, 0, 128, -1
20, 17, 92, -1
22, 112, 55, 1
24, 83, 59, 1
52, 0, 122, -1
21, 12, 108, -1
27, 107, 67, 1
26, 119, 52, 1
47, 0, 121, -1
21, 97, 51, 1
40, 8, 120, -1
22, 144, 51, 1
