resource, consumer1, toxin, environment
19, 116, 44, 1
29, 94, 64, 1
18, 16, 83, -1
40, 0, 122, -1
21, 82, 53, 1
14, 125, 70, 1
61, 0, 130, -1
58, 0, 115, -1
51, 0, 124, -1
51, 0, 125, -1
28, 134, 49, 1
49, 0, 125, -1
47, 0, 119, -1
21, 129, 52, 1
34, 97, 56, 1
30, 4, 119, -1
58, 0, 137, -1
23, 102, 60, 1
19, 128, 40, 1
19, 105, 57, 1
21, 91, 56, 1
25, 138, 49, 1
36, 0, 123, -1
51, 0, 113, -1
16, 130, 45, 1
18, 109, 45, 1
53, 0, 119, -1
44, 0, 106, -1
13, 104, 51, 1
40, 0, 122, -1
33, 93, 56, 1
55, 0, 134, -1
52, 0, 139, -1
39, 0, 106, -1
16, 101, 56, 1
11, 97, 51, 1
21, 14, 95, -1
18, 99, 44, 1
14, 125, 32, 1
60, 0, 123, -1
19, 78, 50, 1
15, 17, 105, -1
48, 0, 123, -1
12, 99, 45, 1
14, 119, 37, 1
17, 135, 51, 1
26, 96, 50, 1
37, 0, 123, -1
20, 100, 57, 1
52, 0, 126, -1
34, 57, 62, 1
21, 18, 106, -1
50, 0, 113, -1
14, 19, 108, -1
16, 18, 103, -1
50, 0, 129, -1
43, 0, 125, -1
16, 127, 47, 1
20, 152, 39, 1
28, 95, 48, 1
18, 132, 42, 1
39, 0, 118, -1
47, 0, 135, -1
23, 81, 46, 1
62, 0, 115, -1
47, 0, 134, -1
16, 103, 46, 1
52, 0, 134, -1
20, 119, 53, 1
14, 94, 53, 1
56, 0, 118, -1
23, 103, 47, 1
42, 6, 128, -1
18, 110, 62, 1
50, 0, 111, -1
22, 17, 100, -1
42, 0, 121, -1
20, 124, 55, 1
43, 0, 142, -1
15, 99, 48, 1
29, 6, 118, -1
43, 4, 123, -1
27, 96, 48, 1
31, 5, 124, -1
21, 78, 58, 1
25, 97, 57, 1
34, 80, 66, 1
26, 0, 99, -1
55, 0, 127, -1
14, 102, 50, 1
30, 0, 139, -1
38, 0, 118, -1
59, 0, 113, -1
21, 94, 67, 1
20, 87, 66, 1
59, 0, 118, -1
22, 8, 132, -1
24, 117, 63, 1
22, 111, 55, 1
37, 3, 126, -1
20, 117, 58, 1
23, 6, 119, -1
38, 0, 142, -1
18, 122, 54, 1
20, 108, 38, 1
28, 109, 56, 1
19, 19, 110, -1
27, 12, 126, -1
45, 0, 123, -1
53, 0, 109, -1
16, 98, 58, 1
55, 0, 133, -1
54, 0, 134, -1
54, 0, 121, -1
19, 97, 50, 1
20, 149, 36, 1
23, 121, 62, 1
20, 120, 38, 1
36, 0, 130, -1
47, 0, 95, -1
48, 0, 133, -1
48, 0, 98, -1
45, 0, 111, -1
50, 0, 118, -1
23, 96, 52, 1
17, 102, 60, 1
40, 0, 97, -1
29, 13, 117, -1
48, 0, 128, -1
15, 79, 52, 1
53, 0, 142, -1
48, 0, 159, -1
35, 16, 90, -1
26, 103, 62, 1
53, 0, 106, -1
48, 0, 131, -1
25, 91, 69, 1
27, 68, 59, 1
43, 0, 110, -1
19, 115, 53, 1
18, 94, 37, 1
53, 0, 125, -1
48, 0, 116, -1
25, 88, 58, 1
20, 117, 41, 1
57, 0, 124, -1
48, 0, 136, -1
17, 93, 54, 1
23, 116, 62, 1
12, 114, 40, 1
210, 0, 126, 1
25, 6, 123, -1
15, 126, 52, 1
14, 101, 47, 1
59, 0, 127, -1
43, 0, 127, -1
23, 104, 49, 1
21, 98, 52, 1
18, 112, 31, 1
18, 128, 43, 1
32, 84, 57, 1
49, 0, 133, -1
26, 110, 64, 1
58, 0, 112, -1
63, 0, 142, -1
33, 16, 115, -1
21, 76, 74, 1
50, 0, 145, -1
44, 0, 133, -1
58, 0, 127, -1
40, 0, 138, -1
45, 0, 97, -1
11, 123, 43, 1
18, 79, 39, 1
18, 102, 50, 1
22, 23, 97, -1
48, 0, 147, -1
67, 0, 125, -1
20, 111, 55, 1
24, 103, 45, 1
21, 116, 57, 1
19, 15, 110, -1
42, 8, 125, -1
17, 12, 96, -1
19, 145, 36, 1
51, 0, 132, -1
23, 95, 44, 1
28, 76, 79, 1
45, 0, 124, -1
67, 0, 115, -1
21, 114, 34, 1
21, 134, 50, 1
14, 120, 44, 1
57, 0, 144, -1
11, 84, 39, 1
65, 0, 111, -1
59, 0, 114, -1
60, 0, 127, -1
51, 0, 129, -1
49, 0, 120, -1
38, 59, 87, 1
55, 0, 127, -1
27, 14, 103, -1
128, 0, 118, 1
12, 117, 54, 1
26, 4, 119, -1
26, 19, 105, -1
21, 117, 59, 1
33, 17, 113, -1
55, 0, 131, -1
55, 0, 111, -1
41, 0, 123, -1
22, 91, 60, 1
16, 121, 59, 1
52, 0, 112, -1
23, 109, 56, 1
13, 102, 60, 1
43, 0, 118, -1
20, 109, 52, 1
28, 5, 118, -1
27, 10, 118, -1
49, 0, 120, -1
19, 111, 53, 1
24, 100, 65, 1
16, 102, 59, 1
58, 0, 130, -1
23, 98, 59, 1
61, 0, 131, -1
52, 0, 130, -1
46, 0, 136, -1
47, 0, 138, -1
12, 106, 50, 1
47, 0, 120, -1
47, 0, 123, -1
24, 120, 36, 1
24, 86, 64, 1
30, 90, 49, 1
22, 20, 113, -1
19, 104, 39, 1
27, 98, 60, 1
12, 94, 80, 1
26, 21, 100, -1
16, 152, 46, 1
49, 0, 120, -1
25, 119, 45, 1
35, 81, 50, 1
27, 82, 58, 1
21, 125, 47, 1
19, 73, 53, 1
21, 84, 56, 1
25, 100, 59, 1
63, 0, 133, -1
51, 0, 123, -1
37, 0, 132, -1
40, 0, 120, -1
39, 0, 138, -1
20, 80, 50, 1
58, 0, 137, -1
15, 92, 42, 1
57, 0, 138, -1
38, 0, 121, -1
31, 85, 55, 1
49, 0, 106, -1
25, 100, 61, 1
11, 114, 45, 1
19, 110, 55, 1
51, 0, 132, -1
22, 147, 31, 1
52, 0, 140, -1
22, 127, 31, 1
27, 95, 51, 1
22, 87, 63, 1
14, 98, 44, 1
43, 0, 136, -1
19, 80, 62, 1
27, 81, 45, 1
22, 7, 102, -1
59, 0, 122, -1
47, 0, 144, -1
24, 117, 63, 1
22, 116, 55, 1
15, 100, 47, 1
35, 0, 136, -1
54, 0, 139, -1
28, 17, 102, -1
50, 0, 141, -1
27, 5, 113, -1
50, 0, 138, -1
23, 12, 95, -1
46, 0, 140, -1
28, 19, 118, -1
16, 114, 57, 1
16, 140, 46, 1
16, 117, 41, 1
20, 90, 64, 1
24, 102, 62, 1
24, 104, 66, 1
21, 105, 52, 1
17, 103, 39, 1
13, 103, 47, 1
29, 91, 62, 1
26, 23, 96, -1
54, 0, 131, -1
26, 83, 51, 1
54, 0, 112, -1
17, 103, 53, 1
47, 0, 126, -1
35, 81, 59, 1
46, 1, 124, -1
32, 100, 60, 1
17, 123, 39, 1
39, 8, 131, -1
45, 0, 137, -1
21, 126, 28, 1
23, 119, 51, 1
21, 11, 86, -1
27, 147, 49, 1
14, 109, 62, 1
55, 0, 119, -1
17, 117, 53, 1
26, 131, 48, 1
45, 0, 138, -1
33, 27, 107, -1
38, 82, 73, 1
50, 0, 111, -1
42, 0, 109, -1
21, 7, 123, -1
17, 121, 54, 1
53, 0, 112, -1
54, 0, 116, -1
48, 0, 130, -1
21, 97, 64, 1
43, 0, 127, -1
20, 107, 38, 1
12, 128, 60, 1
17, 113, 41, 1
15, 113, 43, 1
43, 5, 125, -1
50, 0, 122, -1
44, 0, 123, -1
20, 20, 105, -1
25, 93, 73, 1
49, 0, 133, -1
47, 0, 139, -1
49, 0, 136, -1
47, 0, 101, -1
10, 127, 55, 1
20, 159, 55, 1
12, 102, 46, 1
51, 0, 126, -1
25, 93, 56, 1
32, 11, 120, -1
57, 0, 113, -1
18, 90, 55, 1
14, 75, 64, 1
18, 124, 54, 1
9, 102, 37, 1
12, 131, 50, 1
58, 0, 117, -1
21, 123, 44, 1
57, 0, 133, -1
36, 0, 122, -1
19, 110, 56, 1
21, 92, 53, 1
23, 88, 61, 1
29, 95, 74, 1
7, 107, 58, 1
16, 89, 64, 1
18, 17, 109, -1
19, 92, 69, 1
23, 104, 66, 1
48, 0, 112, -1
12, 149, 37, 1
22, 17, 110, -1
18, 101, 51, 1
55, 0, 139, -1
23, 105, 55, 1
21, 70, 65, 1
44, 0, 128, -1
19, 112, 53, 1
28, 115, 41, 1
21, 102, 46, 1
27, 15, 127, -1
26, 28, 92, -1
46, 0, 127, -1
26, 8, 111, -1
21, 107, 43, 1
45, 0, 117, -1
22, 79, 81, 1
53, 0, 129, -1
21, 14, 110, -1
51, 0, 125, -1
46, 0, 147, -1
29, 97, 59, 1
18, 17, 108, -1
55, 0, 115, -1
15, 99, 51, 1
32, 97, 43, 1
20, 114, 70, 1
15, 106, 49, 1
20, 100, 49, 1
52, 0, 126, -1
37, 0, 118, -1
18, 104, 49, 1
48, 0, 135, -1
28, 86, 58, 1
22, 103, 62, 1
176, 0, 106, 1
6, 128, 47, 1
20, 100, 55, 1
33, 90, 54, 1
20, 19, 85, -1
32, 9, 112, -1
17, 13, 96, -1
42, 14, 112, -1
23, 114, 37, 1
28, 118, 52, 1
26, 9, 128, -1
16, 5, 108, -1
43, 0, 116, -1
41, 0, 133, -1
43, 0, 113, -1
10, 105, 58, 1
17, 119, 46, 1
15, 89, 39, 1
28, 15, 101, -1
27, 1, 111, -1
24, 23, 88, -1
14, 108, 44, 1
21, 115, 44, 1
56, 0, 125, -1
16, 103, 61, 1
35, 0, 108, -1
45, 0, 143, -1
42, 0, 108, -1
19, 115, 49, 1
14, 174, 33, 1
21, 80, 68, 1
25, 99, 47, 1
23, 106, 60, 1
18, 137, 43, 1
29, 2, 129, -1
44, 0, 120, -1
46, 0, 123, -1
19, 110, 52, 1
19, 18, 118, -1
25, 83, 63, 1
17, 128, 54, 1
16, 120, 51, 1
49, 0, 138, -1
46, 0, 133, -1
24, 84, 60, 1
16, 116, 44, 1
14, 93, 50, 1
18, 87, 47, 1
24, 113, 56, 1
16, 8, 114, -1
52, 0, 116, -1
36, 10, 116, -1
56, 0, 117, -1
36, 15, 115, -1
20, 110, 62, 1
18, 107, 60, 1
26, 2, 105, -1
46, 0, 144, -1
23, 12, 96, -1
16, 115, 45, 1
21, 129, 48, 1
31, 12, 95, -1
57, 0, 107, -1
27, 91, 67, 1
56, 0, 121, -1
17, 128, 34, 1
41, 0, 119, -1
40, 0, 128, -1
50, 0, 139, -1
45, 0, 138, -1
21, 102, 70, 1
33, 3, 116, -1
21, 138, 47, 1
29, 97, 57, 1
24, 19, 116, -1
59, 0, 139, -1
49, 0, 121, -1
18, 79, 70, 1
53, 0, 129, -1
39, 0, 117, -1
23, 110, 53, 1
23, 91, 60, 1
21, 10, 110, -1
58, 0, 129, -1
20, 101, 45, 1
42, 0, 119, -1
61, 0, 103, -1
41, 16, 107, -1
47, 0, 114, -1
50, 0, 117, -1
21, 11, 117, -1
28, 9, 131, -1
25, 13, 104, -1
54, 0, 143, -1
33, 111, 50, 1
51, 0, 138, -1
55, 0, 139, -1
30, 130, 44, 1
17, 92, 61, 1
49, 0, 142, -1
31, 84, 66, 1
55, 0, 122, -1
52, 0, 122, -1
20, 111, 49, 1
51, 0, 123, -1
17, 17, 102, -1
17, 97, 56, 1
56, 0, 132, -1
45, 0, 126, -1
26, 97, 43, 1
29, 97, 47, 1
58, 0, 130, -1
20, 96, 61, 1
18, 110, 47, 1
17, 111, 51, 1
37, 0, 125, -1
49, 0, 123, -1
33, 5, 107, -1
46, 0, 121, -1
43, 0, 132, -1
24, 6, 128, -1
17, 126, 39, 1
23, 89, 50, 1
48, 0, 124, -1
51, 0, 112, -1
17, 115, 45, 1
12, 97, 60, 1
19, 12, 110, -1
24, 13, 119, -1
18, 108, 45, 1
21, 115, 62, 1
14, 139, 48, 1
56, 0, 122, -1
67, 0, 144, -1
48, 0, 107, -1
11, 113, 42, 1
61, 0, 143, -1
50, 0, 129, -1
23, 81, 71, 1
13, 126, 53, 1
54, 0, 120, -1
21, 108, 53, 1
18, 127, 40, 1
26, 95, 42, 1
15, 116, 52, 1
21, 80, 50, 1
24, 109, 41, 1
197, 0, 138, 1
50, 0, 120, -1
16, 167, 31, 1
62, 0, 124, -1
26, 71, 62, 1
19, 121, 44, 1
46, 0, 119, -1
42, 0, 121, -1
45, 0, 123, -1
24, 119, 54, 1
20, 89, 53, 1
10, 106, 47, 1
51, 0, 143, -1
41, 0, 109, -1
30, 82, 72, 1
14, 12, 114, -1
12, 125, 37, 1
17, 23, 88, -1
22, 99, 58, 1
19, 88, 61, 1
19, 101, 59, 1
44, 0, 118, -1
18, 93, 46, 1
26, 22, 98, -1
11, 108, 50, 1
50, 0, 131, -1
43, 0, 113, -1
14, 131, 35, 1
29, 74, 64, 1
17, 7, 111, -1
63, 0, 115, -1
15, 140, 45, 1
24, 23, 109, -1
45, 0, 119, -1
23, 14, 117, -1
18, 101, 48, 1
22, 120, 51, 1
15, 121, 43, 1
19, 98, 46, 1
53, 0, 137, -1
26, 113, 46, 1
18, 125, 42, 1
49, 0, 118, -1
30, 1, 112, -1
42, 0, 136, -1
41, 0, 122, -1
45, 0, 135, -1
24, 5, 114, -1
49, 0, 135, -1
45, 0, 121, -1
17, 108, 49, 1
50, 0, 130, -1
52, 0, 117, -1
48, 0, 128, -1
14, 152, 41, 1
24, 123, 46, 1
27, 7, 118, -1
19, 127, 43, 1
23, 157, 43, 1
20, 19, 111, -1
46, 0, 136, -1
22, 20, 110, -1
31, 87, 66, 1
27, 94, 43, 1
17, 92, 59, 1
19, 101, 46, 1
58, 0, 127, -1
26, 96, 60, 1
22, 116, 46, 1
18, 90, 47, 1
57, 0, 142, -1
52, 0, 121, -1
23, 80, 56, 1
17, 147, 45, 1
26, 7, 102, -1
55, 0, 119, -1
47, 0, 108, -1
47, 0, 125, -1
25, 104, 61, 1
51, 0, 140, -1
54, 0, 114, -1
53, 0, 136, -1
17, 108, 45, 1
32, 89, 52, 1
22, 113, 44, 1
23, 9, 112, -1
25, 16, 138, -1
54, 0, 128, -1
30, 0, 128, -1
19, 104, 44, 1
22, 124, 57, 1
17, 90, 34, 1
53, 0, 128, -1
49, 0, 129, -1
61, 0, 129, -1
18, 105, 60, 1
38, 0, 97, -1
61, 0, 124, -1
43, 10, 129, -1
31, 69, 66, 1
19, 103, 53, 1
45, 0, 146, -1
59, 0, 125, -1
19, 121, 32, 1
23, 118, 42, 1
14, 107, 56, 1
30, 2, 123, -1
7, 132, 36, 1
27, 7, 119, -1
15, 14, 119, -1
47, 0, 134, -1
29, 7, 110, -1
12, 96, 51, 1
19, 15, 93, -1
51, 0, 109, -1
54, 0, 122, -1
19, 104, 46, 1
24, 6, 103, -1
46, 0, 132, -1
64, 0, 118, -1
15, 96, 64, 1
14, 109, 47, 1
40, 83, 55, 1
46, 0, 112, -1
17, 115, 59, 1
27, 107, 49, 1
47, 0, 111, -1
26, 90, 64, 1
12, 89, 60, 1
61, 0, 146, -1
17, 116, 54, 1
26, 124, 46, 1
28, 72, 65, 1
19, 92, 61, 1
47, 0, 114, -1
51, 0, 109, -1
60, 0, 136, -1
23, 91, 58, 1
16, 11, 101, -1
32, 87, 63, 1
21, 106, 50, 1
13, 109, 49, 1
34, 11, 119, -1
14, 118, 67, 1
27, 93, 57, 1
53, 0, 130, -1
48, 0, 128, -1
52, 0, 132, -1
26, 92, 57, 1
52, 0, 114, -1
57, 0, 123, -1
27, 4, 124, -1
26, 101, 55, 1
11, 111, 61, 1
17, 124, 51, 1
62, 0, 123, -1
24, 76, 63, 1
21, 116, 51, 1
43, 0, 136, -1
50, 0, 118, -1
29, 82, 71, 1
15, 134, 51, 1
53, 0, 118, -1
18, 107, 44, 1
27, 104, 57, 1
23, 134, 43, 1
17, 106, 46, 1
28, 103, 50, 1
24, 72, 75, 1
14, 89, 60, 1
41, 1, 103, -1
41, 0, 113, -1
28, 16, 99, -1
29, 106, 63, 1
31, 10, 111, -1
48, 0, 129, -1
14, 130, 39, 1
54, 0, 139, -1
50, 0, 125, -1
47, 0, 134, -1
22, 69, 62, 1
34, 2, 110, -1
24, 90, 69, 1
22, 15, 103, -1
50, 0, 136, -1
18, 120, 41, 1
39, 0, 131, -1
27, 125, 55, 1
23, 13, 107, -1
54, 0, 105, -1
23, 109, 55, 1
28, 83, 56, 1
47, 0, 99, -1
18, 96, 59, 1
13, 96, 60, 1
27, 18, 110, -1
38, 0, 124, -1
18, 142, 29, 1
53, 0, 119, -1
14, 116, 63, 1
14, 146, 45, 1
29, 1, 110, -1
25, 107, 62, 1
52, 0, 122, -1
22, 25, 100, -1
19, 86, 48, 1
17, 110, 51, 1
17, 118, 42, 1
32, 7, 118, -1
62, 0, 137, -1
54, 0, 104, -1
50, 0, 106, -1
21, 123, 58, 1
19, 104, 54, 1
21, 103, 58, 1
19, 22, 101, -1
42, 0, 128, -1
18, 120, 48, 1
20, 108, 54, 1
56, 0, 127, -1
11, 101, 47, 1
61, 0, 109, -1
50, 0, 135, -1
22, 10, 113, -1
21, 10, 105, -1
24, 107, 61, 1
14, 132, 43, 1
43, 0, 122, -1
24, 95, 39, 1
50, 0, 116, -1
15, 111, 43, 1
21, 113, 60, 1
58, 0, 146, -1
59, 0, 134, -1
49, 0, 150, -1
22, 127, 49, 1
21, 65, 59, 1
13, 118, 56, 1
20, 20, 108, -1
41, 0, 115, -1
46, 0, 121, -1
44, 0, 123, -1
54, 0, 148, -1
24, 78, 68, 1
10, 121, 40, 1
54, 0, 109, -1
21, 107, 46, 1
50, 0, 141, -1
49, 0, 131, -1
12, 119, 25, 1
17, 121, 41, 1
22, 129, 52, 1
23, 107, 71, 1
23, 81, 67, 1
33, 98, 61, 1
48, 0, 123, -1
55, 0, 120, -1
11, 96, 54, 1
19, 105, 48, 1
45, 0, 129, -1
39, 0, 128, -1
19, 89, 44, 1
14, 109, 39, 1
47, 0, 134, -1
48, 0, 130, -1
24, 122, 51, 1
42, 0, 141, -1
21, 105, 51, 1
12, 102, 63, 1
23, 116, 61, 1
36, 5, 113, -1
34, 3, 105, -1
29, 76, 52, 1
46, 0, 116, -1
32, 0, 112, -1
52, 0, 128, -1
25, 86, 61, 1
25, 89, 72, 1
49, 0, 115, -1
14, 100, 60, 1
15, 12, 106, -1
21, 103, 69, 1
35, 12, 105, -1
31, 100, 47, 1
21, 85, 53, 1
16, 133, 41, 1
46, 0, 111, -1
12, 110, 47, 1
53, 0, 128, -1
57, 0, 115, -1
13, 93, 65, 1
39, 0, 118, -1
33, 86, 43, 1
32, 5, 119, -1
51, 0, 128, -1
53, 0, 127, -1
26, 100, 73, 1
22, 3, 111, -1
52, 0, 121, -1
22, 111, 55, 1
58, 0, 115, -1
49, 0, 121, -1
22, 93, 62, 1
10, 102, 67, 1
14, 131, 36, 1
14, 125, 52, 1
67, 0, 133, -1
33, 101, 65, 1
13, 119, 53, 1
20, 90, 60, 1
20, 85, 61, 1
16, 85, 53, 1
53, 0, 144, -1
48, 0, 135, -1
54, 0, 117, -1
19, 101, 50, 1
28, 93, 69, 1
59, 0, 127, -1
28, 81, 57, 1
67, 0, 130, -1
53, 0, 130, -1
50, 0, 114, -1
50, 0, 124, -1
23, 121, 46, 1
19, 136, 55, 1
42, 0, 133, -1
20, 141, 33, 1
30, 7, 92, -1
36, 4, 100, -1
48, 0, 147, -1
21, 102, 57, 1
45, 0, 124, -1
21, 139, 38, 1
39, 7, 102, -1
15, 133, 34, 1
38, 115, 51, 1
24, 98, 51, 1
32, 6, 120, -1
19, 81, 50, 1
18, 111, 52, 1
28, 14, 107, -1
18, 107, 47, 1
12, 129, 49, 1
22, 119, 57, 1
30, 83, 52, 1
15, 120, 47, 1
21, 147, 52, 1
24, 72, 83, 1
32, 88, 57, 1
37, 0, 128, -1
50, 0, 112, -1
54, 0, 121, -1
43, 0, 123, -1
14, 150, 31, 1
25, 103, 62, 1
33, 70, 57, 1
17, 133, 55, 1
24, 88, 51, 1
29, 0, 126, -1
52, 0, 121, -1
54, 0, 124, -1
20, 28, 98, -1
16, 126, 51, 1
43, 0, 114, -1
28, 108, 47, 1
43, 0, 132, -1
16, 97, 50, 1
46, 0, 140, -1
46, 0, 133, -1
55, 0, 119, -1
23, 141, 38, 1
41, 0, 113, -1
16, 135, 31, 1
21, 146, 52, 1
27, 79, 48, 1
26, 86, 59, 1
21, 108, 65, 1
13, 102, 46, 1
43, 0, 114, -1
54, 0, 130, -1
53, 0, 137, -1
23, 107, 49, 1
59, 0, 107, -1
15, 111, 48, 1
18, 93, 59, 1
40, 8, 115, -1
20, 116, 58, 1
23, 122, 51, 1
42, 0, 139, -1
47, 0, 117, -1
64, 0, 121, -1
24, 34, 106, -1
40, 0, 137, -1
50, 0, 116, -1
51, 0, 133, -1
41, 0, 131, -1
70, 0, 111, -1
26, 124, 42, 1
32, 94, 58, 1
16, 29, 91, -1
19, 78, 47, 1
33, 92, 61, 1
14, 112, 50, 1
16, 93, 62, 1
13, 111, 39, 1
23, 104, 67, 1
48, 0, 114, -1
19, 14, 110, -1
51, 0, 133, -1
40, 0, 118, -1
14, 116, 54, 1
44, 0, 134, -1
50, 0, 130, -1
13, 133, 52, 1
21, 127, 65, 1
48, 0, 120, -1
27, 1, 130, -1
42, 0, 124, -1
53, 0, 124, -1
12, 98, 39, 1
48, 0, 134, -1
25, 85, 58, 1
45, 0, 130, -1
42, 0, 135, -1
57, 0, 115, -1
18, 104, 69, 1
20, 6, 107, -1
22, 128, 46, 1
29, 22, 102, -1
19, 91, 45, 1
25, 122, 55, 1
62, 0, 117, -1
16, 17, 99, -1
38, 0, 134, -1
52, 0, 120, -1
56, 0, 118, -1
16, 119, 40, 1
23, 8, 137, -1
32, 102, 50, 1
25, 115, 45, 1
24, 10, 144, -1
27, 3, 133, -1
23, 113, 67, 1
25, 6, 115, -1
15, 96, 65, 1
11, 114, 51, 1
18, 129, 51, 1
50, 0, 116, -1
53, 0, 116, -1
28, 88, 65, 1
21, 106, 61, 1
17, 24, 90, -1
22, 15, 90, -1
13, 122, 38, 1
19, 122, 39, 1
32, 96, 62, 1
22, 7, 123, -1
53, 0, 138, -1
30, 74, 62, 1
18, 111, 51, 1
18, 111, 60, 1
12, 131, 46, 1
20, 107, 52, 1
13, 106, 48, 1
15, 103, 56, 1
18, 103, 45, 1
47, 0, 137, -1
22, 94, 48, 1
48, 0, 113, -1
19, 122, 68, 1
20, 115, 66, 1
