resource, consumer1, toxin, environment
12, 41, 63, -1
49, 53, 91, 1
58, 6, 100, 1
9, 89, 58, 1
80, 0, 129, -1
30, 80, 56, 1
26, 45, 73, 1
44, 66, 81, 1
25, 90, 74, 1
51, 79, 80, 1
99, 17, 98, 1
29, 14, 110, -1
9, 58, 86, -1
16, 101, 82, 1
10, 30, 76, -1
79, 25, 103, -1
15, 102, 40, 1
24, 101, 63, 1
13, 28, 68, -1
26, 12, 111, -1
12, 24, 108, -1
21, 22, 96, -1
20, 9, 106, -1
29, 48, 95, -1
21, 120, 59, 1
7, 80, 66, -1
32, 50, 79, -1
26, 17, 92, -1
28, 84, 68, 1
19, 65, 74, -1
26, 8, 91, 1
48, 37, 88, 1
23, 36, 83, 1
54, 40, 120, 1
154, 0, 130, 1
6, 56, 54, -1
26, 91, 57, 1
20, 17, 117, -1
12, 18, 85, -1
47, 19, 78, 1
8, 80, 70, -1
35, 82, 63, 1
9, 56, 59, -1
26, 6, 98, -1
12, 25, 85, -1
12, 37, 83, -1
27, 81, 70, -1
24, 84, 71, 1
32, 83, 66, 1
17, 18, 87, -1
6, 35, 65, -1
39, 92, 97, 1
13, 23, 116, -1
29, 4, 116, -1
18, 116, 46, 1
57, 35, 93, 1
7, 37, 72, -1
34, 13, 84, 1
15, 88, 80, -1
180, 0, 128, 1
156, 0, 130, 1
25, 83, 73, 1
29, 39, 68, -1
13, 13, 82, -1
21, 6, 118, -1
65, 21, 128, 1
40, 71, 78, 1
32, 93, 79, 1
113, 0, 133, 1
9, 44, 95, -1
19, 101, 63, 1
15, 56, 85, -1
44, 88, 94, 1
12, 21, 96, -1
110, 0, 132, -1
93, 48, 97, 1
21, 81, 56, 1
44, 23, 99, 1
53, 50, 81, 1
21, 35, 64, 1
156, 0, 120, -1
22, 107, 53, 1
10, 34, 88, -1
35, 85, 81, 1
21, 26, 78, -1
22, 14, 125, -1
63, 23, 101, -1
27, 84, 86, 1
45, 30, 61, 1
201, 0, 145, 1
49, 55, 86, 1
16, 115, 46, 1
12, 120, 47, 1
66, 25, 100, 1
28, 20, 105, -1
63, 42, 89, 1
5, 42, 96, -1
22, 29, 71, 1
91, 22, 124, 1
50, 22, 75, 1
22, 46, 83, -1
29, 92, 62, 1
59, 0, 130, 1
3, 94, 42, -1
45, 7, 105, -1
63, 42, 95, 1
16, 82, 68, 1
35, 95, 78, 1
43, 94, 75, 1
6, 61, 77, -1
18, 119, 43, 1
21, 14, 113, -1
62, 34, 104, 1
16, 44, 69, -1
32, 45, 69, 1
13, 15, 93, -1
15, 22, 82, -1
30, 108, 83, 1
13, 25, 97, -1
24, 27, 81, -1
4, 69, 64, -1
219, 0, 128, 1
55, 38, 85, 1
53, 40, 87, 1
28, 5, 103, -1
9, 44, 58, -1
20, 16, 108, -1
4, 85, 44, -1
9, 43, 69, -1
11, 88, 70, -1
22, 113, 57, 1
16, 50, 81, -1
13, 68, 59, -1
16, 63, 78, 1
22, 97, 68, 1
25, 84, 52, 1
22, 92, 53, 1
12, 23, 101, -1
8, 40, 61, -1
22, 100, 65, 1
16, 19, 91, -1
18, 111, 50, 1
60, 21, 114, 1
5, 51, 80, -1
36, 84, 65, 1
30, 106, 48, 1
48, 90, 80, 1
9, 59, 62, -1
26, 17, 77, -1
70, 44, 98, 1
52, 22, 94, 1
58, 46, 117, -1
16, 24, 91, -1
18, 46, 67, -1
41, 57, 70, 1
12, 15, 94, -1
10, 49, 58, -1
8, 44, 68, -1
6, 28, 94, -1
6, 52, 79, -1
29, 78, 57, 1
22, 57, 81, -1
19, 79, 84, -1
24, 136, 32, 1
64, 15, 99, 1
10, 38, 71, -1
16, 95, 62, 1
31, 25, 98, 1
33, 11, 102, -1
76, 42, 93, 1
59, 23, 118, 1
40, 69, 69, 1
6, 47, 62, -1
44, 17, 103, 1
27, 104, 60, 1
1, 83, 49, -1
12, 75, 63, 1
8, 46, 86, -1
13, 42, 78, -1
7, 54, 66, -1
28, 17, 108, -1
24, 21, 105, -1
22, 16, 86, -1
31, 16, 104, -1
53, 0, 121, -1
8, 32, 84, -1
19, 10, 104, -1
96, 0, 123, -1
11, 39, 82, -1
6, 88, 50, -1
29, 93, 78, 1
33, 72, 97, 1
16, 81, 57, 1
13, 32, 91, -1
15, 12, 71, -1
59, 55, 99, 1
26, 96, 63, 1
11, 15, 101, -1
12, 53, 79, -1
36, 45, 80, 1
24, 111, 44, 1
32, 20, 85, 1
117, 0, 124, -1
33, 79, 68, 1
8, 57, 64, -1
12, 15, 81, -1
18, 29, 100, -1
60, 47, 94, 1
114, 0, 132, -1
53, 20, 109, 1
32, 99, 63, 1
31, 90, 78, 1
68, 17, 101, -1
21, 83, 65, 1
35, 14, 116, -1
13, 25, 99, -1
7, 68, 40, -1
14, 32, 84, -1
55, 29, 101, 1
36, 58, 95, 1
52, 57, 93, 1
68, 86, 90, 1
6, 46, 81, -1
12, 52, 73, -1
18, 29, 102, -1
14, 29, 87, -1
7, 28, 83, -1
18, 10, 100, -1
25, 108, 55, 1
6, 54, 76, -1
6, 45, 89, -1
68, 18, 100, 1
149, 0, 116, 1
10, 40, 82, -1
66, 11, 96, 1
68, 31, 94, 1
10, 35, 64, -1
145, 0, 115, 1
22, 70, 71, 1
12, 89, 61, -1
34, 102, 71, 1
9, 19, 89, -1
70, 64, 102, 1
34, 60, 83, -1
124, 0, 140, -1
6, 71, 63, -1
40, 28, 85, 1
7, 29, 72, -1
63, 44, 113, 1
21, 85, 63, -1
29, 1, 124, -1
9, 28, 71, -1
5, 61, 60, -1
13, 28, 102, -1
54, 61, 96, 1
46, 31, 84, 1
19, 12, 88, -1
41, 96, 106, 1
28, 50, 96, 1
30, 60, 76, -1
17, 6, 109, -1
19, 103, 47, 1
69, 16, 115, 1
16, 24, 101, -1
28, 115, 66, 1
33, 65, 58, 1
23, 28, 88, 1
21, 68, 76, -1
29, 12, 100, -1
75, 9, 105, 1
22, 26, 83, -1
8, 36, 89, -1
19, 92, 69, 1
18, 96, 47, 1
13, 128, 55, 1
24, 80, 74, 1
4, 48, 60, -1
39, 3, 99, -1
18, 22, 97, -1
18, 72, 66, -1
25, 14, 107, -1
54, 37, 98, -1
5, 89, 70, -1
17, 23, 80, -1
25, 79, 66, 1
24, 19, 97, 1
58, 59, 117, 1
25, 16, 105, -1
18, 22, 78, -1
16, 25, 88, -1
8, 46, 51, 1
56, 68, 94, 1
8, 49, 90, -1
7, 87, 47, -1
61, 47, 96, 1
47, 0, 111, -1
19, 106, 80, -1
16, 116, 61, 1
28, 86, 61, 1
14, 43, 62, -1
32, 43, 88, -1
24, 72, 79, -1
25, 11, 97, -1
21, 94, 62, 1
4, 42, 61, -1
5, 44, 58, -1
49, 11, 99, 1
59, 10, 104, 1
7, 39, 73, -1
24, 20, 97, -1
11, 14, 125, -1
23, 72, 69, 1
21, 82, 62, 1
26, 42, 97, 1
15, 10, 89, -1
16, 27, 68, -1
16, 16, 98, -1
12, 100, 55, 1
19, 14, 101, -1
40, 36, 88, -1
23, 112, 56, 1
12, 68, 60, -1
23, 17, 119, -1
23, 76, 63, -1
17, 55, 90, -1
22, 27, 85, -1
20, 52, 83, -1
22, 61, 65, 1
20, 87, 68, 1
33, 104, 64, 1
56, 39, 104, 1
172, 0, 132, 1
16, 29, 90, 1
8, 66, 70, 1
12, 33, 77, -1
32, 71, 66, 1
52, 8, 101, 1
14, 41, 95, -1
65, 52, 84, 1
2, 59, 69, -1
37, 63, 60, -1
27, 111, 50, 1
22, 72, 66, 1
28, 87, 62, 1
47, 61, 84, 1
16, 82, 55, 1
8, 43, 63, -1
95, 1, 125, 1
10, 40, 85, -1
5, 92, 48, -1
21, 28, 77, -1
42, 72, 60, 1
7, 96, 53, -1
19, 20, 86, -1
8, 75, 66, -1
15, 37, 81, -1
11, 26, 80, -1
36, 24, 88, 1
57, 46, 106, 1
38, 74, 68, 1
33, 69, 54, 1
26, 4, 105, -1
16, 110, 82, 1
11, 138, 35, 1
16, 74, 70, -1
18, 13, 97, -1
11, 135, 42, 1
18, 106, 58, 1
25, 98, 70, -1
47, 52, 70, 1
52, 0, 120, -1
9, 53, 73, -1
66, 27, 104, 1
108, 0, 132, 1
25, 36, 66, 1
28, 116, 76, 1
24, 77, 66, 1
19, 107, 56, 1
11, 18, 93, 1
45, 24, 103, 1
12, 18, 62, -1
69, 42, 90, 1
22, 89, 52, -1
37, 52, 88, 1
8, 76, 48, -1
19, 40, 54, -1
9, 71, 60, -1
15, 21, 89, -1
14, 56, 76, -1
9, 22, 84, -1
13, 31, 71, -1
20, 105, 47, 1
41, 66, 79, 1
60, 19, 96, 1
12, 58, 59, 1
29, 76, 59, 1
38, 31, 85, 1
45, 40, 74, 1
29, 5, 119, -1
14, 41, 91, -1
35, 73, 86, -1
20, 70, 70, 1
131, 0, 104, 1
33, 62, 100, 1
23, 88, 61, 1
10, 59, 70, -1
12, 31, 80, -1
14, 42, 71, -1
212, 0, 129, 1
12, 108, 52, 1
19, 80, 84, 1
22, 142, 42, 1
49, 21, 116, 1
4, 59, 70, -1
21, 99, 67, 1
37, 30, 88, -1
13, 28, 86, -1
15, 24, 106, -1
3, 27, 91, -1
6, 71, 52, -1
29, 9, 99, -1
25, 7, 110, -1
51, 32, 87, 1
22, 120, 61, 1
6, 70, 56, -1
30, 7, 110, -1
12, 75, 74, -1
20, 67, 79, 1
77, 3, 103, 1
9, 58, 62, -1
39, 74, 67, 1
45, 39, 80, 1
53, 52, 96, 1
34, 92, 71, 1
30, 101, 68, 1
11, 44, 59, -1
43, 68, 82, 1
5, 83, 60, -1
55, 60, 74, 1
15, 27, 88, -1
23, 33, 78, -1
37, 9, 106, 1
24, 91, 81, 1
10, 26, 92, -1
158, 0, 123, 1
24, 91, 50, 1
14, 23, 101, -1
19, 57, 71, -1
24, 36, 67, 1
22, 3, 123, -1
9, 36, 87, -1
28, 82, 68, 1
26, 16, 101, -1
16, 33, 89, -1
18, 15, 116, -1
11, 30, 72, -1
28, 76, 78, 1
13, 23, 83, -1
25, 91, 80, 1
124, 0, 118, 1
23, 10, 98, -1
131, 0, 119, -1
22, 91, 58, 1
24, 95, 78, -1
158, 0, 125, 1
4, 44, 83, -1
34, 107, 82, 1
22, 26, 104, -1
55, 36, 79, 1
110, 0, 108, -1
15, 106, 58, -1
161, 0, 125, 1
14, 43, 96, -1
35, 37, 80, 1
44, 81, 81, 1
18, 21, 82, -1
50, 12, 95, 1
186, 0, 109, 1
46, 62, 109, 1
8, 46, 78, -1
42, 18, 111, 1
23, 84, 60, 1
48, 34, 82, 1
17, 78, 73, 1
23, 79, 69, 1
80, 16, 109, 1
23, 97, 73, 1
42, 41, 90, -1
10, 35, 89, -1
24, 88, 52, 1
16, 16, 104, -1
30, 41, 60, 1
49, 25, 107, 1
41, 19, 105, 1
28, 8, 109, -1
26, 37, 99, -1
73, 30, 117, 1
52, 26, 76, 1
20, 14, 118, -1
38, 15, 79, 1
30, 22, 80, 1
47, 55, 93, 1
5, 90, 55, -1
19, 128, 52, 1
33, 27, 102, -1
25, 7, 115, -1
40, 63, 88, 1
6, 69, 60, -1
17, 25, 76, 1
175, 0, 127, 1
156, 0, 110, -1
28, 20, 121, -1
49, 36, 80, -1
11, 135, 41, 1
16, 19, 105, -1
54, 14, 103, 1
11, 82, 66, -1
28, 91, 64, 1
22, 111, 70, 1
20, 6, 126, -1
30, 47, 89, -1
29, 42, 84, 1
18, 88, 64, 1
21, 83, 72, 1
92, 0, 130, -1
9, 29, 86, -1
28, 82, 65, 1
71, 33, 113, 1
41, 15, 90, 1
199, 0, 127, 1
20, 129, 59, 1
21, 24, 73, 1
18, 44, 64, 1
22, 120, 50, 1
189, 0, 132, 1
66, 42, 109, 1
21, 46, 101, -1
41, 26, 92, 1
38, 69, 78, 1
4, 66, 72, -1
8, 39, 91, -1
59, 53, 82, 1
27, 10, 120, -1
26, 56, 76, 1
19, 15, 95, 1
11, 80, 64, -1
19, 23, 107, -1
42, 64, 100, 1
27, 111, 43, 1
18, 24, 109, -1
16, 15, 126, -1
26, 81, 70, 1
11, 124, 61, 1
128, 0, 145, -1
15, 23, 111, -1
15, 13, 104, -1
12, 12, 88, -1
20, 102, 75, 1
17, 115, 46, 1
19, 23, 80, -1
16, 61, 58, 1
35, 67, 72, -1
11, 112, 42, 1
16, 15, 94, -1
12, 93, 68, -1
15, 117, 58, 1
34, 119, 67, 1
56, 79, 86, 1
42, 4, 113, -1
22, 98, 64, 1
4, 52, 62, -1
33, 17, 116, -1
45, 38, 83, 1
126, 0, 114, -1
16, 19, 111, -1
124, 0, 115, 1
11, 20, 77, -1
33, 48, 76, 1
16, 108, 57, 1
15, 10, 111, -1
19, 108, 51, 1
23, 5, 127, -1
9, 23, 79, -1
25, 52, 97, 1
41, 48, 103, -1
120, 0, 133, 1
19, 58, 89, -1
7, 72, 75, -1
31, 29, 100, -1
10, 58, 80, -1
59, 0, 102, -1
16, 5, 107, -1
7, 69, 62, -1
25, 76, 55, 1
11, 32, 75, -1
23, 16, 89, -1
47, 7, 86, 1
53, 12, 111, -1
8, 61, 55, -1
19, 96, 67, 1
14, 28, 88, -1
63, 25, 108, 1
12, 88, 76, -1
28, 61, 87, -1
24, 75, 89, 1
19, 121, 34, 1
25, 10, 110, -1
53, 57, 80, 1
17, 85, 67, -1
60, 47, 68, 1
19, 23, 90, -1
37, 39, 85, 1
12, 24, 94, -1
21, 82, 94, 1
8, 53, 67, -1
13, 33, 117, -1
16, 82, 70, -1
15, 18, 98, -1
32, 4, 116, -1
42, 32, 91, 1
20, 15, 100, -1
13, 32, 100, -1
7, 76, 49, -1
26, 66, 84, 1
16, 53, 57, -1
7, 68, 55, -1
4, 57, 85, -1
7, 84, 47, -1
4, 47, 81, -1
46, 17, 97, 1
14, 69, 83, -1
41, 0, 107, -1
10, 53, 66, -1
49, 72, 89, 1
29, 15, 111, -1
151, 0, 117, 1
30, 75, 71, 1
19, 49, 102, -1
138, 0, 121, 1
17, 110, 40, 1
8, 97, 49, -1
57, 55, 116, 1
29, 120, 57, 1
60, 53, 100, 1
30, 85, 80, 1
19, 102, 46, 1
14, 34, 79, -1
23, 55, 61, 1
22, 14, 95, -1
22, 16, 87, -1
28, 90, 71, 1
14, 26, 98, -1
18, 111, 77, -1
12, 47, 71, -1
27, 102, 76, 1
27, 88, 55, 1
33, 13, 125, 1
172, 0, 100, -1
29, 63, 71, 1
11, 57, 57, -1
11, 40, 73, -1
37, 43, 86, 1
27, 82, 62, 1
101, 25, 94, 1
21, 10, 110, -1
53, 64, 87, 1
24, 95, 56, 1
17, 16, 107, -1
25, 76, 66, 1
13, 48, 71, -1
106, 0, 129, -1
33, 23, 109, -1
8, 43, 81, -1
9, 38, 68, -1
9, 65, 70, -1
7, 61, 65, -1
20, 14, 91, -1
203, 0, 119, 1
58, 41, 79, 1
24, 101, 69, 1
33, 87, 67, 1
16, 23, 97, -1
26, 60, 93, -1
188, 0, 148, 1
31, 120, 60, 1
7, 79, 61, -1
68, 15, 99, 1
52, 61, 103, 1
11, 18, 109, -1
14, 83, 70, 1
40, 60, 55, 1
110, 0, 106, 1
21, 113, 59, -1
15, 54, 84, -1
13, 38, 90, 1
18, 125, 52, 1
52, 15, 112, -1
45, 26, 89, 1
34, 107, 73, 1
41, 41, 72, 1
14, 57, 61, 1
15, 30, 93, -1
30, 72, 73, 1
26, 96, 51, 1
15, 105, 50, 1
15, 95, 59, 1
62, 33, 101, 1
62, 27, 112, 1
48, 80, 76, 1
34, 77, 69, 1
24, 37, 95, -1
8, 52, 67, -1
33, 102, 59, 1
7, 40, 65, -1
11, 14, 102, -1
25, 18, 91, -1
22, 110, 50, 1
10, 65, 84, -1
15, 31, 91, -1
46, 59, 83, -1
28, 96, 59, 1
19, 123, 39, 1
7, 77, 74, -1
123, 0, 116, 1
188, 0, 110, 1
2, 51, 54, -1
38, 62, 76, 1
30, 64, 90, 1
4, 39, 66, -1
14, 33, 76, -1
22, 101, 68, 1
13, 86, 77, -1
27, 89, 61, 1
86, 0, 145, -1
24, 65, 78, 1
22, 15, 65, -1
10, 81, 67, -1
32, 43, 72, 1
10, 27, 87, -1
29, 31, 106, -1
34, 17, 127, -1
14, 37, 64, 1
110, 9, 103, 1
22, 125, 49, 1
146, 0, 136, -1
13, 24, 79, -1
41, 61, 58, 1
27, 106, 77, 1
18, 100, 59, 1
42, 30, 88, -1
95, 0, 121, 1
35, 81, 81, 1
13, 100, 59, 1
22, 95, 42, 1
20, 74, 74, -1
51, 75, 100, 1
12, 28, 83, -1
27, 24, 91, 1
24, 17, 85, -1
32, 74, 62, 1
6, 33, 73, -1
26, 99, 66, 1
30, 83, 57, 1
22, 100, 56, 1
31, 66, 65, 1
21, 98, 50, -1
24, 78, 58, 1
22, 13, 87, -1
27, 102, 62, 1
51, 40, 83, 1
21, 12, 112, -1
35, 0, 103, -1
23, 118, 49, 1
55, 60, 92, 1
23, 128, 66, 1
7, 41, 87, -1
24, 59, 88, 1
146, 0, 125, 1
17, 97, 71, -1
26, 24, 97, 1
15, 21, 110, -1
85, 0, 116, -1
26, 79, 84, 1
27, 94, 63, 1
20, 51, 69, 1
11, 62, 70, -1
6, 126, 46, -1
15, 36, 68, -1
23, 105, 48, 1
43, 48, 97, 1
31, 73, 71, 1
33, 61, 71, 1
15, 111, 48, -1
5, 65, 65, -1
18, 129, 50, 1
21, 109, 70, 1
26, 27, 73, 1
50, 69, 99, 1
12, 28, 81, -1
55, 24, 95, 1
44, 26, 110, 1
9, 21, 98, -1
11, 69, 83, -1
16, 19, 106, -1
26, 116, 81, 1
21, 121, 68, 1
16, 31, 99, -1
45, 66, 77, 1
23, 93, 53, 1
16, 26, 68, -1
7, 45, 61, -1
11, 51, 75, -1
17, 80, 84, 1
23, 88, 52, 1
29, 78, 62, 1
15, 108, 60, 1
39, 63, 73, 1
8, 45, 65, -1
10, 32, 84, -1
5, 82, 45, -1
15, 16, 105, -1
36, 17, 101, 1
17, 66, 65, 1
7, 40, 78, -1
3, 67, 61, -1
110, 0, 120, -1
31, 20, 91, -1
7, 81, 85, -1
10, 28, 75, -1
6, 49, 75, -1
26, 87, 61, 1
35, 60, 73, 1
5, 70, 57, -1
20, 30, 88, -1
33, 23, 107, 1
13, 9, 122, -1
22, 19, 90, -1
33, 82, 75, 1
43, 0, 110, -1
13, 19, 74, -1
119, 0, 113, 1
13, 83, 58, -1
18, 96, 50, 1
17, 16, 120, 1
13, 62, 70, -1
33, 18, 89, -1
7, 88, 47, -1
12, 106, 47, -1
22, 64, 82, 1
86, 0, 116, -1
12, 15, 94, -1
16, 34, 86, -1
26, 19, 95, -1
53, 41, 76, 1
25, 76, 69, 1
21, 70, 66, 1
16, 88, 71, -1
17, 25, 100, -1
28, 16, 80, -1
8, 41, 67, -1
78, 4, 128, 1
19, 87, 56, -1
15, 130, 54, -1
55, 0, 127, -1
28, 44, 81, -1
25, 40, 94, 1
12, 25, 83, -1
25, 29, 84, 1
188, 0, 124, 1
33, 91, 77, 1
8, 39, 63, 1
4, 109, 67, -1
17, 21, 94, -1
13, 56, 53, -1
15, 128, 52, 1
7, 54, 68, -1
88, 0, 117, -1
15, 24, 68, -1
35, 43, 88, 1
26, 9, 100, -1
22, 124, 61, 1
16, 128, 45, 1
10, 22, 107, -1
26, 63, 60, 1
26, 5, 103, -1
14, 35, 84, 1
18, 46, 108, -1
43, 66, 91, -1
7, 51, 80, -1
68, 6, 121, 1
16, 132, 57, 1
30, 100, 85, 1
24, 44, 57, 1
10, 75, 63, -1
14, 29, 72, -1
23, 54, 79, 1
24, 61, 68, -1
26, 93, 60, 1
46, 53, 90, 1
15, 34, 78, -1
25, 107, 78, 1
31, 5, 103, -1
16, 21, 94, 1
24, 98, 66, 1
42, 15, 79, -1
18, 11, 102, -1
31, 84, 57, 1
46, 95, 87, 1
84, 43, 110, 1
15, 18, 101, -1
16, 43, 83, -1
6, 27, 74, -1
16, 113, 50, 1
16, 52, 83, -1
18, 37, 91, -1
5, 49, 86, -1
71, 0, 128, -1
14, 24, 90, -1
25, 6, 112, -1
22, 84, 77, 1
20, 67, 58, -1
11, 18, 90, -1
26, 104, 50, 1
24, 19, 98, -1
7, 68, 63, -1
16, 20, 81, -1
11, 68, 83, -1
31, 115, 54, 1
41, 39, 83, 1
19, 34, 81, -1
30, 86, 75, 1
34, 40, 83, 1
14, 46, 62, -1
19, 121, 51, -1
47, 40, 95, -1
11, 18, 97, -1
18, 28, 85, -1
14, 18, 70, -1
97, 0, 129, -1
19, 15, 108, -1
18, 35, 69, -1
20, 39, 69, -1
48, 38, 83, -1
12, 20, 91, -1
4, 67, 70, -1
18, 107, 43, 1
93, 0, 114, 1
28, 9, 109, -1
5, 103, 56, -1
125, 0, 119, -1
37, 55, 71, 1
16, 104, 58, 1
35, 82, 65, 1
24, 142, 40, 1
9, 58, 72, -1
26, 106, 74, 1
29, 87, 73, 1
23, 9, 86, -1
4, 63, 61, -1
38, 54, 79, 1
18, 91, 72, -1
6, 47, 87, -1
9, 125, 42, 1
43, 21, 97, -1
16, 37, 75, -1
53, 38, 109, 1
36, 93, 55, -1
13, 29, 82, -1
44, 38, 103, 1
18, 78, 54, -1
33, 2, 105, -1
41, 15, 104, 1
14, 27, 80, -1
30, 31, 92, 1
23, 113, 45, 1
5, 67, 60, -1
50, 78, 87, 1
11, 46, 77, -1
10, 40, 73, -1
30, 97, 76, 1
16, 120, 49, 1
14, 39, 78, -1
12, 52, 71, -1
22, 25, 73, -1
14, 11, 94, -1
19, 88, 51, 1
45, 97, 78, 1
20, 90, 37, 1
9, 37, 59, -1
47, 65, 102, 1
30, 87, 64, 1
24, 94, 68, 1
65, 97, 77, 1
20, 46, 81, 1
9, 80, 70, -1
12, 31, 84, -1
8, 63, 52, -1
18, 67, 66, 1
14, 23, 89, -1
112, 12, 118, 1
32, 83, 70, 1
10, 23, 72, -1
25, 132, 44, 1
28, 8, 119, -1
15, 42, 65, -1
46, 83, 83, 1
17, 14, 82, -1
17, 87, 59, 1
29, 9, 96, -1
20, 30, 93, -1
20, 72, 69, -1
7, 47, 65, -1
20, 22, 87, -1
28, 113, 72, 1
7, 37, 87, -1
24, 25, 95, 1
18, 25, 107, -1
38, 79, 80, 1
48, 17, 93, 1
18, 28, 96, -1
3, 87, 55, -1
22, 84, 84, 1
