nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50092,0.50687,0.54898,0.74058,0.42931,0.00462,0.00015,0.00021,0.00008
