nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00295,0.00316,0.00257,0.00048,0.00000,0.00000,0.00000,0.00000,0.00000
