nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.02382,0.02371,0.02334,0.02290,0.02410,0.02408,0.02514,0.02556,0.02464
0.00227,0.00207,0.00200,0.00221,0.00201,0.00205,0.00205,0.00211,0.00223
0.00024,0.00017,0.00020,0.00024,0.00020,0.00018,0.00017,0.00020,0.00023
0.00004,0.00004,0.00005,0.00002,0.00005,0.00002,0.00003,0.00008,0.00004
0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00003,0.00001,0.00003
