nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.60886,0.61941,0.67036,0.90217,0.97745,0.76263,0.57964,0.56004,0.55633
0.61744,0.62280,0.67294,0.90160,0.97673,0.75992,0.58098,0.56412,0.56030
0.61880,0.62504,0.67554,0.90339,0.97627,0.76441,0.59131,0.57204,0.57106
