nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.16603,0.16101,0.13933,0.03509,0.00162,0.00856,0.02107,0.02335,0.02432
0.04022,0.04024,0.03431,0.00836,0.00021,0.00053,0.00140,0.00135,0.00154
0.00609,0.00631,0.00510,0.00124,0.00006,0.00002,0.00003,0.00004,0.00007
