nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05109,0.05194,0.04440,0.01403,0.00355,0.03087,0.05999,0.06429,0.06517
0.03231,0.03133,0.02645,0.00755,0.00103,0.00480,0.00966,0.01054,0.01034
0.01605,0.01572,0.01320,0.00405,0.00032,0.00055,0.00094,0.00122,0.00119
