nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.17756,0.17620,0.15190,0.05337,0.02648,0.10987,0.12876,0.13144,0.13164
0.03363,0.03301,0.02813,0.01106,0.00754,0.02575,0.02933,0.02919,0.02889
0.00497,0.00455,0.00387,0.00152,0.00119,0.00391,0.00389,0.00451,0.00397
