nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.38524,0.38454,0.38271,0.33355,0.05162,0.00006,0.00000,0.00000,0.00000
