nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.52067,0.52687,0.59253,0.89111,0.99880,0.99995,0.99995,0.99999,0.99998
0.52856,0.53616,0.59960,0.89298,0.99874,0.99998,0.99998,1.00000,0.99999
0.54306,0.54519,0.61002,0.89576,0.99866,0.99995,0.99997,0.99998,1.00000
0.54595,0.55251,0.61424,0.89681,0.99845,0.99996,0.99999,0.99997,0.99997
0.55697,0.56292,0.62245,0.89891,0.99853,0.99994,0.99999,0.99994,1.00000
