nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.07037,0.06874,0.06050,0.01714,0.00014,0.00000,0.00000,0.00000,0.00000
0.03779,0.03642,0.03164,0.00833,0.00001,0.00000,0.00000,0.00000,0.00000
0.02227,0.02212,0.01933,0.00462,0.00000,0.00000,0.00000,0.00000,0.00000
0.01349,0.01192,0.01088,0.00232,0.00000,0.00000,0.00000,0.00000,0.00000
0.00609,0.00577,0.00494,0.00101,0.00000,0.00000,0.00000,0.00000,0.00000
