nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.59104,0.59561,0.65303,0.90825,0.99894,0.99995,0.99995,0.99999,0.99998
0.56635,0.57258,0.63124,0.90131,0.99875,0.99998,0.99998,1.00000,0.99999
0.56533,0.56731,0.62935,0.90038,0.99866,0.99995,0.99997,0.99998,1.00000
0.55944,0.56443,0.62512,0.89913,0.99845,0.99996,0.99999,0.99997,0.99997
0.56306,0.56869,0.62739,0.89992,0.99853,0.99994,0.99999,0.99994,1.00000
