time, resource, consumer1, consumer2, toxin, environment
59.250, 30, 0, 101, 89, 1
59.256, 31, 0, 101, 89, 1
59.265, 32, 0, 101, 89, 1
59.279, 33, 0, 101, 89, 1
59.291, 33, 0, 101, 90, 1
59.293, 34, 0, 101, 90, 1
59.300, 35, 0, 101, 90, 1
59.322, 35, 0, 101, 91, 1
59.339, 34, 0, 101, 91, 1
59.341, 33, 0, 101, 91, 1
59.341, 33, 0, 101, 90, 1
59.361, 33, 0, 101, 91, 1
59.370, 33, 0, 101, 92, 1
59.381, 33, 0, 101, 91, 1
59.385, 33, 0, 102, 91, 1
59.391, 33, 0, 101, 91, 1
59.395, 32, 0, 101, 91, 1
59.395, 31, 0, 101, 91, 1
59.401, 31, 0, 101, 90, 1
59.405, 32, 0, 101, 90, 1
59.408, 33, 0, 101, 90, 1
59.417, 33, 0, 100, 90, 1
59.421, 32, 0, 100, 90, 1
59.438, 33, 0, 100, 90, 1
59.443, 34, 0, 100, 90, 1
59.444, 34, 0, 100, 91, 1
59.450, 34, 0, 100, 92, 1
59.459, 34, 0, 99, 92, 1
59.478, 33, 0, 99, 92, 1
59.480, 32, 0, 99, 92, 1
59.494, 32, 0, 100, 92, 1
59.506, 32, 0, 100, 91, 1
59.508, 32, 0, 100, 90, 1
59.516, 32, 0, 100, 91, 1
59.534, 32, 0, 99, 91, 1
59.534, 32, 0, 100, 91, 1
59.538, 32, 0, 99, 91, 1
59.555, 32, 0, 99, 92, 1
59.559, 32, 0, 99, 91, 1
59.582, 32, 0, 100, 91, 1
59.609, 33, 0, 100, 91, 1
59.614, 33, 0, 99, 91, 1
59.654, 33, 0, 98, 91, 1
59.662, 32, 0, 98, 91, 1
59.666, 32, 0, 98, 90, 1
59.669, 32, 0, 98, 91, 1
59.690, 32, 0, 98, 92, 1
59.697, 33, 0, 98, 92, 1
59.699, 33, 0, 98, 91, 1
59.700, 32, 0, 98, 91, 1
59.701, 32, 0, 99, 91, 1
59.712, 32, 0, 99, 92, 1
59.721, 33, 0, 99, 92, 1
59.740, 32, 0, 99, 92, 1
59.742, 32, 0, 99, 93, 1
59.744, 32, 0, 99, 92, 1
59.775, 32, 0, 98, 92, 1
59.783, 31, 0, 98, 92, 1
59.783, 31, 0, 97, 92, 1
59.792, 31, 0, 97, 93, 1
59.821, 32, 0, 97, 93, 1
59.822, 32, 0, 98, 93, 1
59.847, 33, 0, 98, 93, 1
59.853, 33, 0, 99, 93, 1
59.854, 33, 0, 100, 93, 1
59.868, 33, 0, 100, 92, 1
59.884, 33, 0, 101, 92, 1
59.907, 32, 0, 101, 92, 1
59.912, 31, 0, 101, 92, 1
59.914, 31, 0, 102, 92, 1
59.935, 30, 0, 102, 92, 1
59.939, 30, 0, 103, 92, 1
59.947, 30, 0, 102, 92, 1
59.959, 30, 0, 102, 91, 1
59.969, 31, 0, 102, 91, 1
59.984, 30, 0, 102, 91, 1
59.988, 31, 0, 102, 91, 1
60.019, 30, 0, 102, 91, 1
60.028, 30, 0, 102, 90, 1
60.048, 30, 0, 101, 90, 1
60.058, 29, 0, 101, 90, 1
60.072, 29, 0, 101, 91, 1
60.076, 29, 0, 102, 91, 1
60.082, 29, 0, 101, 91, 1
60.090, 30, 0, 101, 91, 1
60.099, 30, 0, 100, 91, 1
60.103, 29, 0, 100, 91, 1
60.109, 29, 0, 99, 91, 1
60.116, 29, 0, 99, 90, 1
60.128, 29, 0, 99, 91, 1
60.131, 29, 0, 99, 90, 1
60.145, 29, 0, 100, 90, 1
60.159, 29, 0, 100, 89, 1
60.177, 28, 0, 100, 89, 1
60.203, 28, 0, 99, 89, 1
60.207, 28, 0, 99, 90, 1
60.221, 28, 0, 100, 90, 1
60.229, 28, 0, 99, 90, 1
60.234, 29, 0, 99, 90, 1
60.235, 29, 0, 98, 90, 1
60.243, 29, 0, 98, 91, 1
60.249, 29, 0, 99, 91, 1
60.259, 29, 0, 100, 91, 1
60.259, 29, 0, 99, 91, 1
60.260, 28, 0, 99, 91, 1
60.273, 27, 0, 99, 91, 1
60.275, 27, 0, 100, 91, 1
60.280, 27, 0, 100, 90, 1
60.283, 27, 0, 99, 90, 1
60.285, 26, 0, 99, 90, 1
60.292, 26, 0, 99, 89, 1
60.305, 26, 0, 100, 89, 1
60.317, 26, 0, 101, 89, 1
60.322, 25, 0, 101, 89, 1
60.333, 25, 0, 100, 89, 1
60.339, 25, 0, 100, 88, 1
60.359, 24, 0, 100, 88, 1
60.380, 25, 0, 100, 88, 1
60.387, 25, 0, 101, 88, 1
60.388, 24, 0, 101, 88, 1
60.397, 24, 0, 101, 89, 1
60.424, 24, 0, 101, 90, 1
60.430, 24, 0, 102, 90, 1
60.435, 24, 0, 101, 90, 1
60.440, 23, 0, 101, 90, 1
60.444, 23, 0, 101, 91, 1
60.457, 23, 0, 100, 91, 1
60.460, 23, 0, 100, 92, 1
60.467, 22, 0, 100, 92, 1
60.481, 23, 0, 100, 92, 1
60.526, 22, 0, 100, 92, 1
60.529, 23, 0, 100, 92, 1
60.550, 23, 0, 100, 91, 1
60.551, 23, 0, 101, 91, 1
60.570, 23, 0, 101, 90, 1
60.571, 24, 0, 101, 90, 1
60.580, 24, 0, 101, 89, 1
60.590, 24, 0, 101, 88, 1
60.594, 24, 0, 101, 89, 1
60.613, 23, 0, 101, 89, 1
60.617, 23, 0, 102, 89, 1
60.619, 23, 0, 103, 89, 1
60.620, 24, 0, 103, 89, 1
60.626, 24, 0, 102, 89, 1
60.632, 24, 0, 103, 89, 1
60.665, 25, 0, 103, 89, 1
60.671, 24, 0, 103, 89, 1
60.674, 24, 0, 102, 89, 1
60.708, 24, 0, 102, 90, 1
60.719, 24, 0, 103, 90, 1
60.737, 24, 0, 103, 89, 1
60.740, 24, 0, 103, 90, 1
60.746, 23, 0, 103, 90, 1
60.750, 23, 0, 103, 89, 1
60.755, 23, 0, 103, 90, 1
60.756, 23, 0, 102, 90, 1
60.757, 23, 0, 103, 90, 1
60.777, 23, 0, 102, 90, 1
60.788, 23, 0, 103, 90, 1
60.790, 23, 0, 103, 89, 1
60.793, 23, 0, 102, 89, 1
60.795, 23, 0, 102, 88, 1
60.828, 24, 0, 102, 88, 1
60.833, 24, 0, 101, 88, 1
60.836, 25, 0, 101, 88, 1
60.839, 25, 0, 102, 88, 1
60.843, 25, 0, 103, 88, 1
60.853, 25, 0, 102, 88, 1
60.859, 25, 0, 102, 87, 1
60.884, 25, 0, 103, 87, 1
60.919, 25, 0, 104, 87, 1
60.922, 25, 0, 105, 87, 1
60.952, 25, 0, 105, 86, 1
60.967, 25, 0, 104, 86, 1
60.972, 25, 0, 103, 86, 1
60.975, 25, 0, 103, 85, 1
60.983, 24, 0, 103, 85, 1
60.985, 24, 0, 103, 86, 1
60.986, 23, 0, 103, 86, 1
60.989, 23, 0, 103, 87, 1
61.005, 24, 0, 103, 87, 1
61.010, 24, 0, 103, 86, 1
61.016, 24, 0, 103, 87, 1
61.040, 24, 0, 104, 87, 1
61.051, 24, 0, 105, 87, 1
61.054, 24, 0, 105, 88, 1
61.056, 25, 0, 105, 88, 1
61.075, 25, 0, 105, 89, 1
61.082, 25, 0, 104, 89, 1
61.088, 24, 0, 104, 89, 1
61.094, 25, 0, 104, 89, 1
61.097, 25, 0, 103, 89, 1
61.101, 25, 0, 102, 89, 1
61.126, 25, 0, 102, 88, 1
61.135, 25, 0, 101, 88, 1
61.148, 25, 0, 101, 87, 1
61.158, 25, 0, 101, 86, 1
61.165, 24, 0, 101, 86, 1
61.170, 23, 0, 101, 86, 1
61.178, 22, 0, 101, 86, 1
61.184, 21, 0, 101, 86, 1
61.185, 20, 0, 101, 86, 1
61.214, 20, 0, 101, 85, 1
61.225, 19, 0, 101, 85, 1
61.226, 19, 0, 102, 85, 1
61.259, 19, 0, 101, 85, 1
61.283, 20, 0, 101, 85, 1
61.292, 20, 0, 102, 85, 1
61.301, 21, 0, 102, 85, 1
61.318, 20, 0, 102, 85, 1
61.330, 19, 0, 102, 85, 1
61.334, 19, 0, 101, 85, 1
61.355, 20, 0, 101, 85, 1
61.360, 20, 0, 101, 84, 1
61.372, 20, 0, 100, 84, 1
61.376, 19, 0, 100, 84, 1
61.385, 18, 0, 100, 84, 1
61.393, 19, 0, 100, 84, 1
61.405, 19, 0, 100, 83, 1
61.410, 19, 0, 101, 83, 1
61.411, 19, 0, 100, 83, 1
61.420, 20, 0, 100, 83, 1
61.435, 21, 0, 100, 83, 1
61.446, 20, 0, 100, 83, 1
61.448, 21, 0, 100, 83, 1
61.453, 20, 0, 100, 83, 1
61.455, 21, 0, 100, 83, 1
61.463, 21, 0, 100, 82, 1
61.487, 21, 0, 100, 83, 1
61.496, 21, 0, 101, 83, 1
61.502, 21, 0, 101, 84, 1
61.525, 21, 0, 101, 85, 1
61.537, 21, 0, 102, 85, 1
61.541, 21, 0, 103, 85, 1
61.545, 20, 0, 103, 85, 1
61.547, 20, 0, 104, 85, 1
61.556, 21, 0, 104, 85, 1
61.578, 21, 0, 104, 86, 1
61.581, 21, 0, 103, 86, 1
61.585, 21, 0, 104, 86, 1
61.599, 21, 0, 105, 86, 1
61.612, 21, 0, 104, 86, 1
61.630, 21, 0, 104, 85, 1
61.637, 22, 0, 104, 85, 1
61.637, 22, 0, 104, 84, 1
61.652, 21, 0, 104, 84, 1
61.655, 22, 0, 104, 84, 1
61.670, 22, 0, 103, 84, 1
61.676, 22, 0, 104, 84, 1
61.690, 23, 0, 104, 84, 1
61.691, 23, 0, 105, 84, 1
61.693, 22, 0, 105, 84, 1
61.717, 22, 0, 104, 84, 1
61.721, 23, 0, 104, 84, 1
61.726, 23, 0, 104, 83, 1
61.727, 23, 0, 104, 82, 1
61.742, 23, 0, 104, 83, 1
61.744, 23, 0, 104, 82, 1
61.745, 23, 0, 103, 82, 1
61.748, 24, 0, 103, 82, 1
61.755, 24, 0, 104, 82, 1
61.756, 25, 0, 104, 82, 1
61.759, 26, 0, 104, 82, 1
61.761, 26, 0, 104, 81, 1
61.764, 27, 0, 104, 81, 1
61.781, 27, 0, 103, 81, 1
61.789, 27, 0, 103, 80, 1
61.791, 27, 0, 102, 80, 1
61.791, 26, 0, 102, 80, 1
61.792, 26, 0, 101, 80, 1
61.808, 26, 0, 100, 80, 1
61.814, 25, 0, 100, 80, 1
61.830, 24, 0, 100, 80, 1
61.850, 24, 0, 100, 79, 1
61.853, 23, 0, 100, 79, 1
61.864, 23, 0, 101, 79, 1
61.870, 23, 0, 102, 79, 1
61.875, 23, 0, 101, 79, 1
61.878, 24, 0, 101, 79, 1
61.878, 24, 0, 101, 80, 1
61.878, 24, 0, 101, 81, 1
61.897, 24, 0, 100, 81, 1
61.924, 24, 0, 101, 81, 1
61.929, 24, 0, 101, 80, 1
61.934, 24, 0, 100, 80, 1
61.941, 24, 0, 101, 80, 1
61.958, 24, 0, 101, 81, 1
61.960, 24, 0, 102, 81, 1
61.972, 24, 0, 102, 80, 1
61.982, 23, 0, 102, 80, 1
61.984, 22, 0, 102, 80, 1
62.003, 21, 0, 102, 80, 1
62.023, 21, 0, 102, 81, 1
62.030, 21, 0, 103, 81, 1
62.031, 22, 0, 103, 81, 1
62.051, 23, 0, 103, 81, 1
62.069, 23, 0, 103, 82, 1
62.079, 23, 0, 103, 81, 1
62.092, 22, 0, 103, 81, 1
62.095, 22, 0, 102, 81, 1
62.101, 22, 0, 101, 81, 1
62.104, 22, 0, 102, 81, 1
62.105, 22, 0, 102, 80, 1
62.118, 22, 0, 101, 80, 1
62.123, 22, 0, 101, 81, 1
62.146, 22, 0, 101, 80, 1
62.146, 23, 0, 101, 80, 1
62.153, 23, 0, 101, 79, 1
62.160, 23, 0, 102, 79, 1
62.167, 23, 0, 102, 78, 1
62.168, 23, 0, 101, 78, 1
62.171, 23, 0, 102, 78, 1
62.182, 23, 0, 102, 79, 1
62.183, 23, 0, 102, 80, 1
62.202, 24, 0, 102, 80, 1
62.220, 25, 0, 102, 80, 1
62.241, 24, 0, 102, 80, 1
62.257, 24, 0, 101, 80, 1
62.265, 23, 0, 101, 80, 1
62.270, 23, 0, 100, 80, 1
62.272, 23, 0, 100, 81, 1
62.284, 22, 0, 100, 81, 1
62.285, 22, 0, 99, 81, 1
62.286, 21, 0, 99, 81, 1
62.287, 20, 0, 99, 81, 1
62.289, 19, 0, 99, 81, 1
62.305, 19, 0, 99, 82, 1
62.307, 19, 0, 98, 82, 1
62.308, 19, 0, 98, 81, 1
62.325, 19, 0, 97, 81, 1
62.342, 19, 0, 97, 80, 1
62.359, 20, 0, 97, 80, 1
62.360, 21, 0, 97, 80, 1
62.362, 21, 0, 98, 80, 1
62.369, 20, 0, 98, 80, 1
62.381, 20, 0, 99, 80, 1
62.381, 21, 0, 99, 80, 1
62.384, 21, 0, 100, 80, 1
62.385, 21, 0, 99, 80, 1
62.393, 21, 0, 99, 81, 1
62.399, 21, 0, 99, 80, 1
62.400, 20, 0, 99, 80, 1
62.403, 20, 0, 100, 80, 1
62.409, 20, 0, 100, 79, 1
62.420, 20, 0, 100, 80, 1
62.424, 21, 0, 100, 80, 1
62.436, 20, 0, 100, 80, 1
62.437, 20, 0, 100, 79, 1
62.448, 20, 0, 101, 79, 1
62.456, 20, 0, 102, 79, 1
62.458, 21, 0, 102, 79, 1
62.469, 22, 0, 102, 79, 1
62.470, 22, 0, 103, 79, 1
62.482, 22, 0, 103, 80, 1
62.508, 23, 0, 103, 80, 1
62.519, 22, 0, 103, 80, 1
62.522, 22, 0, 103, 79, 1
62.529, 22, 0, 103, 80, 1
62.534, 23, 0, 103, 80, 1
62.547, 23, 0, 102, 80, 1
62.576, 22, 0, 102, 80, 1
62.591, 22, 0, 101, 80, 1
62.607, 22, 0, 102, 80, 1
62.624, 22, 0, 102, 79, 1
62.625, 23, 0, 102, 79, 1
62.649, 24, 0, 102, 79, 1
62.665, 25, 0, 102, 79, 1
62.665, 25, 0, 102, 78, 1
62.673, 25, 0, 101, 78, 1
62.682, 25, 0, 100, 78, 1
62.689, 25, 0, 100, 77, 1
62.737, 25, 0, 99, 77, 1
62.741, 24, 0, 99, 77, 1
62.743, 24, 0, 100, 77, 1
62.754, 24, 0, 100, 78, 1
62.769, 24, 0, 101, 78, 1
62.777, 23, 0, 101, 78, 1
62.780, 23, 0, 101, 77, 1
62.782, 23, 0, 100, 77, 1
62.789, 24, 0, 100, 77, 1
62.793, 23, 0, 100, 77, 1
62.795, 23, 0, 100, 78, 1
62.796, 24, 0, 100, 78, 1
62.797, 24, 0, 99, 78, 1
62.797, 25, 0, 99, 78, 1
62.801, 26, 0, 99, 78, 1
62.805, 25, 0, 99, 78, 1
62.845, 25, 0, 100, 78, 1
62.867, 25, 0, 100, 77, 1
62.868, 25, 0, 101, 77, 1
62.870, 25, 0, 101, 76, 1
62.873, 24, 0, 101, 76, 1
62.878, 24, 0, 101, 75, 1
62.878, 23, 0, 101, 75, 1
62.880, 23, 0, 100, 75, 1
62.889, 23, 0, 100, 76, 1
62.890, 24, 0, 100, 76, 1
62.900, 24, 0, 101, 76, 1
62.904, 25, 0, 101, 76, 1
62.905, 25, 0, 101, 77, 1
62.925, 25, 0, 101, 76, 1
62.932, 25, 0, 102, 76, 1
62.950, 25, 0, 103, 76, 1
62.956, 26, 0, 103, 76, 1
62.973, 26, 0, 102, 76, 1
62.985, 27, 0, 102, 76, 1
62.995, 26, 0, 102, 76, 1
62.996, 26, 0, 103, 76, 1
63.004, 27, 0, 103, 76, 1
63.016, 27, 0, 103, 75, 1
63.017, 27, 0, 104, 75, 1
63.033, 26, 0, 104, 75, 1
63.042, 27, 0, 104, 75, 1
63.052, 28, 0, 104, 75, 1
63.062, 28, 0, 105, 75, 1
63.065, 28, 0, 106, 75, 1
63.074, 28, 0, 105, 75, 1
63.085, 27, 0, 105, 75, 1
63.086, 27, 0, 105, 74, 1
63.114, 26, 0, 105, 74, 1
63.124, 26, 0, 105, 73, 1
63.125, 25, 0, 105, 73, 1
63.125, 25, 0, 104, 73, 1
63.141, 25, 0, 104, 74, 1
63.143, 24, 0, 104, 74, 1
63.152, 24, 0, 103, 74, 1
63.152, 25, 0, 103, 74, 1
63.162, 25, 0, 104, 74, 1
63.189, 26, 0, 104, 74, 1
63.193, 26, 0, 103, 74, 1
63.211, 27, 0, 103, 74, 1
63.212, 26, 0, 103, 74, 1
63.216, 26, 0, 104, 74, 1
63.230, 26, 0, 104, 73, 1
63.230, 26, 0, 105, 73, 1
63.232, 27, 0, 105, 73, 1
63.246, 27, 0, 104, 73, 1
63.246, 27, 0, 104, 74, 1
63.250, 27, 0, 105, 74, 1
63.267, 28, 0, 105, 74, 1
63.276, 28, 0, 105, 75, 1
63.277, 27, 0, 105, 75, 1
63.304, 27, 0, 104, 75, 1
63.313, 27, 0, 103, 75, 1
63.331, 27, 0, 104, 75, 1
63.354, 26, 0, 104, 75, 1
63.355, 27, 0, 104, 75, 1
63.359, 27, 0, 104, 74, 1
63.383, 28, 0, 104, 74, 1
63.386, 29, 0, 104, 74, 1
63.388, 28, 0, 104, 74, 1
63.404, 28, 0, 103, 74, 1
63.420, 28, 0, 103, 73, 1
63.425, 29, 0, 103, 73, 1
63.428, 29, 0, 104, 73, 1
63.430, 29, 0, 105, 73, 1
63.432, 29, 0, 106, 73, 1
63.433, 30, 0, 106, 73, 1
63.438, 31, 0, 106, 73, 1
63.456, 31, 0, 106, 74, 1
63.482, 30, 0, 106, 74, 1
63.484, 30, 0, 105, 74, 1
63.484, 30, 0, 105, 75, 1
63.488, 30, 0, 105, 76, 1
63.489, 30, 0, 104, 76, 1
63.492, 29, 0, 104, 76, 1
63.503, 28, 0, 104, 76, 1
63.515, 28, 0, 103, 76, 1
63.530, 29, 0, 103, 76, 1
63.530, 30, 0, 103, 76, 1
63.531, 30, 0, 102, 76, 1
63.535, 31, 0, 102, 76, 1
63.541, 30, 0, 102, 76, 1
63.545, 31, 0, 102, 76, 1
63.562, 31, 0, 103, 76, 1
63.573, 32, 0, 103, 76, 1
63.578, 32, 0, 103, 77, 1
63.588, 32, 0, 104, 77, 1
63.627, 32, 0, 104, 76, 1
63.636, 31, 0, 104, 76, 1
63.643, 31, 0, 105, 76, 1
63.649, 31, 0, 105, 77, 1
63.663, 30, 0, 105, 77, 1
63.664, 29, 0, 105, 77, 1
63.665, 29, 0, 104, 77, 1
63.670, 29, 0, 104, 78, 1
63.707, 30, 0, 104, 78, 1
63.723, 30, 0, 104, 77, 1
63.727, 30, 0, 104, 76, 1
63.748, 30, 0, 104, 77, 1
63.752, 30, 0, 105, 77, 1
63.757, 30, 0, 104, 77, 1
63.764, 30, 0, 104, 78, 1
63.770, 30, 0, 105, 78, 1
63.774, 29, 0, 105, 78, 1
63.785, 28, 0, 105, 78, 1
63.794, 28, 0, 105, 77, 1
63.803, 29, 0, 105, 77, 1
63.812, 28, 0, 105, 77, 1
63.824, 28, 0, 105, 76, 1
63.829, 28, 0, 105, 75, 1
63.833, 28, 0, 104, 75, 1
63.851, 28, 0, 105, 75, 1
63.853, 28, 0, 104, 75, 1
63.854, 28, 0, 104, 74, 1
63.861, 27, 0, 104, 74, 1
63.863, 27, 0, 104, 73, 1
63.875, 28, 0, 104, 73, 1
63.878, 28, 0, 103, 73, 1
63.889, 27, 0, 103, 73, 1
63.898, 27, 0, 104, 73, 1
63.909, 27, 0, 104, 72, 1
63.926, 27, 0, 104, 73, 1
63.950, 27, 0, 103, 73, 1
63.961, 27, 0, 103, 74, 1
63.962, 28, 0, 103, 74, 1
63.975, 28, 0, 102, 74, 1
64.005, 28, 0, 103, 74, 1
64.009, 28, 0, 103, 73, 1
64.022, 28, 0, 103, 72, 1
64.056, 28, 0, 102, 72, 1
64.059, 27, 0, 102, 72, 1
64.059, 28, 0, 102, 72, 1
64.072, 27, 0, 102, 72, 1
64.086, 27, 0, 102, 73, 1
64.118, 26, 0, 102, 73, 1
64.122, 26, 0, 103, 73, 1
64.129, 25, 0, 103, 73, 1
64.160, 25, 0, 104, 73, 1
64.167, 25, 0, 105, 73, 1
64.175, 25, 0, 105, 74, 1
64.201, 25, 0, 104, 74, 1
64.205, 25, 0, 104, 75, 1
64.206, 25, 0, 104, 74, 1
64.222, 24, 0, 104, 74, 1
64.224, 24, 0, 105, 74, 1
64.229, 23, 0, 105, 74, 1
64.230, 23, 0, 106, 74, 1
64.252, 23, 0, 107, 74, 1
64.255, 23, 0, 107, 73, 1
64.260, 22, 0, 107, 73, 1
64.266, 21, 0, 107, 73, 1
64.284, 22, 0, 107, 73, 1
64.288, 23, 0, 107, 73, 1
64.304, 23, 0, 106, 73, 1
64.312, 23, 0, 105, 73, 1
64.342, 23, 0, 104, 73, 1
64.343, 23, 0, 105, 73, 1
64.357, 24, 0, 105, 73, 1
64.364, 24, 0, 104, 73, 1
64.369, 23, 0, 104, 73, 1
64.371, 22, 0, 104, 73, 1
64.371, 22, 0, 104, 74, 1
64.385, 21, 0, 104, 74, 1
64.386, 21, 0, 104, 73, 1
64.388, 22, 0, 104, 73, 1
64.393, 21, 0, 104, 73, 1
64.403, 20, 0, 104, 73, 1
64.424, 21, 0, 104, 73, 1
64.429, 22, 0, 104, 73, 1
64.429, 22, 0, 103, 73, 1
64.432, 22, 0, 102, 73, 1
64.436, 23, 0, 102, 73, 1
64.440, 24, 0, 102, 73, 1
64.456, 24, 0, 102, 72, 1
64.459, 24, 0, 101, 72, 1
64.460, 24, 0, 101, 71, 1
64.463, 23, 0, 101, 71, 1
64.469, 23, 0, 100, 71, 1
64.477, 22, 0, 100, 71, 1
64.486, 23, 0, 100, 71, 1
64.487, 23, 0, 101, 71, 1
64.487, 23, 0, 102, 71, 1
64.498, 22, 0, 102, 71, 1
64.502, 22, 0, 103, 71, 1
64.503, 23, 0, 103, 71, 1
64.504, 24, 0, 103, 71, 1
64.521, 23, 0, 103, 71, 1
64.522, 23, 0, 104, 71, 1
64.525, 23, 0, 104, 72, 1
64.526, 23, 0, 105, 72, 1
64.529, 23, 0, 106, 72, 1
64.531, 23, 0, 105, 72, 1
64.535, 23, 0, 105, 71, 1
64.536, 23, 0, 106, 71, 1
64.542, 23, 0, 105, 71, 1
64.544, 23, 0, 105, 72, 1
64.548, 23, 0, 105, 73, 1
64.561, 23, 0, 106, 73, 1
64.568, 22, 0, 106, 73, 1
64.574, 22, 0, 105, 73, 1
64.598, 23, 0, 105, 73, 1
64.600, 22, 0, 105, 73, 1
64.623, 21, 0, 105, 73, 1
64.626, 21, 0, 106, 73, 1
64.628, 22, 0, 106, 73, 1
64.628, 22, 0, 106, 72, 1
64.637, 22, 0, 106, 71, 1
64.644, 23, 0, 106, 71, 1
64.657, 22, 0, 106, 71, 1
64.663, 22, 0, 106, 72, 1
64.674, 21, 0, 106, 72, 1
64.675, 21, 0, 107, 72, 1
64.696, 21, 0, 108, 72, 1
64.729, 21, 0, 108, 73, 1
64.737, 21, 0, 107, 73, 1
64.738, 21, 0, 107, 74, 1
64.740, 20, 0, 107, 74, 1
64.741, 19, 0, 107, 74, 1
64.744, 19, 0, 106, 74, 1
64.749, 19, 0, 105, 74, 1
64.771, 19, 0, 105, 73, 1
64.779, 18, 0, 105, 73, 1
64.780, 17, 0, 105, 73, 1
64.780, 17, 0, 106, 73, 1
64.789, 16, 0, 106, 73, 1
64.790, 17, 0, 106, 73, 1
64.795, 17, 0, 107, 73, 1
64.825, 17, 0, 107, 72, 1
64.831, 17, 0, 106, 72, 1
64.837, 17, 0, 106, 73, 1
64.857, 18, 0, 106, 73, 1
64.869, 18, 0, 105, 73, 1
64.879, 18, 0, 105, 72, 1
64.882, 18, 0, 104, 72, 1
64.894, 18, 0, 105, 72, 1
64.894, 18, 0, 104, 72, 1
64.899, 18, 0, 104, 73, 1
64.921, 18, 0, 103, 73, 1
64.943, 18, 0, 102, 73, 1
64.955, 18, 0, 102, 74, 1
64.990, 18, 0, 101, 74, 1
64.993, 17, 0, 101, 74, 1
65.008, 18, 0, 101, 74, 1
65.017, 18, 0, 101, 73, 1
65.054, 18, 0, 101, 74, 1
65.070, 18, 0, 101, 75, 1
65.095, 18, 0, 101, 74, 1
65.099, 18, 0, 102, 74, 1
65.115, 17, 0, 102, 74, 1
65.124, 18, 0, 102, 74, 1
65.129, 18, 0, 101, 74, 1
65.132, 17, 0, 101, 74, 1
65.160, 17, 0, 100, 74, 1
65.171, 16, 0, 100, 74, 1
65.179, 16, 0, 100, 75, 1
65.189, 16, 0, 100, 76, 1
65.202, 16, 0, 100, 75, 1
65.205, 16, 0, 99, 75, 1
65.212, 17, 0, 99, 75, 1
65.223, 17, 0, 98, 75, 1
65.236, 17, 0, 99, 75, 1
65.249, 17, 0, 98, 75, 1
65.291, 17, 0, 99, 75, 1
65.292, 17, 0, 100, 75, 1
65.300, 17, 0, 99, 75, 1
65.304, 17, 0, 100, 75, 1
65.322, 17, 0, 100, 76, 1
65.333, 17, 0, 100, 77, 1
65.341, 17, 0, 99, 77, 1
65.353, 16, 0, 99, 77, 1
65.379, 17, 0, 99, 77, 1
65.415, 17, 0, 100, 77, 1
65.421, 17, 0, 100, 78, 1
65.423, 16, 0, 100, 78, 1
65.423, 16, 0, 100, 77, 1
65.435, 16, 0, 100, 76, 1
65.437, 16, 0, 100, 77, 1
65.439, 15, 0, 100, 77, 1
65.469, 15, 0, 99, 77, 1
65.472, 16, 0, 99, 77, 1
65.486, 16, 0, 99, 78, 1
65.531, 16, 0, 98, 78, 1
65.542, 17, 0, 98, 78, 1
65.558, 17, 0, 99, 78, 1
65.566, 16, 0, 99, 78, 1
65.568, 15, 0, 99, 78, 1
65.614, 14, 0, 99, 78, 1
65.624, 15, 0, 99, 78, 1
65.634, 14, 0, 99, 78, 1
65.646, 15, 0, 99, 78, 1
65.652, 14, 0, 99, 78, 1
65.655, 14, 0, 98, 78, 1
65.657, 13, 0, 98, 78, 1
65.668, 14, 0, 98, 78, 1
65.715, 14, 0, 98, 77, 1
65.730, 14, 0, 98, 76, 1
65.732, 13, 0, 98, 76, 1
65.734, 14, 0, 98, 76, 1
65.748, 13, 0, 98, 76, 1
65.748, 13, 0, 99, 76, 1
65.753, 13, 0, 100, 76, 1
65.755, 14, 0, 100, 76, 1
65.770, 15, 0, 100, 76, 1
65.777, 15, 0, 100, 75, 1
65.781, 15, 0, 100, 76, 1
65.804, 15, 0, 100, 77, 1
65.805, 15, 0, 101, 77, 1
65.816, 16, 0, 101, 77, 1
65.817, 17, 0, 101, 77, 1
65.851, 17, 0, 100, 77, 1
65.861, 16, 0, 100, 77, 1
65.874, 16, 0, 101, 77, 1
65.891, 16, 0, 101, 78, 1
65.895, 16, 0, 101, 79, 1
65.905, 16, 0, 102, 79, 1
65.916, 16, 0, 101, 79, 1
65.918, 15, 0, 101, 79, 1
65.923, 15, 0, 101, 80, 1
65.929, 15, 0, 100, 80, 1
65.933, 15, 0, 99, 80, 1
65.954, 15, 0, 99, 79, 1
65.954, 15, 0, 99, 80, 1
65.958, 15, 0, 99, 81, 1
65.986, 15, 0, 100, 81, 1
65.993, 15, 0, 100, 80, 1
65.997, 14, 0, 100, 80, 1
66.000, 15, 0, 100, 80, 1
66.006, 15, 0, 100, 79, 1
66.019, 16, 0, 100, 79, 1
66.030, 17, 0, 100, 79, 1
66.043, 16, 0, 100, 79, 1
66.052, 16, 0, 100, 78, 1
66.053, 16, 0, 99, 78, 1
66.053, 17, 0, 99, 78, 1
66.061, 17, 0, 99, 79, 1
66.068, 18, 0, 99, 79, 1
66.073, 19, 0, 99, 79, 1
66.084, 19, 0, 99, 80, 1
66.094, 19, 0, 100, 80, 1
66.099, 19, 0, 100, 79, 1
66.105, 18, 0, 100, 79, 1
66.115, 17, 0, 100, 79, 1
66.130, 17, 0, 99, 79, 1
66.134, 18, 0, 99, 79, 1
