nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.54446,0.54635,0.57749,0.78078,0.84759,0.54496,0.48322,0.47608,0.47578
